# gen=50 CA size=200
# x0..x(D-1) consensus
0.554511 0.713555 89.943189
0.845943 0.109631 89.684239
0.829020 0.121898 85.716652
0.053535 0.808143 31.675821
0.842312 0.096952 87.075795
0.585775 0.690664 75.250419
0.518418 0.725579 86.079623
0.630534 0.697433 69.565598
0.226674 0.070084 29.718699
0.033121 0.072526 40.413402
0.442569 0.746618 62.242459
0.808769 0.089053 67.528338
0.609167 0.720073 62.831266
0.575343 0.710236 87.250661
0.108702 0.958161 31.675821
0.090980 0.032190 40.413402
0.510970 0.731456 81.339152
0.015291 0.319250 31.675821
0.824024 0.076509 73.692972
0.037778 0.673089 31.675821
0.079353 0.086996 40.413402
0.917472 0.231773 33.461348
0.002013 0.168074 31.675821
0.891379 0.162650 59.878332
0.000000 0.388117 31.675821
0.832799 0.092405 82.695753
0.009967 0.940009 31.675821
0.000000 0.568223 31.675821
0.000000 0.896182 31.675821
0.000000 0.600724 31.675821
0.034547 1.000000 31.675821
0.000000 0.642181 31.675821
0.000000 0.252683 31.675821
0.545450 0.715324 89.881535
0.619146 0.693946 77.558298
0.889069 0.183880 55.780874
0.845261 0.130035 86.942115
0.533535 0.721678 88.165457
0.000000 1.000000 31.675821
0.820189 0.109043 79.832414
0.000000 0.109440 40.413402
0.055032 0.279372 31.675821
0.052438 0.952647 31.675821
0.388305 0.857891 41.471542
0.000000 0.490239 31.675821
0.131459 0.986696 31.675821
0.067098 0.000000 40.413402
0.015051 0.731918 31.675821
0.383388 0.808143 41.471542
0.046978 0.429618 31.675821
0.000000 0.076420 40.413402
0.481108 0.730947 75.428851
0.124242 0.564003 31.675821
0.013411 0.829184 31.675821
0.084553 0.453759 31.675821
0.348887 0.793685 31.675821
0.827340 0.036217 49.978457
0.000000 0.211765 31.675821
0.066585 1.000000 31.675821
0.078921 0.709422 31.675821
0.782726 0.011456 38.342037
0.121611 0.904443 31.675821
0.113525 0.709234 31.675821
0.055032 0.366531 31.675821
0.764480 0.141020 49.325684
0.530351 0.739739 72.286316
0.838271 0.061579 67.061039
0.000000 0.357519 31.675821
0.102647 0.866921 31.675821
0.038514 0.925427 31.675821
0.597916 0.703199 82.891732
0.077486 0.222059 31.675821
0.071931 0.861981 31.675821
0.520480 0.712342 81.411645
0.026120 0.226726 31.675821
0.035743 0.581215 31.675821
0.085687 0.381173 31.675821
0.613417 0.677301 60.788382
0.873178 0.145955 75.588524
0.857694 0.091879 83.429767
0.364072 0.890571 31.675821
0.452940 0.746453 64.366391
0.038437 0.462311 31.675821
0.056936 0.556141 31.675821
0.916558 0.108572 56.582600
0.253134 0.902541 31.675821
0.495101 0.718791 73.226662
0.806590 0.153317 60.156474
0.094869 0.681920 31.675821
0.094106 0.350554 31.675821
0.110923 0.633076 31.675821
0.022169 0.789192 31.675821
0.000000 0.290905 31.675821
0.102093 0.737753 31.675821
0.545053 0.729968 81.700542
0.019912 0.415389 31.675821
0.750373 0.121804 38.256311
0.442128 0.762032 47.407820
0.061874 0.112010 40.413402
0.036743 0.000000 40.413402
0.667914 0.682999 57.284411
0.420095 0.750040 51.497464
0.094097 0.802634 31.675821
0.824240 0.144498 72.914266
0.581364 0.669264 52.688369
0.098199 1.000000 31.675821
0.045974 0.882636 31.675821
0.090743 0.569448 31.675821
0.856215 0.120416 88.712458
0.890135 0.081917 65.647041
0.002399 0.446215 31.675821
0.851801 0.162552 68.729296
0.557319 0.701424 84.593942
0.006310 0.521245 31.675821
0.013712 0.695623 31.675821
0.111498 0.837413 31.675821
0.038585 0.523943 31.675821
0.861018 0.139625 83.538259
0.027519 0.194073 31.675821
0.435304 0.750292 58.911616
0.070979 0.317735 31.675821
0.338953 0.841213 31.675821
0.037499 0.641113 31.675821
0.466610 0.729717 65.407118
0.638652 0.681331 64.569418
0.064585 0.591335 31.675821
0.081466 0.647749 31.675821
0.000000 0.969455 31.675821
0.794349 0.132115 68.565615
0.489553 0.678699 40.346307
0.082979 0.922472 31.675821
0.112454 0.772864 31.675821
0.062541 0.776727 31.675821
0.540351 0.762963 48.497900
0.311857 0.827349 31.675821
0.743061 0.089758 32.440155
0.605539 0.660784 45.482022
0.133860 0.685911 31.675821
0.577181 0.746407 58.908082
0.530024 0.680944 60.832845
0.076010 0.893242 31.675821
0.000000 0.856884 31.675821
0.933602 0.132518 42.223074
0.134113 0.737060 31.675821
0.507990 0.749749 61.880867
0.062672 0.250100 31.675821
0.872641 0.205786 40.487914
0.767111 0.031406 35.917444
0.787501 0.050187 46.322700
0.470699 0.744610 67.159752
0.279017 0.856680 31.675821
0.572974 0.775294 38.403695
0.780707 0.105546 53.285775
0.479984 0.697655 47.468781
0.450345 0.722523 49.277720
0.898224 0.211047 41.519519
0.056679 0.740327 31.675821
0.057334 0.491488 31.675821
0.689427 0.662249 41.515571
0.045730 0.837203 31.675821
0.589810 0.730295 65.295556
0.320056 0.902112 31.675821
0.076813 0.971378 31.675821
0.081930 0.172884 31.675821
0.105727 0.534445 31.675821
0.085769 0.114112 40.413402
0.384497 0.774561 41.471542
0.510290 0.665275 41.300134
0.042627 0.705753 31.675821
0.010790 0.024965 40.413402
0.735028 0.657227 31.966248
0.117300 0.602763 31.675821
0.498296 0.761879 49.946597
0.817572 0.173746 49.995517
0.936476 0.072351 43.795057
