# gen=0 CA size=19
# x0..x(D-1) consensus
0.652087 0.602820 87.583461
0.157502 0.919666 25.835983
0.650029 0.532858 46.341761
0.190796 0.761169 51.346031
0.182100 0.659632 25.835983
0.977782 0.205459 29.163643
0.141078 0.861729 56.239672
0.169994 0.824805 85.882885
0.160554 0.775212 27.816931
0.181356 0.711576 25.835983
0.663257 0.764647 29.163643
0.637772 0.474835 34.380638
0.840464 0.908925 25.461990
0.888822 0.905193 29.163643
0.954093 0.876479 25.461990
0.902601 0.955209 25.461990
0.217368 0.668017 21.154185
0.980999 0.985896 25.461990
0.911399 0.990646 25.461990
