# gen=0 CA size=17
# x0..x(D-1) consensus
0.408356 0.819934 85.556165
0.618431 0.270958 51.510725
0.501560 0.317704 47.368827
0.638922 0.252994 47.212711
0.387775 0.847155 40.798773
0.022071 0.544396 22.633310
0.085087 0.758566 26.230526
0.549750 0.303312 89.973595
0.579751 0.262066 44.760133
0.490539 0.349505 46.467625
0.911029 0.410794 22.633310
0.087611 0.802373 21.503981
0.074251 0.556317 22.633310
0.336312 0.870684 43.159379
0.460382 0.344289 32.641070
0.583441 0.299602 50.194210
0.050473 0.752511 20.450898
