# gen=200 OSA snapshot
# x0..xd fitness
0.300000 0.187500 90.000000
0.304958 0.188377 89.977959
0.307202 0.175277 89.912228
0.324175 0.175605 89.873117
0.352764 0.156288 89.703202
0.355003 0.125244 89.535872
0.327973 0.171867 89.845578
0.378461 0.167978 89.656512
0.313042 0.116181 89.531132
0.188996 0.170448 89.536010
0.272368 0.192188 89.871997
0.201689 0.171592 89.587644
0.318945 0.145567 89.714120
0.271784 0.164649 89.810064
0.307062 0.185683 89.967512
0.365656 0.191119 89.730228
0.352324 0.143597 89.642265
0.243155 0.190243 89.767450
0.256559 0.178241 89.812867
0.292261 0.186239 89.966723
0.337862 0.167383 89.796342
0.325030 0.187558 89.898587
0.315937 0.165858 89.842328
0.311111 0.150713 89.753828
0.225402 0.144207 89.585125
0.226807 0.184167 89.702377
0.248337 0.141274 89.631555
0.347352 0.146736 89.670570
0.249838 0.169863 89.765050
0.232864 0.152662 89.644180
0.259195 0.141958 89.658533
0.312428 0.187016 89.949442
0.270670 0.190763 89.874752
0.199424 0.181117 89.590032
0.260483 0.148744 89.699086
0.233600 0.192766 89.721472
0.276094 0.181604 89.894518
0.316529 0.185326 89.930677
0.291740 0.170868 89.883717
0.268027 0.150402 89.723708
0.192565 0.158678 89.524899
0.300022 0.184883 89.979150
0.223851 0.173429 89.677248
0.316373 0.173167 89.882931
0.180965 0.189057 89.517418
0.333647 0.169043 89.816254
0.298774 0.141958 89.701183
0.307730 0.161728 89.826533
0.214082 0.179425 89.647435
0.346306 0.172419 89.786779
0.278896 0.189492 89.911650
0.263712 0.163746 89.784518
0.284980 0.133360 89.640302
0.241184 0.168436 89.729908
0.350060 0.187617 89.797173
0.183588 0.174766 89.520547
0.233097 0.185791 89.728540
0.201377 0.194652 89.585812
0.292261 0.177640 89.925603
0.391841 0.173921 89.616790
0.368521 0.188603 89.722136
0.410921 0.176593 89.544497
0.282035 0.158385 89.794396
0.368806 0.145675 89.608636
0.342857 0.187607 89.826355
0.388230 0.156471 89.588068
0.289136 0.187500 89.955985
0.246384 0.178291 89.773749
0.384051 0.187511 89.659455
0.389059 0.182844 89.637593
0.268227 0.134914 89.632289
0.325576 0.137535 89.656548
0.239341 0.140625 89.606416
0.416794 0.178347 89.522635
0.243759 0.150533 89.666739
0.303037 0.179349 89.942291
0.278538 0.185247 89.911106
0.305092 0.150385 89.754986
0.287285 0.181098 89.931566
0.401158 0.189881 89.589238
0.300000 0.167700 89.868101
0.274444 0.174554 89.864457
0.261119 0.171084 89.807885
0.267361 0.160544 89.778021
0.384742 0.180139 89.652849
0.355504 0.177077 89.764141
0.208299 0.191838 89.624234
0.320991 0.187500 89.914952
0.228489 0.158862 89.653963
0.191419 0.192352 89.555316
0.331914 0.162571 89.790253
0.373785 0.153708 89.627275
0.292034 0.153828 89.775840
0.217982 0.153019 89.597520
0.300077 0.174222 89.910379
0.340548 0.157431 89.742355
0.405125 0.166515 89.551783
0.340752 0.151377 89.710565
0.338125 0.178808 89.834327
0.369248 0.172200 89.701216
0.322167 0.184681 89.907505
0.365338 0.186182 89.735021
0.256173 0.185957 89.821928
0.400086 0.179929 89.591089
0.264763 0.177022 89.840341
0.300248 0.190805 89.959820
0.354878 0.169484 89.747179
0.296705 0.187286 89.986496
0.281102 0.170675 89.863820
0.375810 0.188764 89.692553
0.283480 0.154236 89.770826
0.260998 0.188137 89.841844
0.335396 0.189100 89.855536
0.221938 0.193278 89.673384
0.415670 0.191105 89.529223
0.360828 0.178903 89.746519
0.182523 0.193547 89.516201
0.313124 0.177162 89.911646
0.398740 0.163137 89.568581
0.309384 0.171110 89.883808
