# gen=0 mediating population
# x0..xd fitness
0.300022 0.187714 89.997889
0.389985 0.187714 89.635405
0.300022 0.028494 88.965680
0.389985 0.028494 88.903304
0.389985 0.843853 69.997741
0.389985 0.683051 66.626191
0.389985 0.499960 62.782280
0.783269 0.499960 54.747136
0.783269 0.683051 51.803186
0.783269 0.843853 36.834477
0.941033 0.028494 0.000000
0.941033 0.843853 0.000000
0.300022 0.683051 0.000000
0.300022 0.843853 0.000000
0.783269 0.028494 0.000000
0.300022 0.499960 0.000000
0.783269 0.187714 0.000000
0.941033 0.187714 0.000000
0.941033 0.499960 0.000000
0.941033 0.683051 0.000000
0.712955 0.428471 54.866716
0.690885 0.719150 49.844473
0.491119 0.780028 65.076058
0.410924 0.579694 64.370218
0.139951 0.401018 0.000000
0.627317 0.324151 0.000000
0.244759 0.694755 0.000000
0.593902 0.631792 59.459195
0.440257 0.083726 89.116670
0.712330 0.427863 54.867647
0.297780 0.492085 0.000000
0.740296 0.357729 0.000000
0.417210 0.654721 65.831605
0.373801 0.234513 87.060112
0.987995 0.765996 0.000000
0.777004 0.027982 0.000000
0.173907 0.154082 89.443688
0.077086 0.889866 0.000000
0.750379 0.693403 51.308529
0.511763 0.464268 60.200292
0.568431 0.302549 65.682476
0.497309 0.683263 63.946796
0.916699 0.108929 0.000000
0.495492 0.232836 87.181383
0.436861 0.751543 67.072543
0.480892 0.797728 65.632329
0.282703 0.433418 0.000000
0.009757 0.340796 38.216920
0.689272 0.869369 32.646810
0.267804 0.456748 0.000000
0.268281 0.837053 0.000000
0.270515 0.530062 0.000000
0.175373 0.314966 58.301986
0.891109 0.180336 0.000000
0.494316 0.212298 88.871278
0.520877 0.160100 89.086933
0.919057 0.994290 0.000000
0.477048 0.309884 61.489031
0.507204 0.280793 75.662257
0.763837 0.108542 0.000000
0.511655 0.909769 59.580019
0.218376 0.363104 14.975487
0.854973 0.711392 0.000000
0.392944 0.231301 87.458412
0.380175 0.549162 63.798147
0.556719 0.004135 88.417820
0.638023 0.057648 0.000000
0.043027 0.875051 0.000000
0.292588 0.762768 0.000000
0.367865 0.873502 68.041727
0.029424 0.552044 0.000000
0.240248 0.884805 0.000000
0.460238 0.193170 89.345920
0.293693 0.817928 0.000000
0.559487 0.677925 61.327862
0.809127 0.868572 32.785166
0.417992 0.058938 89.036128
0.478459 0.521159 62.059389
0.580632 0.309199 61.887396
0.919883 0.655348 0.000000
0.349241 0.541094 63.365001
0.449053 0.282321 75.086374
0.295877 0.563481 0.000000
0.715191 0.517619 54.869273
0.352042 0.632779 65.226908
0.873119 0.167888 0.000000
0.987478 0.349415 0.000000
0.826205 0.065462 0.000000
0.005353 0.886945 0.000000
0.911318 0.199408 0.000000
0.027551 0.817335 0.000000
0.241828 0.056083 89.112654
0.067561 0.473872 0.000000
0.509429 0.416795 59.432486
0.255843 0.381512 0.000000
0.807384 0.811039 41.369574
0.686187 0.992614 2.426296
0.405185 0.190174 89.572686
0.488174 0.502370 61.483287
0.403355 0.181095 89.578826
0.048030 0.604691 0.000000
0.265911 0.881347 0.000000
0.584046 0.477460 58.090764
0.171515 0.056620 89.001559
0.157035 0.338617 40.187481
0.440643 0.683843 65.888672
0.205872 0.616434 0.000000
0.924472 0.079628 0.000000
0.485397 0.698564 64.589180
0.081568 0.869102 0.000000
0.433106 0.494330 62.391045
0.495740 0.370722 5.606303
0.922129 0.841278 0.000000
