# gen=300 OSA snapshot
# x0..xd fitness
0.300000 0.187500 90.000000
0.304999 0.187500 89.979745
0.307901 0.177343 89.923582
0.319286 0.181598 89.911379
0.349777 0.166540 89.754824
0.344150 0.155532 89.723546
0.327973 0.171867 89.845578
0.372041 0.181141 89.704701
0.299087 0.152090 89.766876
0.301306 0.194493 89.894212
0.273638 0.191230 89.883484
0.222898 0.179750 89.683014
0.310481 0.164963 89.844450
0.274674 0.170950 89.848960
0.306681 0.187500 89.972932
0.365656 0.191119 89.730228
0.355045 0.161062 89.716556
0.250235 0.188920 89.797793
0.258566 0.184292 89.830347
0.292028 0.188177 89.966972
0.336264 0.175992 89.833583
0.325030 0.187558 89.898587
0.317166 0.169087 89.858779
0.318104 0.161350 89.812031
0.224583 0.163044 89.654111
0.229351 0.182367 89.711397
0.250616 0.159697 89.728319
0.329021 0.159183 89.779008
0.264641 0.178789 89.844676
0.242078 0.160953 89.706873
0.258811 0.149482 89.699414
0.310485 0.187052 89.957309
0.274952 0.185681 89.897351
0.354246 0.196004 89.739762
0.265368 0.166335 89.801257
0.246987 0.183339 89.783052
0.279546 0.180150 89.902591
0.315947 0.188525 89.934508
0.298005 0.174447 89.911466
0.270310 0.156730 89.764022
0.248745 0.199964 89.676366
0.300022 0.184883 89.979150
0.244887 0.176597 89.764690
0.316370 0.174196 89.888371
0.299152 0.145481 89.724039
0.333647 0.169043 89.816254
0.299574 0.157394 89.801279
0.301928 0.170744 89.887560
0.233215 0.187636 89.729406
0.343156 0.185139 89.824100
0.283643 0.187130 89.933636
0.270613 0.174290 89.851242
0.291818 0.151262 89.759243
0.252313 0.171150 89.777903
0.338912 0.190948 89.836771
0.274746 0.155625 89.766241
0.235127 0.183324 89.735380
0.335939 0.200763 89.689725
0.293564 0.181322 89.949203
0.379766 0.176447 89.668184
0.356904 0.187500 89.769445
0.347895 0.150714 89.689794
0.282985 0.172953 89.880305
0.357571 0.167218 89.730480
0.333494 0.187500 89.864294
0.368215 0.173644 89.708275
0.289136 0.187500 89.955985
0.254472 0.186513 89.815324
0.380813 0.191086 89.669584
0.375643 0.182950 89.691745
0.285072 0.158529 89.799317
0.309000 0.140267 89.688123
0.243480 0.150822 89.667325
0.361983 0.154697 89.668628
0.258297 0.163644 89.768538
0.305516 0.183958 89.965321
0.279914 0.183938 89.914369
0.299025 0.161517 89.827975
0.296677 0.183614 89.968266
0.291139 0.195027 89.877526
0.305999 0.173841 89.904758
0.277792 0.176645 89.883556
0.260892 0.173776 89.816520
0.270853 0.163655 89.802645
0.384742 0.180139 89.652849
0.349369 0.178861 89.791299
0.222870 0.189348 89.686831
0.319720 0.185092 89.917760
0.236707 0.179465 89.737595
0.266040 0.196566 89.794274
0.323742 0.166110 89.828317
0.374207 0.167584 89.671376
0.292231 0.169580 89.876216
0.236649 0.171807 89.722572
0.301938 0.179625 89.944842
0.338295 0.166285 89.790296
0.323406 0.143388 89.695360
0.310935 0.151068 89.756220
0.338006 0.181204 89.839750
0.358883 0.173776 89.744120
0.320147 0.188055 89.918178
0.350051 0.183830 89.795375
0.262648 0.191072 89.842353
0.382641 0.187055 89.665144
0.267979 0.182433 89.865254
0.298138 0.188708 89.985158
0.347293 0.172135 89.782387
0.296705 0.187286 89.986496
0.288535 0.177923 89.919592
0.366578 0.185779 89.729851
0.285877 0.163703 89.832134
0.268372 0.187227 89.871828
0.328271 0.187500 89.885458
0.234043 0.193647 89.718469
0.322530 0.202287 89.660592
0.358269 0.182441 89.761135
0.278664 0.148979 89.732390
0.312895 0.182950 89.938185
0.314693 0.194105 89.885619
0.309985 0.176005 89.912077
