# gen=50 OSA snapshot
# x0..xd fitness
0.300022 0.187714 89.997889
0.318491 0.193868 89.880641
0.308388 0.167170 89.860463
0.318987 0.159167 89.797596
0.372611 0.095829 89.333718
0.433287 0.128631 89.336681
0.352501 0.154174 89.694278
0.382849 0.038494 88.974036
0.137411 0.096778 89.114551
0.139869 0.065777 88.975701
0.252240 0.187714 89.806483
0.145520 0.163639 89.354413
0.330462 0.057132 89.142401
0.275847 0.108941 89.477934
0.317037 0.177859 89.904468
0.398877 0.183417 89.598262
0.322398 0.081173 89.301260
0.212984 0.189303 89.646885
0.239647 0.128527 89.543194
0.287482 0.182068 89.936167
0.399693 0.127785 89.438075
0.338425 0.186241 89.843919
0.338266 0.092214 89.359700
0.047525 0.172792 88.972294
0.492740 0.188042 89.219069
0.201241 0.175803 89.592067
0.076382 0.152720 89.065486
0.080010 0.142302 89.060645
0.214601 0.127781 89.478129
0.117475 0.083238 88.995747
0.537371 0.186521 89.038219
0.316126 0.188220 89.934250
0.245833 0.175410 89.765742
0.129717 0.178921 89.307542
0.543594 0.183731 89.012649
0.204753 0.194769 89.598308
0.234166 0.163261 89.688608
0.331563 0.162027 89.788327
0.295684 0.121336 89.567184
0.278269 0.024650 88.937106
0.089340 0.153559 89.117686
0.297962 0.176036 89.921699
0.188647 0.074963 89.139212
0.342212 0.137345 89.629483
0.105224 0.162874 89.194141
0.084982 0.121082 89.026659
0.031725 0.184510 88.912800
0.333825 0.111419 89.484693
0.156708 0.110368 89.231475
0.365781 0.170943 89.711337
0.266805 0.186353 89.865119
0.070570 0.140836 89.021348
0.519526 0.170680 89.103464
0.184116 0.120295 89.357073
0.391205 0.185326 89.630038
0.128525 0.130961 89.212832
0.181557 0.163738 89.494899
0.505392 0.180958 89.166560
0.264316 0.158395 89.759478
0.429267 0.181585 89.474584
0.421699 0.161557 89.477872
0.474420 0.119372 89.164775
0.300022 0.083576 89.322755
0.492691 0.088449 88.986894
0.352470 0.189508 89.786231
0.448748 0.149274 89.347013
0.281251 0.187714 89.924007
0.202864 0.159452 89.564971
0.469224 0.160835 89.292035
0.441231 0.199254 89.384624
0.241324 0.026398 88.925465
0.095159 0.134745 89.101003
0.222984 0.082851 89.250053
0.518468 0.127129 89.030752
0.207248 0.045043 88.999686
0.299893 0.159136 89.812583
0.257077 0.165806 89.774095
0.308536 0.104680 89.458460
0.274941 0.161913 89.802492
0.505628 0.197481 89.148408
0.329529 0.128464 89.595642
0.258913 0.151166 89.708669
0.248816 0.118895 89.506074
0.228977 0.109063 89.412658
0.448748 0.173820 89.390309
0.394664 0.180426 89.613286
0.163072 0.167864 89.429998
0.328740 0.192088 89.868838
0.182814 0.129701 89.392967
0.156824 0.188765 89.419746
0.382935 0.154863 89.601018
0.049074 0.192425 88.981190
0.288821 0.095997 89.401559
0.167844 0.095048 89.193672
0.284574 0.133895 89.643436
0.374599 0.051838 89.066714
0.456400 0.112477 89.199039
0.378961 0.084118 89.254167
0.345858 0.172792 89.789522
0.417392 0.142972 89.441782
0.328380 0.180910 89.876055
0.399871 0.157173 89.548566
0.234905 0.190160 89.734440
0.408338 0.058360 89.051600
0.228461 0.155168 89.640220
0.301409 0.201554 89.699099
0.368984 0.108737 89.414802
0.291867 0.192772 89.920602
0.264278 0.131953 89.608623
0.402171 0.203708 89.437541
0.260634 0.083738 89.305249
0.244490 0.195216 89.744485
0.376516 0.188555 89.689789
0.176712 0.183889 89.499754
0.468685 0.142584 89.255714
0.429556 0.147646 89.413376
0.076529 0.184209 89.094232
0.326288 0.148061 89.719757
0.431974 0.075914 89.097602
0.305059 0.145758 89.725094
