# gen=10 OSA snapshot
# x0..xd fitness
0.300022 0.187714 89.997889
0.367983 0.180604 89.720362
0.300371 0.116416 89.535644
0.334494 0.092148 89.362810
0.389985 0.843853 69.997741
0.379875 0.707184 67.093865
0.472889 0.078365 89.001885
0.000000 0.032720 88.421611
0.115984 0.034927 88.758567
0.030981 0.000000 88.364739
0.211333 0.182584 89.639010
0.119952 0.113198 89.123878
0.402251 0.794761 68.822110
0.257081 0.005220 88.802114
0.362875 0.146348 89.628562
0.439564 0.215231 88.852099
0.336907 0.026561 88.942524
0.175400 0.179174 89.491901
0.234469 0.020610 88.882571
0.286002 0.159966 89.809330
0.398658 0.769400 68.387188
0.381120 0.187714 89.671325
0.374883 0.007431 88.790464
0.409389 0.866828 68.624411
0.558045 0.183995 88.954164
0.157867 0.104050 89.207456
0.000000 0.073881 88.576919
0.026212 0.105435 88.768201
0.132795 0.012548 88.675883
0.052654 0.035049 88.590022
0.591592 0.200525 88.788962
0.315902 0.181311 89.922169
0.205470 0.041161 88.973657
0.093247 0.231573 87.318971
0.499662 0.803466 64.791803
0.450810 0.706312 65.944533
0.157279 0.139887 89.342849
0.397453 0.089585 89.249454
0.474875 0.741328 65.478454
0.373131 0.648850 65.832506
0.062397 0.161705 89.022291
0.329844 0.146173 89.702836
0.000000 0.237767 86.405768
0.381120 0.041248 88.993199
0.055799 0.180103 89.009247
0.244214 0.242133 85.928173
0.000000 0.200248 88.757587
0.310028 0.052805 89.122339
0.075323 0.081034 88.855488
0.417012 0.181337 89.523919
0.253751 0.177938 89.801486
0.011175 0.137330 88.784478
0.500059 0.016633 88.624571
0.214240 0.293730 70.179671
0.407150 0.214392 88.962673
0.043305 0.055241 88.649861
0.144513 0.162207 89.348132
0.591297 0.249807 84.403709
0.258034 0.128539 89.578426
0.422676 0.276868 77.116938
0.549536 0.092271 88.813547
0.352225 0.661317 65.780584
0.428065 0.786369 67.847490
0.589193 0.000000 88.309159
0.366696 0.197150 89.681961
0.519727 0.091066 88.910139
0.262631 0.182913 89.844979
0.106373 0.152156 89.181719
0.542197 0.158747 89.000490
0.404655 0.599519 64.826697
0.375410 0.289003 72.331566
0.069150 0.122796 88.973476
0.256465 0.271959 78.784689
0.592602 0.161182 88.801757
0.431269 0.668188 65.837576
0.269856 0.143833 89.688444
0.222439 0.165497 89.653412
0.119225 0.000000 88.577850
0.247280 0.150692 89.677098
0.501963 0.293204 70.413206
0.354498 0.049090 89.072526
0.245428 0.051096 89.085083
0.173706 0.036500 88.892305
0.074140 0.000000 88.475710
0.524187 0.194571 89.085363
0.457165 0.114343 89.203903
0.092008 0.188171 89.157263
0.351402 0.234508 87.068547
0.126765 0.082692 89.020664
0.343908 0.691828 66.147877
0.475617 0.195416 89.277439
0.051784 0.246407 85.081447
0.431874 0.862083 67.920855
0.391385 0.866386 69.000693
0.282017 0.046184 89.077474
0.437125 0.635985 65.110884
0.519055 0.027452 88.631952
0.350088 0.824998 68.088621
0.426608 0.151089 89.433841
0.374277 0.585809 64.534755
0.350409 0.121793 89.524413
0.416122 0.131273 89.402663
0.235351 0.210423 89.253039
0.154259 0.259981 82.202751
0.220473 0.100681 89.348396
0.315486 0.250029 84.484574
0.438246 0.000000 88.658438
0.292759 0.237924 86.594136
0.163595 0.023118 88.796439
0.403854 0.234463 87.051839
0.568435 0.274209 77.995094
0.362759 0.781118 68.167316
0.383389 0.202899 89.513838
0.125873 0.188599 89.294406
0.545504 0.046257 88.645642
0.457919 0.041679 88.855579
0.000000 0.183960 88.784220
0.300022 0.041248 89.048356
0.116457 0.282021 75.196779
0.277803 0.075623 89.265670
