# gen=100 OSA snapshot
# x0..xd fitness
0.300000 0.187500 90.000000
0.305857 0.187456 89.976268
0.304369 0.169095 89.875872
0.324175 0.175605 89.873117
0.369714 0.137624 89.567998
0.424131 0.131309 89.376922
0.340899 0.167012 89.785399
0.387896 0.117796 89.421879
0.144927 0.141092 89.301848
0.174131 0.130858 89.369513
0.267028 0.192899 89.847029
0.184685 0.150342 89.472711
0.334809 0.112683 89.491499
0.268244 0.153492 89.741672
0.313232 0.176308 89.906914
0.382213 0.187500 89.666902
0.333668 0.102362 89.428035
0.232901 0.180689 89.723988
0.239039 0.165224 89.712084
0.292386 0.183092 89.955463
0.372709 0.169333 89.681407
0.333550 0.190906 89.857823
0.329076 0.126604 89.584635
0.322629 0.094233 89.384971
0.468285 0.175128 89.313047
0.225338 0.179290 89.692218
0.123908 0.153884 89.252960
0.354236 0.078544 89.256901
0.248449 0.151117 89.682292
0.187495 0.106692 89.302918
0.232399 0.100475 89.369687
0.316126 0.188220 89.934250
0.259452 0.187864 89.835672
0.179151 0.169747 89.496196
0.247814 0.118930 89.504560
0.217549 0.196130 89.636879
0.263378 0.176981 89.835190
0.319364 0.181162 89.909736
0.306579 0.136073 89.662022
0.288847 0.110526 89.495434
0.128458 0.180646 89.303319
0.300022 0.184883 89.979150
0.201003 0.124226 89.423761
0.325744 0.154445 89.758487
0.151550 0.179647 89.396074
0.354904 0.106054 89.423803
0.310033 0.115307 89.526707
0.321086 0.132060 89.627143
0.200584 0.155644 89.545719
0.356838 0.174857 89.754351
0.273076 0.185899 89.890045
0.224266 0.112657 89.422935
0.493439 0.160409 89.196039
0.230051 0.139555 89.576751
0.360521 0.189299 89.753990
0.160299 0.166089 89.416357
0.217827 0.183648 89.665847
0.476954 0.193499 89.277939
0.287218 0.163616 89.833373
0.399360 0.181367 89.595105
0.389733 0.171753 89.621401
0.438190 0.168669 89.426185
0.285143 0.151761 89.757191
0.443460 0.128076 89.300723
0.343044 0.187736 89.825586
0.423926 0.161760 89.469767
0.285784 0.188165 89.942003
0.215976 0.166812 89.632788
0.411689 0.177772 89.542601
0.421482 0.176161 89.501803
0.261253 0.103339 89.428870
0.139724 0.192060 89.347863
0.226009 0.126230 89.499540
0.479706 0.163224 89.254324
0.239944 0.138095 89.594948
0.302976 0.174111 89.908859
0.274926 0.172797 89.858248
0.311406 0.132445 89.636605
0.285735 0.176657 89.906231
0.440953 0.186792 89.428870
0.298353 0.151772 89.764753
0.268326 0.165873 89.807305
0.256283 0.155514 89.724587
0.278967 0.140241 89.678590
0.420417 0.185359 89.511793
0.363065 0.176927 89.734510
0.193599 0.183053 89.567687
0.325158 0.187306 89.898050
0.219482 0.151006 89.594929
0.176463 0.188929 89.499238
0.353039 0.150948 89.677483
0.114413 0.182852 89.247313
0.296096 0.122693 89.576044
0.193330 0.142152 89.475306
0.297975 0.169711 89.880852
0.361291 0.112971 89.453618
0.434435 0.153812 89.411843
0.357221 0.129046 89.552745
0.346148 0.177908 89.801811
0.376684 0.149945 89.603085
0.328692 0.183581 89.880198
0.377334 0.178520 89.680642
0.237688 0.187277 89.747525
0.416156 0.138243 89.429277
0.252575 0.169922 89.774776
0.299417 0.194014 89.904133
0.365530 0.149263 89.634346
0.292447 0.187714 89.969325
0.271702 0.156404 89.765002
0.396456 0.188699 89.608990
0.274342 0.124801 89.577025
0.250252 0.194196 89.775208
0.345996 0.191652 89.806198
0.196959 0.192995 89.575604
0.456228 0.183786 89.366418
0.399252 0.163574 89.567703
0.168336 0.184026 89.465908
0.314900 0.167652 89.854660
0.422935 0.108999 89.285379
0.310930 0.160880 89.818405
