# gen=10 CA size=30
# x0..x(D-1) consensus
0.769756 0.153068 83.916511
0.399999 0.108868 23.881945
0.773069 0.173560 88.208809
0.063320 0.436605 21.892516
0.139824 0.102590 23.881945
0.116106 0.432616 69.137071
0.251877 0.101689 21.892516
0.132756 0.449607 88.531708
0.060215 0.097388 21.892516
0.622804 0.119964 22.357928
0.345652 0.112170 23.881945
0.574042 0.877274 22.357928
0.000000 0.105511 21.892516
0.301884 0.137219 21.892516
0.393190 0.045363 23.881945
0.334275 0.059373 23.700646
0.189181 0.111679 21.892516
0.210741 0.452336 21.892516
0.781651 0.238757 53.660358
0.654971 0.116150 22.357928
0.765896 0.113834 66.903049
0.147807 0.433412 44.234099
0.609503 0.866004 22.357928
0.215985 0.500400 21.892516
0.372842 0.137056 23.881945
0.086796 0.411476 21.892516
0.182777 0.479455 21.892516
0.101189 0.130929 23.881945
0.778208 0.284635 28.541560
0.082421 0.025291 23.881945
