# gen=10 CA size=50
# x0..x(D-1) consensus
0.175185 0.799180 82.458094
0.187580 0.787732 62.132607
0.654523 0.645870 63.975014
0.649492 0.603281 87.226421
0.161895 0.831065 88.827845
0.132377 0.900404 38.894523
0.650086 0.585017 87.732320
0.153094 0.851645 78.692794
0.967885 0.933724 25.461990
0.153125 0.967873 25.835983
0.834231 0.944673 29.163643
0.214368 0.621464 25.835983
0.997287 0.975839 25.461990
0.922599 0.936663 25.461990
0.635245 0.474725 37.011147
0.639596 0.549788 48.739200
0.892214 1.000000 25.461990
0.840937 0.902743 25.461990
0.861556 1.000000 25.461990
0.164333 0.911449 25.835983
0.979424 0.312156 24.241533
0.828665 1.000000 25.461990
0.119387 0.061902 28.489848
0.178919 0.692666 25.835983
0.196401 0.063941 28.489848
1.000000 0.892344 25.461990
0.155615 0.763694 25.835983
1.000000 0.922858 25.461990
0.883939 0.903397 28.342189
0.667261 0.738041 29.448094
0.858215 0.927981 29.163643
0.919422 0.883740 25.461990
0.137458 1.000000 25.835983
0.979057 0.202396 29.163643
0.189688 0.648197 25.835983
0.947758 1.000000 25.461990
0.811461 0.954738 29.163643
0.979064 1.000000 25.461990
0.643523 0.381956 29.163643
0.952476 0.963365 25.461990
0.695231 0.952894 29.163643
0.946664 0.899849 25.461990
0.664472 0.962245 29.163643
0.079717 0.065464 28.489848
0.203264 0.731990 29.696829
0.660611 0.685487 45.929460
0.886089 0.965445 25.461990
0.651856 0.814701 27.648573
0.214557 0.672982 24.278745
0.654202 0.775830 29.163643
