# gen=50 CA size=71
# x0..x(D-1) consensus
0.175185 0.799180 82.458094
0.180515 0.786187 73.053149
0.653108 0.629439 75.298456
0.649492 0.603281 87.226421
0.168257 0.817728 89.558477
0.146931 0.868383 63.639162
0.650596 0.595043 89.750362
0.163967 0.828817 88.642034
0.967885 0.933724 25.461990
0.153125 0.967873 25.835983
0.834231 0.944673 29.163643
0.214368 0.621464 25.835983
0.997287 0.975839 25.461990
0.922599 0.936663 25.461990
0.635245 0.474725 37.011147
0.645833 0.572692 81.365994
0.892214 1.000000 25.461990
0.840937 0.902743 25.461990
0.861556 1.000000 25.461990
0.164333 0.911449 25.835983
0.980555 0.317623 29.163643
0.828665 1.000000 25.461990
0.119387 0.061902 28.489848
0.178919 0.692666 25.835983
0.196401 0.063941 28.489848
1.000000 0.892344 25.461990
0.160813 0.783482 35.730149
1.000000 0.922858 25.461990
0.892559 0.899799 29.163643
0.665794 0.710828 33.411536
0.858215 0.927981 29.163643
0.902945 0.897093 29.163643
0.137458 1.000000 25.835983
0.979057 0.202396 29.163643
0.189688 0.648197 25.835983
0.947758 1.000000 25.461990
0.811461 0.954738 29.163643
0.979064 1.000000 25.461990
0.643523 0.381956 29.163643
0.952476 0.963365 25.461990
0.695231 0.952894 29.163643
0.946664 0.899849 25.461990
0.664472 0.962245 29.163643
0.079717 0.065464 28.489848
0.193555 0.752134 42.179212
0.656647 0.657758 58.637266
0.886089 0.965445 25.461990
0.654668 0.798101 29.163643
0.208781 0.682308 25.835983
0.654202 0.775830 29.163643
0.724250 0.943954 29.163643
0.635749 0.446067 29.298461
0.161919 0.060075 28.489848
0.653384 0.815870 28.427414
0.639331 0.358282 25.296402
0.643880 0.530340 57.203735
0.267201 0.061921 23.823213
0.215169 0.552428 20.653654
0.120860 0.965227 25.835983
0.650980 0.745394 29.163643
0.923863 0.976653 25.461990
0.815988 0.878975 25.461990
0.235629 0.061921 28.489848
0.173274 0.842856 54.740421
0.173007 0.880613 25.835983
0.611395 0.977075 29.163643
0.978428 0.244920 29.163643
0.000000 0.065451 28.489848
0.213200 0.570608 23.765062
0.164414 0.730514 25.835983
0.132377 0.900404 38.894523
