# gen=10 CA size=61
# x0..x(D-1) consensus
0.211164 0.739469 89.710240
0.241662 0.179540 29.361311
0.699649 0.213932 82.247775
0.225815 0.751100 76.521068
0.730597 0.204490 89.174170
0.794741 0.743280 48.683367
0.215363 0.214995 55.762569
0.789405 0.684918 41.243444
0.213107 0.769782 63.467769
0.135623 0.770127 46.854774
0.796847 0.714173 48.747616
0.822410 0.706978 31.218990
0.158934 0.710966 41.048275
0.811536 0.835388 27.164308
0.768179 0.191348 66.763586
0.220433 0.714081 76.281299
0.790106 0.740168 45.551887
0.182621 0.242263 37.076992
0.184839 0.178481 43.092284
0.170754 0.754673 75.692941
0.699185 0.169224 41.479023
0.806312 0.663835 29.530253
0.763156 0.750426 30.501545
0.214553 0.191203 55.978191
0.820297 0.822480 26.353296
0.790250 0.622004 26.185661
0.815911 0.157013 29.605743
0.304650 0.710613 29.773752
0.732935 0.178412 71.509858
0.673563 0.194390 58.855791
0.826283 0.772710 29.021668
0.612048 0.229381 20.116007
0.248227 0.744587 68.791473
0.804767 0.783170 37.996049
0.267855 0.674456 28.648716
0.797830 0.849667 26.993759
0.776561 0.660925 31.097638
0.140901 0.798744 31.086830
0.199019 0.303063 32.000030
0.651546 0.220140 44.120802
0.218276 0.693668 55.847220
0.166048 0.263523 28.122772
0.801365 0.130642 26.582679
0.247489 0.783298 30.007703
0.218276 0.245532 51.964199
0.188735 0.738696 85.790941
0.276545 0.709753 48.384446
0.166786 0.292326 23.813747
0.705901 0.229919 70.488666
0.650268 0.254527 40.327239
0.191022 0.678327 25.907726
0.676946 0.267793 27.966765
0.153161 0.175466 23.709052
0.228540 0.280580 33.615045
0.794544 0.805339 38.673887
0.767604 0.717246 31.832587
0.761889 0.667841 25.355496
0.740451 0.235513 45.903892
0.178290 0.327162 20.197568
0.105867 0.721645 22.938382
0.146612 0.239829 25.048303
