# gen=50 CA size=200
# x0..x(D-1) consensus
0.050158 0.949297 69.262428
0.403635 0.881332 55.274268
0.509391 0.473706 58.157328
0.459671 0.645729 43.372201
0.236487 0.403940 37.478733
0.506339 0.642872 56.736938
1.000000 0.202219 41.724879
0.203743 0.085898 54.632767
0.419647 0.371098 42.068170
0.489875 0.666996 47.123858
0.462391 0.187408 36.334954
0.298213 0.086797 49.481166
0.051948 0.990283 69.311238
0.538581 0.586165 49.296770
0.957447 0.073788 46.324904
0.545920 0.550460 51.349005
0.518381 0.529119 85.748508
0.529824 0.633295 44.385897
0.050370 0.971553 68.104427
0.543665 0.445414 45.567289
0.145536 0.790250 36.334954
0.511690 0.509864 74.069443
0.552222 0.509254 56.000033
0.696989 0.369043 37.991875
0.496078 0.550117 75.307558
0.000000 0.819432 36.334954
1.000000 0.079020 36.334954
0.470868 0.698815 42.537370
0.621884 0.000000 36.334954
0.085093 0.711473 36.334954
0.110536 0.262092 36.334954
0.078310 0.413370 36.334954
0.243728 0.181389 36.334954
0.000000 0.389454 36.334954
0.000000 0.500071 36.334954
0.135865 0.614596 36.334954
0.967747 0.171183 62.501960
0.039623 0.235370 77.347376
0.349318 0.055562 60.618372
0.084838 0.532619 36.334954
1.000000 0.038444 36.334954
0.087516 0.865096 36.334954
0.110167 0.381643 36.334954
0.239115 0.237372 36.334954
0.542246 0.000000 36.334954
0.139490 0.460638 36.334954
0.607463 0.691830 36.334954
0.707575 0.205534 36.334954
0.483377 0.273197 36.334954
0.000000 0.875247 36.334954
0.086055 0.000000 36.334954
0.602639 0.900668 36.334954
0.012472 0.847637 36.334954
0.499784 0.699257 42.525765
0.202205 0.524064 36.334954
0.648250 0.573202 36.334954
0.583123 0.789382 36.334954
0.482767 0.623614 69.842606
0.548624 0.796468 36.334954
0.755377 0.157649 36.334954
0.816136 0.000000 36.334954
0.952673 0.094966 72.957154
0.928907 0.928318 56.529197
0.920911 0.167492 36.334954
0.815950 0.718443 36.334954
0.076013 0.228181 36.334954
0.627940 0.263806 36.334954
0.047091 0.459913 36.334954
0.949461 0.245250 36.334954
0.928983 0.298603 36.334954
0.000000 0.991059 36.334954
0.618985 0.177927 36.334954
0.522709 0.614644 56.968870
0.763727 0.266991 36.334954
0.220683 0.082438 63.786197
0.572851 0.239578 36.334954
0.156039 0.203321 36.334954
0.369276 0.161668 36.334954
0.500183 0.800226 36.334954
0.703731 0.281226 36.334954
0.182699 0.054439 36.334954
0.534673 0.031758 36.334954
0.586779 0.589136 36.334954
0.034724 0.503686 36.334954
0.284948 0.038639 36.334954
0.011630 0.344930 36.334954
0.543479 0.195008 36.334954
0.588582 0.759168 36.334954
