# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.678721 0.677151 0.130954 88.162577 88.283063 88.162577
0.643253 0.280302 0.894789 89.825349 89.732567 89.732567
0.639428 0.278902 0.899184 88.057360 88.203943 88.057360
0.673840 0.672368 0.134378 85.423534 87.873676 85.423534
0.676631 0.676616 0.133682 88.570818 88.531440 88.531440
0.641964 0.277004 0.879820 86.038264 86.595940 86.038264
0.676440 0.691226 0.143072 86.746835 88.231985 86.746835
0.641743 0.280255 0.899547 89.643989 89.613835 89.613835
0.639441 0.285329 0.946379 72.288832 74.733290 72.288832
0.644247 0.277683 0.859516 81.379588 81.437423 81.379588
0.674376 0.681457 0.140899 89.733904 89.812849 89.733904
0.677187 0.680720 0.137012 89.841183 89.593304 89.593304
0.647325 0.271075 0.829125 67.543246 63.592142 63.592142
0.643732 0.288130 0.930527 80.066529 82.138835 80.066529
0.667611 0.710091 0.168344 66.389089 68.472631 66.389089
0.641595 0.282442 0.907451 88.927673 88.979565 88.927673
0.649126 0.271662 0.806106 63.779425 57.275863 57.275863
0.645444 0.281121 0.897749 89.909896 89.852296 89.852296
0.676194 0.678139 0.138013 89.686269 89.541577 89.541577
0.677994 0.681662 0.134655 88.535341 88.010448 88.010448
0.670621 0.672145 0.134441 87.208514 85.600672 85.600672
0.636007 0.287410 0.978054 64.368861 70.206639 64.368861
0.682383 0.696640 0.141830 77.412405 86.755593 77.412405
0.673892 0.683919 0.144312 89.457524 88.439644 88.439644
0.661836 0.295758 0.990543 43.562450 42.279136 42.279136
0.645100 0.282984 0.902794 88.761412 89.885144 88.761412
0.626183 0.268088 0.801569 55.414116 50.757620 50.757620
0.675729 0.681221 0.138056 89.967060 89.827747 89.827747
0.697993 0.786859 0.195833 14.160112 15.426964 14.160112
0.647116 0.281637 0.905654 89.339807 88.786004 88.786004
0.688604 0.307615 0.969640 25.925132 25.688095 25.688095
0.701611 0.789362 0.182830 18.191743 27.607974 18.191743
0.629694 0.260146 0.769754 34.186691 29.019021 29.019021
0.665747 0.276632 0.835472 67.779471 73.292081 67.779471
0.615379 0.676932 0.178800 28.362637 24.833142 24.833142
0.678876 0.699387 0.147188 82.186097 84.582880 82.186097
0.645009 0.280545 0.901353 89.402910 89.771006 89.402910
0.644613 0.279922 0.887107 88.735373 88.983961 88.735373
0.644639 0.282009 0.901199 89.756844 89.950550 89.756844
0.670287 0.683218 0.144548 88.224412 88.221010 88.221010
0.580454 0.635303 0.179025 9.710880 9.776107 9.710880
0.644081 0.281873 0.902770 89.771926 89.931396 89.771926
0.647521 0.279731 0.886702 87.888312 89.128087 87.888312
0.650694 0.288097 0.935559 73.121227 80.687686 73.121227
0.522851 0.677511 0.956848 9.549005 9.006290 9.006290
0.468414 0.677388 0.963019 21.362227 9.006290 9.006290
0.484605 0.249355 0.827063 12.125437 9.006290 9.006290
0.647504 0.283295 0.905962 88.580649 88.606790 88.580649
0.477586 0.732203 0.956026 11.754413 9.006290 9.006290
0.677387 0.278038 0.837713 54.713740 59.612303 54.713740
0.643847 0.281860 0.898796 89.785563 89.954857 89.785563
0.679765 0.679003 0.130935 88.387240 87.508611 87.508611
0.715096 0.639040 0.084308 29.539030 23.730578 23.730578
0.781214 0.286844 0.806992 11.356238 9.006290 9.006290
0.616459 0.266365 0.752027 27.656892 24.502047 24.502047
0.645839 0.267729 0.801286 56.098069 56.093882 56.093882
0.562033 0.287195 0.902706 14.492595 14.288304 14.288304
0.900085 0.897725 0.859100 8.384524 9.006290 8.384524
0.479735 0.520595 0.757660 8.384524 9.006290 8.384524
0.682613 0.799742 0.624455 8.384524 9.006290 8.384524
0.805159 0.793230 0.536091 8.384524 9.006290 8.384524
0.265412 1.000000 0.697974 8.384524 13.368806 8.384524
0.817910 0.826266 0.755940 8.384524 9.006290 8.384524
0.503306 0.783696 0.526565 8.384524 9.006290 8.384524
0.625000 0.784391 0.676838 8.384524 9.006290 8.384524
0.229512 0.868928 0.782917 8.384524 13.368806 8.384524
1.000000 0.908586 0.587717 8.384524 9.006290 8.384524
0.739868 0.727714 0.909810 8.384524 9.006290 8.384524
0.669183 0.830128 0.601423 8.384524 9.006290 8.384524
0.452654 0.538253 0.515518 8.384524 9.006290 8.384524
0.655276 0.895268 0.566828 8.384524 9.006290 8.384524
0.764237 0.808742 0.694030 8.384524 9.006290 8.384524
0.342639 1.000000 0.790216 8.384524 13.368806 8.384524
0.771495 0.868247 0.585933 8.384524 9.006290 8.384524
0.131332 1.000000 0.877210 8.384524 13.368806 8.384524
0.701219 0.751370 0.506148 8.384524 9.006290 8.384524
0.741073 0.766742 0.820588 8.384524 9.006290 8.384524
0.134679 0.855964 0.740623 8.384524 13.368806 8.384524
0.893346 0.776532 0.737831 8.384524 9.526731 8.384524
0.527370 0.785255 0.571557 8.384524 9.006290 8.384524
