# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.838278 0.190242 0.175633 87.650123 82.004249 82.004249
0.072319 0.229843 0.814244 86.947171 84.322075 84.322075
0.347422 0.238147 0.427628 89.235074 86.575377 86.575377
0.772591 0.770429 0.394404 84.115142 82.098413 82.098413
0.351737 0.234146 0.427412 89.006575 88.413701 88.413701
0.356804 0.715647 0.479773 87.496948 87.641994 87.496948
0.376718 0.684793 0.860717 80.408149 33.757999 33.757999
0.835159 0.190027 0.177571 86.850056 89.503998 86.850056
0.631548 0.640685 0.817427 51.871321 41.299371 41.299371
0.350357 0.236422 0.427102 88.873285 89.782876 88.873285
0.281466 0.166783 0.210072 6.471104 8.267121 6.471104
0.305083 0.212222 0.250046 6.471104 6.502667 6.471104
0.366415 0.280310 0.602685 6.471104 7.111434 6.471104
0.347193 0.238616 0.430289 83.103027 83.669281 83.103027
0.311399 0.184110 0.270394 6.471104 30.302047 6.471104
0.341317 0.213132 0.301080 6.471104 8.723720 6.471104
0.408190 0.281196 0.595354 6.471104 8.857414 6.471104
0.329410 0.177090 0.301554 6.471104 17.342518 6.471104
0.320996 0.173732 0.224294 6.471104 8.116918 6.471104
0.348594 0.237138 0.424847 81.270795 87.406496 81.270795
0.323705 0.237016 0.315379 6.471104 7.080186 6.471104
0.370058 0.304497 0.517383 6.471104 8.191539 6.471104
0.348857 0.236609 0.426389 87.451910 89.149974 87.451910
0.351852 0.259674 0.466825 6.471104 44.433821 6.471104
0.384595 0.253183 0.576843 6.471104 7.750075 6.471104
0.373400 0.307984 0.552615 6.471104 10.069484 6.471104
0.359204 0.265773 0.503272 6.471104 42.603986 6.471104
0.349231 0.235445 0.427696 88.192085 89.502117 88.192085
0.348789 0.234729 0.426121 83.259754 89.490507 83.259754
0.400255 0.303460 0.575510 6.471104 12.644185 6.471104
0.342362 0.244288 0.362900 6.471104 11.134691 6.471104
0.389987 0.282940 0.547115 6.471104 22.714476 6.471104
0.333006 0.241322 0.491812 6.471104 6.571008 6.471104
0.299099 0.150890 0.243121 6.471104 11.690897 6.471104
0.348815 0.238748 0.429013 84.123479 87.271279 84.123479
0.299868 0.131810 0.184864 6.471104 7.790498 6.471104
0.392989 0.253531 0.525766 6.471104 9.175409 6.471104
0.327719 0.185347 0.341301 6.471104 22.579233 6.471104
0.284625 0.168077 0.236201 6.471104 8.905990 6.471104
0.290608 0.124575 0.149187 6.471104 6.593047 6.471104
0.327089 0.216984 0.315516 6.471104 18.295839 6.471104
0.301856 0.162563 0.182710 6.471104 6.946923 6.471104
0.351094 0.236536 0.427684 87.276083 89.208217 87.276083
0.302928 0.139758 0.188894 6.471104 8.445616 6.471104
0.289876 0.138406 0.185267 6.471104 9.726687 6.471104
0.352597 0.236248 0.428561 84.882815 86.940249 84.882815
0.387374 0.272916 0.000000 6.471104 5.634874 5.634874
0.034559 0.154774 0.054350 6.471104 5.634874 5.634874
0.071207 0.208128 0.602249 6.471104 5.634874 5.634874
0.000000 0.153884 0.232559 6.471104 5.634874 5.634874
0.464656 0.007179 0.102502 6.471104 5.634874 5.634874
0.260086 0.129516 0.551116 6.471104 5.634874 5.634874
0.131301 0.093925 0.394475 6.471104 5.634874 5.634874
0.184166 0.318884 0.380090 6.471104 5.634874 5.634874
0.158420 0.054570 0.197238 6.471104 5.634874 5.634874
0.000000 0.000000 0.531096 6.471104 5.634874 5.634874
0.455707 0.289680 0.227730 6.471104 5.634874 5.634874
0.263179 0.028322 0.311603 6.471104 5.634874 5.634874
0.508549 0.334941 0.575510 6.471104 5.634874 5.634874
0.202747 0.295629 0.201904 6.471104 5.634874 5.634874
0.474018 0.154147 0.423223 18.967892 5.634874 5.634874
0.457897 0.139545 0.121132 6.471104 5.634874 5.634874
0.000000 0.412101 0.404701 6.471104 5.634874 5.634874
0.355402 0.000944 0.535538 6.471104 5.634874 5.634874
0.319057 0.000000 0.000000 6.471104 5.634874 5.634874
0.000000 0.000000 0.149875 6.471104 5.634874 5.634874
0.000000 0.000000 0.000000 6.471104 5.634874 5.634874
0.385535 0.000000 0.413386 6.471104 5.634874 5.634874
0.067084 0.398752 0.111650 6.471104 5.634874 5.634874
0.146113 0.350896 0.519944 6.471104 5.634874 5.634874
0.505618 0.385364 0.000000 6.471104 5.634874 5.634874
0.145352 0.421979 0.314762 6.471104 5.634874 5.634874
0.045773 0.293878 0.030907 6.471104 5.634874 5.634874
0.006935 0.424209 0.241507 6.471104 5.634874 5.634874
0.010648 0.299879 0.470810 6.471104 5.634874 5.634874
0.119632 0.076094 0.535685 6.471104 5.634874 5.634874
0.000000 0.287813 0.292740 6.471104 5.634874 5.634874
0.513429 0.068911 0.261445 6.471104 5.634874 5.634874
0.021744 0.048287 0.415063 6.471104 5.634874 5.634874
0.122596 0.217997 0.349308 6.471104 5.634874 5.634874
0.347162 0.027548 0.214393 6.471104 5.634874 5.634874
0.213488 0.415942 0.161360 6.471104 5.634874 5.634874
0.355332 0.391294 0.231482 6.471104 5.634874 5.634874
0.126830 0.000000 0.003419 6.471104 5.634874 5.634874
0.404680 0.149384 0.000000 6.471104 5.634874 5.634874
0.234898 0.343651 0.602106 6.471104 5.634874 5.634874
0.049752 0.432709 0.595156 6.471104 5.634874 5.634874
0.471204 0.283085 0.394892 6.471104 5.634874 5.634874
0.125727 0.207071 0.588719 6.471104 5.634874 5.634874
0.424239 0.082920 0.272325 6.471104 5.634874 5.634874
0.115529 0.222025 0.215777 6.471104 5.634874 5.634874
0.182742 0.159054 0.000000 6.471104 5.634874 5.634874
0.000000 0.175461 0.437652 6.471104 5.634874 5.634874
0.000000 0.433204 0.000000 6.471104 5.634874 5.634874
0.000000 0.194833 0.393143 6.471104 5.634874 5.634874
0.000000 0.000000 0.276734 6.471104 5.634874 5.634874
0.409218 0.000000 0.334842 6.471104 5.634874 5.634874
0.211982 0.267966 0.077460 6.471104 5.634874 5.634874
0.139086 0.323479 0.565124 6.471104 5.634874 5.634874
0.000000 0.000000 0.489286 6.471104 5.634874 5.634874
0.309195 0.415812 0.352703 6.471104 5.634874 5.634874
0.387942 0.308635 0.579454 6.471104 15.122885 6.471104
0.363332 0.358116 0.093831 6.471104 5.634874 5.634874
0.288857 0.082094 0.004339 6.471104 5.634874 5.634874
0.224855 0.382245 0.012090 6.471104 5.634874 5.634874
0.492052 0.292225 0.074710 6.471104 5.634874 5.634874
0.271645 0.227130 0.563489 6.471104 5.634874 5.634874
0.249201 0.098457 0.349604 6.471104 5.634874 5.634874
0.481740 0.034730 0.439102 6.471104 5.634874 5.634874
0.058222 0.000000 0.482676 6.471104 5.634874 5.634874
0.488692 0.308172 0.321076 6.471104 5.634874 5.634874
0.251110 0.129957 0.429786 6.471104 5.634874 5.634874
0.409298 0.147502 0.548271 6.471104 5.634874 5.634874
0.443253 0.269296 0.055627 6.471104 5.634874 5.634874
0.093321 0.000000 0.318172 6.471104 5.634874 5.634874
