# gen=50 CA size=200
# x0..x(D-1) consensus
0.821179 0.365504 88.398696
0.153780 0.928960 22.124770
0.636915 0.278699 27.968346
0.828178 0.354156 79.139963
0.720340 0.390641 27.968346
0.617159 0.907931 69.738464
0.762346 0.587980 27.968346
0.817214 0.374094 88.597570
0.492943 0.079529 27.968346
0.858943 0.455385 27.968346
0.611247 0.915710 68.175802
0.495243 0.017600 27.968346
0.970685 0.076596 27.968346
0.669725 0.229380 27.968346
0.681845 0.481807 27.968346
0.670875 0.198416 27.968346
0.508852 0.279859 27.968346
0.854878 0.322357 40.416184
0.817677 0.322244 41.825851
0.708243 0.233968 27.968346
1.000000 0.275188 27.968346
0.774761 0.059121 27.968346
0.776387 0.558326 27.968346
0.885382 0.408352 27.968346
0.809880 0.376633 86.107311
0.828818 0.074293 27.968346
0.904389 0.587145 27.968346
0.489730 0.254407 27.968346
0.639451 0.040241 27.968346
0.882960 0.125380 27.968346
0.816312 0.386521 76.377673
0.813601 0.448058 28.029905
0.713856 0.269738 27.968346
0.767998 0.091524 27.968346
0.654777 0.314799 27.968346
0.766038 0.479290 27.968346
0.730790 0.487702 27.968346
0.498510 0.212173 27.968346
0.968470 0.043518 27.968346
0.879348 0.545253 27.968346
0.737763 0.120230 27.968346
0.959194 0.356487 27.968346
0.738867 0.522389 27.968346
0.898837 0.521208 27.968346
1.000000 0.208886 27.968346
0.733986 0.010444 27.968346
0.881777 0.000000 27.968346
0.709176 0.549986 27.968346
0.764485 0.377248 27.968346
0.672214 0.132605 27.968346
0.871188 0.302371 28.445390
1.000000 0.484708 27.968346
0.984249 0.385561 27.968346
0.872544 0.230818 27.968346
0.721482 0.301429 27.968346
0.905437 0.210385 27.968346
0.871084 0.270401 27.968346
0.865831 0.088873 27.968346
0.584669 0.928960 52.121385
0.497398 0.175830 27.968346
0.955257 0.513538 27.968346
0.816742 0.113083 27.968346
0.706551 0.422371 27.968346
0.690357 0.315014 27.968346
0.670448 0.560369 27.968346
0.661702 0.260097 27.968346
0.965844 0.412944 27.968346
0.165966 0.763483 22.124770
0.711273 0.182721 27.968346
0.933340 0.109629 27.968346
0.711042 0.089562 27.968346
0.900950 0.374187 27.968346
0.753547 0.221209 27.968346
0.700315 0.585704 27.968346
0.930764 0.386250 27.968346
0.724078 0.046984 27.968346
0.890657 0.051004 27.968346
0.965951 0.554121 27.968346
0.544798 0.933975 30.993857
0.849094 0.334088 48.756480
0.670202 0.093742 27.968346
0.826694 0.509154 27.968346
0.918424 0.415110 27.968346
0.641244 0.000000 27.968346
0.813605 0.366576 88.444346
0.826831 0.371292 79.668627
0.895135 0.466520 27.968346
0.856749 0.509349 27.968346
0.988077 0.453754 27.968346
0.842745 0.586955 27.968346
0.849818 0.149103 27.968346
0.803858 0.489281 27.968346
0.493813 0.396401 27.968346
0.983023 0.156614 27.968346
0.876617 0.188456 27.968346
0.797459 0.036317 27.968346
0.481828 0.143994 27.968346
0.810895 0.154099 27.968346
0.650521 0.385734 27.968346
0.800242 0.371349 67.872444
0.828707 0.041031 27.968346
0.760546 0.308526 27.968346
0.923136 0.185913 27.968346
0.773982 0.420380 36.722691
0.923069 0.257931 27.968346
0.840922 0.343995 60.509454
0.754928 0.154076 27.968346
0.784369 0.122708 27.968346
0.633551 0.903773 62.533139
1.000000 0.553938 27.968346
0.985731 0.584205 27.968346
0.933978 0.052634 27.968346
0.835606 0.231817 27.968346
0.957872 0.195803 27.968346
0.802747 0.200844 27.968346
0.922831 0.478470 27.968346
0.818817 0.356647 82.234923
0.640032 0.908424 58.807015
0.834819 0.295631 28.438226
0.942596 0.288080 27.968346
0.500671 0.357928 29.779982
1.000000 0.415280 27.968346
0.782124 0.410561 45.368201
0.800242 0.344999 58.698209
0.809744 0.368682 84.421539
0.822769 0.339037 59.565867
0.638316 0.234793 27.968346
0.775157 0.265951 27.968346
0.943704 0.446370 27.968346
0.842526 0.359570 52.715843
0.964195 0.475001 27.968346
0.822609 0.558814 27.968346
0.767028 0.000000 27.968346
0.838525 0.423000 36.847178
0.636734 0.124563 27.968346
0.652239 0.492775 27.968346
1.000000 0.350596 27.968346
0.648408 0.344138 27.968346
0.941951 0.156308 27.968346
0.670594 0.057690 27.968346
0.803621 0.237925 27.968346
0.412172 0.987500 26.076992
0.686487 0.345893 27.968346
0.965313 0.261050 27.968346
0.833211 0.336353 55.853252
0.638554 0.523969 27.968346
0.376818 0.836662 26.076992
0.859142 0.052567 27.968346
0.872741 0.581050 27.968346
0.742786 0.352782 27.968346
0.639920 0.579406 27.968346
0.700106 0.452028 27.968346
0.946448 0.582227 27.968346
0.823399 0.390585 71.204481
0.738954 0.561445 27.968346
0.923054 0.312073 27.968346
0.946476 0.234383 27.968346
0.712797 0.140077 27.968346
0.662962 0.454418 27.968346
1.000000 0.000000 27.968346
0.674825 0.023277 27.968346
0.966603 0.125990 27.968346
0.911439 0.341054 27.968346
0.936920 0.544008 27.968346
1.000000 0.238892 27.968346
0.952653 0.322790 27.968346
0.641763 0.176151 27.968346
0.756138 0.714483 25.636700
0.653065 0.900140 45.028867
0.784502 0.422654 35.808919
0.706796 0.513767 27.968346
0.793492 0.394053 61.533318
1.000000 0.035957 27.968346
0.478359 0.948468 24.051331
0.901491 0.093006 27.968346
0.499842 0.367335 29.971100
0.705940 0.021701 27.968346
0.832938 0.261742 27.968346
0.999694 0.516412 27.968346
0.805859 0.006630 27.968346
0.909677 0.151800 27.968346
0.779799 0.509939 27.968346
0.740641 0.434498 27.968346
0.989002 0.312723 27.968346
1.000000 0.101307 27.968346
1.000000 0.069119 27.968346
0.506337 0.108219 27.968346
0.640985 0.416784 27.968346
0.483557 0.310408 27.968346
0.802950 0.530110 27.968346
0.967248 0.000000 27.968346
0.744460 0.251948 27.968346
0.836198 0.000000 27.968346
0.624382 0.949213 33.836846
0.813501 0.401978 56.181980
0.754587 0.186761 27.968346
0.828666 0.179571 27.968346
0.926301 0.005832 27.968346
0.816497 0.349323 73.304501
0.687831 0.379254 27.968346
