# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.740437 0.524912 0.387225 89.842882 89.773440 89.773440
0.178735 0.365583 0.189507 89.965516 89.962643 89.962643
0.743511 0.524416 0.385187 89.764491 89.943341 89.764491
0.179234 0.366981 0.189964 89.896302 89.791792 89.791792
0.178369 0.361122 0.197437 89.507391 89.440416 89.440416
0.178769 0.362678 0.187491 89.765926 89.746717 89.746717
0.743744 0.528972 0.389233 89.661458 89.371182 89.371182
0.744193 0.525127 0.386398 89.873275 89.956794 89.873275
0.177589 0.356475 0.221747 86.977770 83.638406 83.638406
0.177839 0.366905 0.185801 89.881022 89.887966 89.881022
0.744506 0.525687 0.387927 89.910948 89.877406 89.877406
0.176221 0.364374 0.186684 89.830085 89.794365 89.794365
0.176809 0.366400 0.184681 89.879886 89.853088 89.853088
0.177317 0.364960 0.189878 89.969533 89.979722 89.969533
0.177222 0.364441 0.168839 89.210505 88.142302 88.142302
0.746659 0.522450 0.385110 89.634261 89.562938 89.562938
0.176367 0.366607 0.186327 89.867989 89.820367 89.820367
0.180565 0.362064 0.199952 89.470362 89.249343 89.249343
0.748692 0.523279 0.386305 89.378238 89.523648 89.378238
0.176065 0.365156 0.188325 89.837108 89.800654 89.800654
0.178344 0.364045 0.184450 89.861713 89.771978 89.771978
0.738826 0.529973 0.386459 89.660724 89.220527 89.220527
0.178675 0.365992 0.194983 89.872889 89.854216 89.854216
0.176779 0.362060 0.193956 89.769002 89.776696 89.769002
0.742173 0.525782 0.387587 89.995153 89.989896 89.989896
0.178102 0.365742 0.183182 89.902086 89.790031 89.790031
0.743100 0.526719 0.388666 89.917335 89.888568 89.888568
0.741194 0.527020 0.389965 89.798157 89.885969 89.798157
0.177220 0.366503 0.186065 89.901680 89.913233 89.901680
0.178333 0.364600 0.195174 89.964856 89.819239 89.819239
0.179335 0.367725 0.198735 89.466622 89.406522 89.406522
0.179401 0.367703 0.184217 89.677045 89.760540 89.677045
0.746193 0.519427 0.391769 89.051300 88.659945 88.659945
0.178746 0.364052 0.202039 89.824338 89.159382 89.159382
0.178584 0.367465 0.186066 89.853948 89.833395 89.833395
0.742901 0.525985 0.388509 89.961430 89.965263 89.961430
0.741923 0.525739 0.385155 89.783820 89.785930 89.783820
0.178013 0.364594 0.203943 89.590337 88.954248 88.954248
0.178039 0.367632 0.186220 89.818168 89.841227 89.818168
0.739828 0.525971 0.387366 89.815018 89.818395 89.815018
0.179405 0.363537 0.192131 89.884403 89.835849 89.835849
