# gen=200 CA size=200
# x0..x(D-1) consensus
0.288628 0.853570 89.350036
0.269025 0.862744 78.831851
0.097180 0.302445 81.588442
0.951358 0.909375 86.984870
0.346728 0.446122 72.605575
0.503599 0.852915 36.334954
0.346638 0.427385 56.991218
0.090608 0.313860 89.991379
0.303739 0.846957 80.470222
0.558630 0.468748 85.605929
0.742088 0.408910 89.886048
0.757919 0.400728 73.540181
0.330243 0.516413 78.724002
0.231050 0.631274 61.875381
0.094018 0.308731 87.799641
0.329433 0.528458 74.155365
0.293687 0.110393 56.063299
0.756003 0.378097 64.016521
0.233608 0.875246 56.709176
0.930875 0.930853 69.225921
0.762209 0.432365 72.241049
0.565272 0.486278 87.853485
0.742446 0.415601 88.527261
0.353659 0.406652 50.699979
1.000000 0.055463 43.056745
0.358416 0.389594 43.534872
0.306251 0.101809 51.815496
0.214051 0.887066 44.609298
0.298625 0.112618 56.324477
0.079858 0.333656 69.808614
0.970180 0.900190 75.699108
0.574148 0.473899 69.162412
0.329902 0.545635 59.763152
0.321407 0.843813 58.931737
0.741604 0.423590 82.344663
0.290217 0.605123 37.145341
0.571684 0.512215 63.999447
0.323886 0.556778 56.246163
0.236833 0.632202 60.940807
0.734366 0.433260 70.839037
0.279940 0.853883 88.074030
0.558520 0.419976 61.817402
1.000000 0.878950 55.600013
0.248218 0.623119 50.477799
0.304064 0.123424 47.738086
0.556659 0.430925 64.281897
0.338790 0.481126 89.246097
0.337134 0.494527 88.768798
0.726227 0.452208 51.800791
0.318885 0.588311 44.614714
0.436670 0.476063 36.334954
0.068886 0.399221 36.334954
0.830679 0.299540 36.334954
0.308514 0.850072 72.119998
0.463211 0.573276 36.334954
0.727602 0.784760 36.334954
0.210965 0.213459 36.334954
0.943989 0.326163 36.334954
0.986129 0.437333 36.334954
0.823650 0.626829 36.334954
0.252184 0.292903 36.334954
0.492547 0.510814 36.334954
0.008182 0.352825 36.334954
0.233558 0.385106 36.334954
0.094777 0.345100 73.342102
0.862264 0.652856 36.334954
0.841870 0.393108 36.334954
0.947166 0.917274 84.983530
0.099575 0.289476 68.674224
0.454965 0.510475 36.334954
0.667689 0.630557 36.334954
0.783656 0.495618 36.334954
0.517257 0.399286 36.334954
0.033814 0.089696 36.334954
0.071500 0.190351 36.334954
0.333713 0.506064 84.606098
0.968193 0.922986 48.558991
0.491908 0.138733 36.334954
0.259682 0.574936 36.334954
0.336931 0.487162 89.901218
0.048353 0.000000 36.334954
0.011914 0.004765 36.334954
0.016356 0.406183 36.334954
0.535003 0.567582 36.334954
0.560976 0.483117 89.830514
0.521569 0.327320 36.334954
0.699550 0.511908 36.334954
0.794114 0.901023 36.334954
0.000000 0.078542 36.334954
0.157088 0.346703 36.334954
0.247956 0.520143 36.334954
0.594855 0.374018 36.334954
0.468145 0.620571 36.334954
0.713776 0.545327 36.334954
0.561288 0.860395 36.334954
0.000000 0.273368 36.334954
0.444104 0.955429 36.334954
0.240984 0.487727 36.334954
0.042403 0.353142 36.334954
0.761892 0.986761 36.334954
0.235667 0.916491 36.334954
0.275499 0.532067 36.334954
0.883274 0.517536 36.334954
0.726187 1.000000 36.334954
0.751252 0.293822 36.334954
0.294433 1.000000 36.334954
0.294921 0.244533 36.334954
0.947796 0.401143 36.334954
0.622741 0.329532 36.334954
0.632758 0.589677 36.334954
0.226705 0.808053 36.334954
0.260870 0.943007 36.334954
0.566611 0.496999 84.193984
0.177126 0.300188 36.334954
0.084666 0.533188 36.334954
0.638591 0.438839 36.334954
0.739954 0.642813 36.334954
0.066498 0.562407 36.334954
0.816040 0.857832 36.334954
0.983213 1.000000 36.334954
0.155733 0.395723 36.334954
0.805683 0.600666 36.334954
0.371179 0.253618 36.334954
0.241938 0.255129 36.334954
0.964578 0.366370 36.334954
0.092140 0.322993 87.917843
0.403981 0.971512 36.334954
0.086470 0.233103 36.334954
0.197272 0.522360 36.334954
0.000000 0.479345 36.334954
0.913433 0.609461 36.334954
0.748017 0.420880 84.807312
0.422438 0.293592 36.334954
0.558602 0.449547 77.557545
0.647725 0.870949 36.334954
0.863661 0.441044 36.334954
0.160647 0.204680 36.334954
0.000000 0.446899 36.334954
0.065223 0.108410 36.334954
0.834917 1.000000 36.334954
0.916925 0.393770 36.334954
0.800855 0.768621 36.334954
0.626185 0.403294 36.334954
0.466617 0.542054 36.334954
1.000000 0.514066 36.334954
0.000000 0.199916 36.334954
0.642577 0.992650 36.334954
0.149216 0.522624 36.334954
0.076939 0.485094 36.334954
0.676456 1.000000 36.334954
0.439083 0.362509 36.334954
0.691877 0.941511 36.334954
0.046006 0.263921 36.334954
0.560880 0.486840 89.958203
0.886671 0.368655 36.334954
0.800974 0.520252 36.334954
0.773675 0.786965 36.334954
0.180239 0.263184 36.334954
0.892755 0.326917 36.334954
0.760820 0.422444 74.991732
0.420158 0.915533 36.334954
0.724600 0.350818 36.334954
0.747548 0.403114 87.885417
0.121276 0.086868 36.334954
0.000000 0.554382 36.334954
0.319179 0.335190 36.334954
0.775153 0.932767 36.334954
0.723358 0.853546 36.334954
0.654981 0.930665 36.334954
0.199816 0.148461 36.334954
0.000000 0.316269 36.334954
0.999659 0.947535 36.334954
0.835419 0.517269 36.334954
0.691865 0.573810 36.334954
0.283152 0.375221 36.334954
0.407436 0.506631 36.334954
0.002154 0.521331 36.334954
0.935882 0.917849 89.767985
0.905966 0.424001 36.334954
0.558798 0.328225 36.334954
0.864587 0.726358 36.334954
0.223147 0.986936 36.334954
0.154384 0.436022 36.334954
0.586361 0.842181 36.334954
0.695087 0.393412 36.334954
1.000000 0.470709 36.334954
0.759450 0.518850 36.334954
0.742558 0.882427 36.334954
0.300154 0.274446 36.334954
0.291051 0.945076 36.334954
0.301988 0.903191 36.334954
0.878281 0.594552 36.334954
0.241844 0.864720 56.135871
0.076531 0.068336 36.334954
0.377737 0.337798 36.334954
0.655096 0.362740 36.334954
0.265798 0.828228 36.334954
0.351415 1.000000 36.334954
0.339045 0.471951 85.608567
0.804464 0.341721 36.334954
