# gen=0 CA size=200
# x0..x(D-1) consensus
0.295216 0.850087 87.373789
0.251428 0.881317 43.569244
0.118012 0.280987 43.740922
0.868662 0.948225 36.334954
0.710335 0.811855 36.334954
0.503599 0.852915 36.334954
0.349462 0.364513 36.334954
0.092140 0.322993 87.917843
0.321407 0.843813 58.931737
0.551894 0.438964 59.449649
0.734366 0.396692 36.334954
0.793792 0.398785 36.334954
0.297438 0.547787 36.334954
0.242691 0.638893 27.283358
0.109538 0.296997 62.140455
0.189281 0.576679 36.334954
0.410459 0.647662 27.203866
0.501695 0.626527 36.334954
0.283231 0.702074 27.283358
0.255858 0.747627 27.203866
0.175465 0.594976 27.283358
0.223947 0.554395 36.334954
0.430427 0.330834 36.334954
0.211963 0.406382 36.334954
0.184589 0.451935 36.334954
0.595034 0.896019 30.861584
0.710278 0.693595 30.951680
0.801514 0.672459 30.951680
0.583050 0.748006 30.861584
0.555676 0.793559 30.861584
0.401237 0.567424 36.334954
0.631114 0.625410 36.334954
0.722350 0.604274 36.334954
0.503887 0.679821 30.861584
0.476513 0.725374 30.861584
0.297869 0.587954 36.334954
0.412503 0.848364 36.334954
0.527746 0.645940 36.334954
0.400519 0.700351 27.203866
0.373145 0.745904 27.203866
0.268429 0.876220 46.127660
0.239179 0.777692 27.203866
0.220801 0.343753 36.334954
0.335435 0.604163 27.283358
0.450678 0.401739 36.334954
0.541914 0.380603 36.334954
0.323450 0.456150 51.438590
0.296077 0.501703 36.334954
0.517656 0.178058 36.334954
0.808769 0.937785 36.334954
0.658324 0.774633 30.951680
0.574267 0.217023 34.033149
0.830679 0.299540 36.334954
0.360831 0.869357 36.334954
0.463211 0.573276 36.334954
0.481246 0.977267 30.861584
0.210965 0.213459 36.334954
0.943989 0.326163 36.334954
0.986129 0.437333 36.334954
0.965384 0.257931 25.059962
0.759966 0.192227 25.059962
0.282949 0.769538 27.203866
0.008182 0.352825 36.334954
0.233558 0.385106 36.334954
0.109125 0.407348 36.334954
0.405379 0.770024 27.203866
0.841870 0.393108 36.334954
0.466329 0.104023 26.080287
0.190769 0.672681 27.203866
0.474632 0.801543 30.861584
0.667689 0.630557 36.334954
0.783656 0.495618 36.334954
0.517257 0.399286 36.334954
0.616734 0.689495 30.861584
0.071500 0.190351 36.334954
0.347853 0.558096 37.537627
0.957888 0.949166 36.334954
0.491908 0.138733 36.334954
0.259682 0.574936 36.334954
0.985626 0.106245 25.059962
0.867859 0.165510 25.268906
0.011914 0.004765 36.334954
0.016356 0.406183 36.334954
0.535003 0.567582 36.334954
0.427518 0.677318 27.203866
0.521569 0.327320 36.334954
0.547543 0.716854 30.861584
0.898419 0.208249 25.268906
0.849012 0.215127 25.268906
0.157088 0.346703 36.334954
0.247956 0.520143 36.334954
0.594855 0.374018 36.334954
0.458744 0.612773 27.203866
0.713776 0.545327 36.334954
0.561288 0.860395 36.334954
0.093670 0.598044 25.207981
0.444104 0.955429 36.334954
0.240984 0.487727 36.334954
0.042403 0.353142 36.334954
0.761892 0.986761 36.334954
0.497584 0.029086 24.621459
0.193864 0.622229 27.670513
0.883274 0.517536 36.334954
0.982375 0.658112 30.951680
0.665527 0.210574 25.059962
0.640251 0.125237 25.059962
0.294921 0.244533 36.334954
0.947796 0.401143 36.334954
0.622741 0.329532 36.334954
0.588133 0.014554 24.621459
0.226705 0.808053 36.334954
0.260870 0.943007 36.334954
0.550969 0.506580 36.334954
0.177126 0.300188 36.334954
0.084666 0.533188 36.334954
0.638591 0.438839 36.334954
0.739954 0.642813 36.334954
0.066498 0.562407 36.334954
0.816040 0.857832 36.334954
0.959573 0.064377 25.268906
