# gen=0 CA size=18
# x0..x(D-1) consensus
0.831030 0.297936 27.755021
0.611784 0.907523 20.222155
0.295622 0.650264 72.592916
0.303454 0.682017 78.369981
0.868184 0.307443 76.252493
0.905339 0.316950 72.359379
0.561095 0.914258 63.830540
0.864520 0.276657 47.405735
0.267043 0.228496 26.568366
0.695302 0.764126 28.373523
0.253632 0.717734 75.672913
0.862495 0.400757 24.195096
0.498828 0.951624 32.683392
0.517396 0.882367 29.554885
0.581769 0.809091 21.077660
0.529670 0.914932 54.680246
0.528879 0.967264 31.633204
0.957744 0.380933 27.528050
