# gen=50 CA size=97
# x0..x(D-1) consensus
0.892124 0.327022 88.072953
0.277482 0.692792 89.893907
0.894401 0.337555 89.985571
0.895786 0.352285 85.172569
0.283624 0.681497 88.559303
0.278680 0.661956 67.783727
0.891235 0.317079 82.567773
0.292347 0.671199 83.091954
0.274871 0.697980 89.566427
0.898457 0.382392 58.936086
0.253687 0.721463 74.583070
0.246580 0.221225 30.738212
0.569420 0.917668 58.671906
0.874687 0.314517 81.617907
0.261893 0.239698 25.261640
0.264684 0.723577 81.109303
0.867384 0.302405 71.810966
0.527469 0.932606 48.026144
0.270810 0.710936 86.910198
0.514733 0.943623 39.886902
0.912811 0.354502 81.381434
0.556526 0.897137 69.705925
0.505848 0.950171 35.040053
0.220149 0.749836 40.812955
0.906109 0.345642 85.297047
0.690533 0.796202 32.505554
0.556946 0.872145 56.871110
0.852606 0.288796 59.325977
0.903825 0.323254 78.032262
0.261171 0.692628 80.703849
0.547922 0.946447 43.428533
0.299795 0.634837 58.904727
0.564938 0.860123 52.051114
0.556835 0.910477 65.501020
0.882246 0.332859 84.602553
0.226739 0.214477 26.339111
0.295094 0.653658 75.726064
0.298276 0.642452 66.384175
0.210968 0.215771 24.094074
0.881296 0.412783 29.056549
0.285012 0.706568 80.269522
0.891446 0.348590 86.947778
0.316546 0.676039 65.843994
0.251266 0.713555 75.036997
0.691657 0.783858 36.617604
0.332807 0.625559 40.232093
0.322094 0.647619 54.542730
0.956915 0.429846 24.127239
0.930333 0.380294 63.361277
0.908948 0.364625 76.885506
0.535603 0.916761 58.117517
0.838547 0.281935 42.930197
0.948947 0.406251 39.990325
0.932762 0.352680 49.710791
0.919696 0.331592 58.733206
0.910640 0.277171 40.292106
0.587733 0.889245 36.514321
0.534100 0.908863 55.844527
0.300734 0.703384 66.420854
0.877022 0.271995 42.193426
0.246293 0.786869 31.279063
0.242975 0.744868 58.777435
0.508171 0.935311 41.608137
0.272897 0.687249 85.984785
0.558432 0.937669 49.166909
0.530929 0.885732 41.088291
0.576241 0.831153 31.973389
0.327099 0.611000 39.180861
0.576626 0.960866 33.403680
0.675396 0.752467 25.567395
0.219285 0.761414 37.154482
0.256520 0.733686 72.716125
0.534185 0.948487 41.105680
0.874301 0.329278 76.350667
0.309410 0.607056 36.630367
0.913752 0.419017 28.893316
0.543331 0.877384 47.400966
0.494178 0.985318 21.567998
0.588767 0.872588 33.083106
0.591325 0.932809 35.316711
0.925727 0.293368 31.189532
0.191084 0.728194 20.131353
0.234375 0.724517 57.875915
0.331876 0.685853 45.694775
0.226095 0.691900 37.598345
0.258668 0.668720 52.257391
0.344039 0.664230 37.655868
0.834810 0.237391 20.993946
0.833847 0.319018 24.916770
0.351596 0.627429 29.267116
0.284665 0.766912 21.959952
0.596875 0.962437 26.089308
0.904478 0.246225 20.274946
0.543877 0.855035 35.720909
0.212103 0.802818 22.047592
0.548093 0.993912 20.061662
0.266949 0.627276 23.040478
