# gen=50 mediating population
# x0..xd fitness
0.040005 0.468517 89.959640
0.221266 0.144752 22.905907
0.063380 0.651667 68.152402
0.731720 0.468517 87.345716
0.536832 0.790596 21.455857
0.731720 0.865419 39.256214
0.170917 0.941577 21.235404
0.843556 0.206050 34.717404
0.966622 0.241710 72.760213
0.430325 0.267749 38.977622
0.623992 0.746458 41.456725
0.033668 0.521955 82.529372
0.304113 0.275582 81.966041
0.736335 0.539359 79.240805
0.965756 0.275582 77.577316
0.261082 0.316857 24.848098
0.840717 0.273114 34.973352
0.000000 0.405967 75.912504
0.989155 0.194098 63.516957
0.916048 0.552677 35.497494
0.246657 0.716679 26.247504
0.965756 0.468517 51.022673
0.138392 0.642980 52.588445
0.304310 0.865419 63.678671
0.040005 0.468517 89.959640
0.219450 0.840161 24.025728
0.152724 0.244100 46.166334
0.136551 0.568716 52.186144
0.975115 0.295438 73.927013
0.744015 0.023314 28.734649
0.968208 0.708731 57.657813
0.326221 0.962278 51.602557
0.690381 0.750051 51.817890
0.731720 0.468517 87.345716
0.325224 0.266044 74.688916
0.000000 0.459918 78.707896
0.118408 0.182723 45.428213
0.137460 0.698678 50.394631
0.426484 0.301738 40.118364
0.586186 0.541862 45.922991
0.588632 0.045296 18.718165
0.047393 0.406681 81.351007
0.005113 0.968471 25.665583
0.032458 0.745026 57.309898
0.965756 0.468517 51.022673
0.040005 0.468517 89.959640
0.521564 0.601176 23.262495
0.857688 0.827424 28.353412
0.028526 0.394810 79.465840
0.003791 0.912819 33.216271
0.316419 0.442873 56.434669
0.740027 0.881569 37.099478
0.582907 0.503415 45.783165
0.243767 0.699216 27.510163
0.984311 0.257752 70.900147
0.760819 0.327208 67.077284
0.056751 0.595973 70.247305
0.738617 0.870516 38.596864
0.000000 0.528003 76.171290
0.531875 0.524427 31.145583
0.954228 0.353235 66.694851
0.245218 0.547445 31.639915
0.561527 0.991330 8.383923
0.213207 0.053381 15.678050
0.304113 0.275582 81.966041
0.737950 0.033044 30.089404
0.731720 0.468517 87.345716
0.743394 0.542399 78.350340
0.040005 0.468517 89.959640
0.998203 0.981506 23.308568
0.968915 0.194016 65.945459
0.957225 0.861865 38.722825
0.260510 0.748582 21.870745
0.326422 0.977593 49.659578
0.621154 0.906414 25.598581
0.199059 0.976186 13.632888
0.164445 0.439961 55.010298
0.574453 0.727784 32.631745
0.731720 0.618697 70.452157
0.314496 0.621930 32.950076
0.304310 0.668707 39.092888
0.304310 0.865419 63.678671
0.000000 0.455695 78.633759
0.000000 0.582122 64.355817
0.191366 0.233269 36.980866
0.022696 0.733782 58.443990
0.925370 0.142172 54.194946
0.590548 0.566150 37.967136
0.470205 0.701499 19.633106
0.482845 0.571005 7.088274
0.604191 0.755975 36.996949
0.289292 0.230413 73.490443
0.731720 0.468517 87.345716
0.875948 0.409343 41.963718
0.040005 0.468517 89.959640
0.177153 0.233269 40.095829
0.739787 0.746217 55.399799
0.467998 0.753894 22.988748
0.039610 0.468517 89.850165
0.040005 0.618697 74.750046
0.726829 0.318122 67.537193
0.359808 0.312154 62.256904
0.238353 0.984883 7.093366
0.114550 0.680374 56.197932
0.965756 0.275582 77.577316
0.867660 0.595594 33.070359
0.796294 0.780425 16.730754
0.120095 0.363855 63.494127
0.793528 0.082930 12.537232
1.000000 0.181977 59.870312
1.000000 0.327218 64.268048
0.003481 0.963261 26.315825
0.925733 0.912795 30.800663
0.337762 0.053672 46.618726
0.731720 0.468517 87.345716
0.304310 0.275582 81.964348
0.714109 0.648091 65.688192
0.560194 0.811522 24.636065
0.040005 0.468517 89.959640
0.588373 0.042234 18.348337
0.596274 0.373675 47.558608
