# gen=50 CA size=200
# x0..x(D-1) consensus
0.569757 0.190560 80.430619
0.586734 0.220152 78.060189
0.585084 0.482081 64.151504
0.535349 0.023519 63.530556
0.581210 0.257314 72.722114
0.562789 0.148705 80.753552
0.410989 0.372306 70.079659
0.404752 0.305896 71.491114
0.419584 0.279247 66.353713
0.570040 0.425467 70.964257
0.398694 0.331084 70.328743
0.564699 0.167994 81.720944
0.583936 0.160325 79.773137
0.588779 0.051912 71.880987
0.589641 0.361418 71.844293
0.580277 0.364650 70.101884
0.404165 0.282693 71.097120
0.422971 0.483938 64.117454
0.557478 0.172055 80.588912
0.402570 0.253177 70.321442
0.573783 0.411631 71.334819
0.404436 0.320128 71.548602
0.421852 0.500710 63.072839
0.580061 0.206575 79.539263
0.570040 0.181005 81.310814
0.578925 0.389217 71.418225
0.551758 0.146229 79.874814
0.399668 0.217134 69.034588
0.593106 0.374522 70.538557
0.526864 0.421876 61.219267
0.410763 0.319365 70.242990
0.593106 0.207433 77.278647
0.564840 0.447531 70.130347
0.610141 0.380209 67.494967
0.605712 0.253663 73.658569
0.536937 0.286350 66.134037
0.431732 0.415218 65.567684
0.359471 0.168205 61.307000
0.575673 0.142057 79.360259
0.562416 0.461200 69.400017
0.567461 0.435983 70.607763
0.408147 0.352847 70.964435
0.409662 0.489416 62.741729
0.556038 0.479274 68.300832
0.577457 0.397452 71.531672
0.548009 0.398001 64.825486
0.416978 0.451083 65.779246
0.616997 0.222952 72.403669
0.566795 0.050559 69.711879
0.559954 0.378751 66.462946
0.673928 0.301168 60.940599
0.559667 0.290894 66.080875
0.565389 0.491800 66.222106
0.696677 0.009464 65.621930
0.445152 0.483912 61.365265
0.436220 0.311311 63.165324
0.370848 0.137119 62.331537
0.578774 0.171939 80.534445
0.404406 0.397610 67.495636
0.560581 0.240811 73.793728
0.960037 0.002589 60.632525
0.597467 0.170572 77.315012
0.462481 0.403074 60.731159
0.587096 0.072421 73.513281
0.548690 0.512793 65.347302
0.629229 0.092979 69.681864
0.597111 0.257679 73.463223
0.594585 0.419100 67.529464
0.577018 0.459137 67.266257
0.438220 0.383031 64.562681
0.657105 0.169996 65.105972
0.393886 0.193765 67.450851
0.643346 0.120571 68.163876
0.402069 0.241106 70.003671
0.851435 0.622399 72.832081
0.386529 0.131188 63.616118
0.592230 0.447676 65.857948
0.547075 0.121040 76.239323
0.627132 0.411425 63.296193
0.447190 0.429021 62.852391
0.395095 0.367002 67.997843
0.924340 0.001940 60.632525
0.374213 0.083783 61.158718
0.447567 0.598362 58.775802
0.422832 0.424986 66.947642
0.559986 0.198986 78.548779
0.560184 0.188174 79.582402
0.381542 0.112650 63.132993
0.584882 0.089943 74.977530
0.537464 0.100391 72.219112
0.576219 0.082983 75.271316
0.395010 0.278316 69.133814
0.583583 0.321032 60.632525
0.579992 0.068510 73.891868
0.116963 0.353898 88.178197
0.404720 0.332972 71.700665
0.429764 0.367729 66.208694
0.625033 0.037294 66.721995
0.548558 0.167608 79.736792
0.402682 0.177657 63.712440
0.594189 0.462410 64.450681
0.854096 0.009504 60.632525
0.413575 0.414916 67.643475
0.846190 0.555645 75.618627
0.557130 0.416565 67.459840
0.437624 0.435234 64.149811
0.637757 0.085517 67.842735
0.742085 0.006513 63.940093
0.385314 0.149726 64.848643
0.574217 0.353157 67.867967
0.551105 0.161029 80.553508
0.544012 0.260225 69.962877
0.602079 0.369953 69.334840
0.618128 0.259981 71.186891
0.417108 0.355392 69.038516
0.421408 0.432346 66.967106
0.413857 0.388694 69.388854
0.559996 0.159970 81.586303
0.399668 0.459873 63.158327
0.522061 0.337439 60.632525
0.621618 0.180836 72.350591
0.615593 0.240607 72.213706
0.433322 0.460734 63.904986
0.580836 0.238061 75.771065
0.578332 0.268794 70.571745
0.624371 0.070527 68.934013
0.420140 0.471278 64.888136
0.572817 0.095768 76.475869
0.557227 0.047945 68.308901
0.396633 0.422795 64.830395
0.630559 0.354655 65.618067
0.612225 0.129916 74.614252
0.410811 0.273364 68.801842
0.407319 0.378530 69.144325
0.595794 0.197120 77.045641
0.578793 0.274960 69.461735
0.390242 0.169697 66.206280
0.659100 0.212726 64.488720
0.595254 0.174245 77.652141
0.370653 0.234377 63.915469
0.579917 0.446798 67.795067
0.595833 0.246288 75.447505
0.564714 0.078814 73.540163
0.572981 0.163990 80.906956
0.778036 0.009924 61.537386
0.627031 0.369205 65.486158
