# gen=0 CA size=200
# x0..x(D-1) consensus
0.293945 0.072956 82.607292
0.503132 0.567613 88.268545
0.976734 0.172191 56.496847
0.811756 0.381103 29.652850
0.389978 0.043208 32.696566
0.108491 0.727233 36.334954
0.172893 0.112229 36.334954
0.508181 0.551049 88.648510
0.909383 0.093196 36.334954
0.990783 0.939922 36.334954
0.501399 0.505242 62.663511
0.801676 0.908974 36.334954
0.486861 0.606414 74.433154
0.230584 0.066160 36.334954
0.401063 0.312002 29.907502
0.601664 0.083076 36.334954
0.642364 0.506439 36.334954
0.547811 0.490965 63.005449
0.384791 0.350804 29.907502
0.262265 0.069558 36.334954
0.703734 0.338686 29.652850
0.744433 0.762049 36.334954
0.649880 0.746575 36.334954
0.364334 0.325168 29.907502
0.759232 0.369617 29.240823
0.956833 0.139086 85.263234
0.983758 0.556057 28.633654
0.889205 0.540583 28.633654
0.893373 0.225964 36.334954
0.603659 0.119175 36.334954
0.659968 0.466076 36.334954
0.860569 0.237150 36.334954
0.901269 0.660513 31.179029
0.806716 0.645039 31.179029
0.521170 0.223632 36.334954
0.445689 0.274225 36.334954
0.649681 0.068202 36.334954
0.700577 0.507388 26.591770
0.595827 0.476091 36.334954
0.429927 0.362348 37.516520
0.308336 0.639141 36.334954
0.508937 0.410215 29.652850
0.549637 0.833578 36.334954
0.455084 0.818103 36.334954
0.292064 0.677943 33.213116
0.175728 0.417303 31.646791
0.541138 0.102712 36.334954
0.581838 0.526076 36.334954
0.337146 0.308736 29.907502
0.324265 0.370441 29.907502
0.208093 0.082535 56.993734
0.495328 0.819300 36.334954
0.107138 0.800387 36.334954
0.800035 0.159189 36.334954
0.476981 0.892327 36.334954
0.528402 0.192696 36.334954
0.359551 0.477796 34.702006
0.111741 0.590721 36.334954
0.104476 0.966653 36.334954
0.603182 0.563345 36.334954
0.889147 0.451460 28.633654
0.901949 0.187125 36.334954
0.039228 0.434074 36.334954
0.253632 0.717734 33.213116
0.499189 0.758552 36.334954
0.754907 0.170704 36.334954
0.059449 0.295978 36.334954
0.139061 0.755291 36.334954
0.007858 0.625113 36.334954
0.414997 0.676838 36.334954
0.309255 0.952430 26.983636
0.701028 0.259465 36.334954
0.161622 0.494259 36.206665
0.153125 0.967873 28.357938
0.938444 0.743046 31.179029
0.258531 0.239180 36.334954
0.497086 0.460948 43.182624
0.332430 0.275268 34.702006
0.337086 0.883183 28.357938
0.483430 0.376806 29.652850
0.561244 0.046305 36.334954
0.044462 0.385976 36.334954
0.754284 0.582421 28.633654
0.851807 0.035840 36.334954
0.864520 0.276657 36.334954
0.497255 0.020057 36.334954
0.474608 0.120293 36.334954
0.862495 0.400757 28.633654
0.603093 0.170297 36.334954
0.413759 0.989411 26.983636
0.193291 0.309775 29.907502
0.498828 0.951624 26.983636
0.021650 0.163611 36.334954
0.980383 0.906524 36.334954
0.769518 0.557634 28.633654
0.457298 0.087795 32.696566
0.223076 0.911360 28.357938
0.057745 0.598118 36.334954
0.870625 0.064300 36.334954
0.403197 0.567916 28.131641
0.779967 0.665618 31.179029
0.399000 0.634432 28.131641
0.130746 0.348087 29.907502
0.235720 0.616466 36.334954
0.882452 0.107389 36.334954
0.293048 0.773584 33.213116
0.153804 0.150305 36.334954
0.261082 0.894143 28.357938
0.121253 0.467488 36.334954
0.156512 0.009051 36.334954
0.849106 0.866634 36.334954
0.388504 0.278492 32.696566
0.026788 0.746737 36.334954
0.427440 0.408076 29.907502
0.342457 0.515070 34.702006
0.014283 0.905303 36.334954
0.467492 0.011457 32.696566
0.143442 0.087473 36.334954
0.258326 0.187347 36.334954
0.551026 0.710948 36.334954
0.342727 0.812745 28.357938
0.432636 0.032092 32.696566
0.281830 0.519880 34.702006
0.140875 0.865445 36.334954
0.606591 0.218936 36.334954
0.350156 0.204801 36.334954
0.531916 0.261752 36.334954
0.861105 0.334866 28.633654
0.652427 0.948014 26.983636
0.433583 0.749073 28.131641
0.060215 0.097388 36.334954
0.224175 0.014769 36.334954
0.732898 0.446386 26.562723
0.581769 0.809091 36.334954
0.997287 0.975839 36.334954
0.004024 0.551465 36.334954
0.645390 0.866769 26.983636
0.190513 0.353041 29.907502
0.934813 0.873735 36.334954
0.685190 0.309918 26.562723
0.529670 0.914932 26.983636
0.563678 0.602186 36.334954
0.599135 0.749868 36.334954
0.080806 0.739212 36.334954
0.868802 0.757363 31.179029
0.999296 0.528133 28.633654
0.112861 0.430865 29.907502
0.831481 0.176139 36.334954
0.050741 0.259280 36.334954
0.280418 0.480482 34.702006
0.528879 0.967264 26.983636
0.985213 0.840236 36.334954
0.615922 0.372671 29.652850
0.935158 0.221883 36.334954
0.027003 0.815182 36.334954
0.815998 0.312768 28.633654
0.156194 0.281889 34.702006
0.504537 0.070475 36.334954
0.090244 0.237764 36.334954
0.272815 0.153035 36.334954
0.187580 0.787732 28.357938
0.822522 0.486545 28.633654
0.922599 0.936663 53.044498
0.517396 0.882367 36.334954
0.318172 0.834470 28.357938
0.530769 0.162350 36.334954
0.251877 0.101689 41.110469
0.732590 0.362371 26.562723
0.968028 0.491850 28.633654
0.911543 0.481398 28.633654
0.644650 0.173872 36.334954
0.777258 0.485073 28.633654
0.785438 0.042647 36.334954
0.943508 0.843815 36.334954
0.226902 0.847568 28.357938
0.036997 0.045300 36.334954
0.135518 0.396858 29.907502
0.037270 0.487026 36.334954
0.244527 0.971493 28.357938
0.957744 0.380933 28.633654
0.082023 0.525464 36.334954
0.448770 0.464668 36.334954
0.091476 0.391872 36.334954
0.874414 0.634662 31.179029
0.963172 0.014110 36.334954
0.878251 0.593764 28.633654
0.414236 0.006223 32.696566
0.246831 0.415471 29.907502
0.410750 0.204003 32.696566
0.386940 0.850958 26.983636
0.076249 0.446904 36.334954
0.959608 0.644873 31.179029
0.469833 0.524761 37.224153
0.461165 0.865900 26.983636
0.652387 0.912862 31.556203
0.076503 0.925734 36.334954
0.343535 0.931177 26.983636
0.897951 0.803241 31.179029
0.966485 0.770255 31.179029
0.654702 0.652268 36.334954
