# gen=10 CA size=200
# x0..x(D-1) consensus
0.289418 0.072447 85.027305
0.508855 0.569695 88.689183
0.976734 0.172191 56.496847
0.949592 0.116669 89.758785
0.260419 0.401260 42.856375
0.552063 0.560841 41.564294
0.488056 0.476813 41.305616
0.508181 0.551049 88.648510
0.073213 0.937954 41.277234
0.461669 0.635082 48.791268
0.523359 0.504567 75.755731
0.801676 0.908974 36.334954
0.498084 0.584176 84.222145
0.230584 0.066160 36.334954
0.764316 0.257355 36.334954
0.601664 0.083076 36.334954
0.642364 0.506439 36.334954
0.545644 0.492721 65.780166
0.275700 0.615753 36.334954
0.262265 0.069558 36.334954
0.294833 0.402075 41.244081
0.744433 0.762049 36.334954
0.649880 0.746575 36.334954
0.020906 0.935239 36.334954
0.776543 0.362533 33.071282
0.956833 0.139086 85.263234
0.023862 0.863409 36.334954
0.000000 0.481398 36.334954
0.893373 0.225964 36.334954
0.603659 0.119175 36.334954
0.659968 0.466076 36.334954
0.860569 0.237150 36.334954
0.485041 0.700142 43.139545
0.094491 0.195693 36.334954
0.521170 0.223632 36.334954
0.445689 0.274225 36.334954
0.649681 0.068202 36.334954
0.057174 0.950525 79.362353
0.595827 0.476091 36.334954
0.429927 0.362348 37.516520
0.308336 0.639141 36.334954
0.445103 0.684714 37.340343
0.549637 0.833578 36.334954
0.455084 0.818103 36.334954
0.041131 0.230015 73.751386
0.614068 0.529783 36.334954
0.541138 0.102712 36.334954
0.581838 0.526076 36.334954
0.888683 1.000000 36.334954
0.601623 0.653633 36.334954
0.208093 0.082535 56.993734
0.495328 0.819300 36.334954
0.107138 0.800387 36.334954
0.800035 0.159189 36.334954
0.476981 0.892327 36.334954
0.528402 0.192696 36.334954
0.332669 0.236484 36.334954
0.111741 0.590721 36.334954
0.104476 0.966653 36.334954
0.603182 0.563345 36.334954
0.352745 0.060091 57.097831
0.901949 0.187125 36.334954
0.039228 0.434074 36.334954
0.636165 0.225509 36.334954
0.499189 0.758552 36.334954
0.754907 0.170704 36.334954
0.059449 0.295978 36.334954
0.139061 0.755291 36.334954
0.007858 0.625113 36.334954
0.414997 0.676838 36.334954
1.000000 0.122961 36.334954
0.701028 0.259465 36.334954
0.182495 0.478288 36.334954
0.703762 0.178403 36.334954
0.140491 0.652001 36.334954
0.258531 0.239180 36.334954
0.501399 0.505242 62.663511
0.837780 0.800859 36.334954
0.934573 0.071203 57.208764
0.776705 0.864761 36.334954
0.561244 0.046305 36.334954
0.044462 0.385976 36.334954
0.602445 0.000000 36.334954
0.851807 0.035840 36.334954
0.864520 0.276657 36.334954
0.497255 0.020057 36.334954
0.474608 0.120293 36.334954
0.411457 0.871423 42.064918
0.603093 0.170297 36.334954
0.586173 0.266385 36.334954
0.843336 1.000000 36.334954
0.194380 0.228498 36.334954
0.021650 0.163611 36.334954
0.980383 0.906524 36.334954
0.000000 0.585613 36.334954
0.136340 1.000000 36.334954
0.000000 0.386989 36.334954
0.057745 0.598118 36.334954
0.870625 0.064300 36.334954
0.633872 0.583141 36.334954
0.713521 0.000000 36.334954
0.652427 0.611463 36.334954
0.147284 0.928448 36.334954
0.235720 0.616466 36.334954
0.882452 0.107389 36.334954
0.849249 0.133759 36.334954
0.153804 0.150305 36.334954
0.000000 0.029466 36.334954
0.121253 0.467488 36.334954
0.156512 0.009051 36.334954
0.849106 0.866634 36.334954
0.534143 0.529400 77.407867
0.026788 0.746737 36.334954
0.000000 0.303918 36.334954
0.570185 0.455557 40.540639
0.014283 0.905303 36.334954
0.245145 0.446342 36.334954
0.143442 0.087473 36.334954
0.258326 0.187347 36.334954
0.551026 0.710948 36.334954
0.999296 0.025484 36.334954
1.000000 0.078849 36.334954
0.499891 0.651362 52.060156
0.140875 0.865445 36.334954
0.606591 0.218936 36.334954
0.350156 0.204801 36.334954
0.531916 0.261752 36.334954
0.528659 0.583494 62.315575
0.000000 0.343111 36.334954
0.193389 0.174024 36.334954
0.060215 0.097388 36.334954
0.224175 0.014769 36.334954
0.000000 0.126352 36.334954
0.581769 0.809091 36.334954
0.997287 0.975839 36.334954
0.004024 0.551465 36.334954
0.645390 0.866769 26.983636
0.417573 0.390695 38.989754
0.934813 0.873735 36.334954
0.327005 0.155003 36.334954
0.279685 0.000000 36.334954
0.563678 0.602186 36.334954
0.599135 0.749868 36.334954
0.080806 0.739212 36.334954
0.800174 0.964636 36.334954
0.000000 0.790858 36.334954
0.113530 0.446522 36.334954
0.831481 0.176139 36.334954
0.022268 0.254483 36.374517
0.653765 0.540977 36.334954
0.832219 0.224499 36.334954
0.985213 0.840236 36.334954
0.944732 1.000000 36.334954
0.935158 0.221883 36.334954
0.027003 0.815182 36.334954
0.992789 0.193871 45.214407
0.109377 0.000000 36.334954
0.504537 0.070475 36.334954
0.090244 0.237764 36.334954
0.272815 0.153035 36.334954
0.236385 0.162257 36.334954
0.913691 0.000000 36.334954
0.916734 0.935186 64.181661
0.517396 0.882367 36.334954
0.192947 0.000000 36.334954
0.530769 0.162350 36.334954
0.251877 0.101689 41.110469
0.000000 0.514127 36.334954
0.336378 0.000000 36.334954
0.000000 0.709342 36.334954
0.644650 0.173872 36.334954
0.049019 1.000000 61.338602
0.785438 0.042647 36.334954
0.943508 0.843815 36.334954
0.020373 0.977187 36.334954
0.036997 0.045300 36.334954
0.822522 0.740444 36.334954
0.037270 0.487026 36.334954
0.818238 0.000000 36.334954
0.000000 0.077482 36.334954
0.082023 0.525464 36.334954
0.448770 0.464668 36.334954
0.091476 0.391872 36.334954
0.288225 0.802328 36.334954
0.963172 0.014110 36.334954
0.529973 0.637973 43.182955
0.000000 0.445710 36.334954
0.657178 0.000000 36.334954
0.071416 0.002344 36.334954
0.776543 1.000000 36.334954
0.076249 0.446904 36.334954
0.477991 0.604333 66.202532
0.469833 0.524761 37.224153
0.000000 1.000000 36.334954
0.105724 0.094906 36.334954
0.065832 0.908392 75.705655
0.314474 0.106241 36.334954
0.527730 0.482788 67.534592
1.000000 0.300022 36.334954
0.654702 0.652268 36.334954
