# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.832114 0.879512 0.355329 89.932495 89.475989 89.475989
0.833236 0.877810 0.367428 86.913679 86.857689 86.857689
0.221639 0.111070 0.715486 87.691272 85.257142 85.257142
0.225116 0.111172 0.710736 89.967833 89.914091 89.914091
0.226078 0.111967 0.709649 89.984940 89.975898 89.975898
0.829007 0.880667 0.354628 89.679280 89.138533 89.138533
0.240978 0.123313 0.712322 77.394480 82.591585 77.394480
0.830234 0.882461 0.353720 89.637863 89.582244 89.582244
0.830641 0.879221 0.343525 87.957975 85.422709 85.422709
0.832569 0.880199 0.355198 89.926850 89.515166 89.515166
0.830925 0.880361 0.355085 89.968824 89.711763 89.711763
0.197800 0.090928 0.681484 51.868076 52.194234 51.868076
0.824264 0.887958 0.360148 88.020781 84.121058 84.121058
0.828611 0.883488 0.363138 89.821532 88.002054 88.002054
0.831291 0.879918 0.348792 89.360119 87.855356 87.855356
0.829767 0.883028 0.359545 89.937645 89.470021 89.470021
0.831394 0.879283 0.360640 89.613193 89.318171 89.318171
0.209303 0.098405 0.709410 75.747900 77.708670 75.747900
0.233366 0.115678 0.713711 85.906816 86.374823 85.906816
0.228812 0.115269 0.705982 88.935367 87.496027 87.496027
0.000000 0.000000 0.000000 9.235834 13.656892 9.235834
0.048931 0.000000 0.367756 9.235834 13.656892 9.235834
0.055663 0.306373 1.000000 9.235834 13.656892 9.235834
0.072971 0.301439 0.350939 9.235834 13.656892 9.235834
0.000000 0.000000 0.562207 9.235834 13.656892 9.235834
0.062757 0.397522 0.098598 9.235834 32.673985 9.235834
0.000000 0.282748 0.661062 9.235834 13.656892 9.235834
0.099242 0.501205 0.000000 9.235834 49.203888 9.235834
0.434302 0.743324 0.949295 9.235834 53.142847 9.235834
0.000000 0.120632 0.462806 9.235834 13.656892 9.235834
0.000000 0.666820 0.000000 9.235834 32.673985 9.235834
0.149554 0.772543 0.947578 9.235834 36.821099 9.235834
0.000000 0.110081 0.883267 9.235834 13.656892 9.235834
0.078591 0.555579 0.250016 9.235834 32.673985 9.235834
0.000000 0.000000 0.225815 9.235834 13.656892 9.235834
0.315549 0.710937 0.989872 9.235834 36.821099 9.235834
0.023452 0.668320 0.690389 9.235834 11.878396 9.235834
0.000000 0.215498 0.207116 9.235834 13.656892 9.235834
0.000000 0.000000 0.951836 9.235834 13.656892 9.235834
0.093964 0.689988 0.190080 9.235834 32.673985 9.235834
