# gen=200 CA size=46
# x0..x(D-1) consensus
0.649622 0.885468 25.817744
0.826653 0.967351 25.817744
0.720559 0.394103 89.659486
0.101852 0.342296 88.302899
0.099761 0.362913 88.211951
0.713564 0.512346 34.791589
0.719503 0.398485 88.943844
0.723043 0.380198 87.299147
0.101316 0.354071 89.885987
0.713622 0.451344 58.720947
0.110113 0.223707 39.680266
0.726232 0.599951 25.817744
0.117163 0.234334 48.837630
0.686000 0.879642 25.817744
0.728570 0.229744 25.817744
0.726190 0.328260 61.923132
0.730962 0.373662 80.914567
0.721829 0.258677 30.694570
0.104673 0.310466 80.051252
0.087568 0.453588 59.096651
0.090252 0.421229 60.321089
0.723056 0.407301 84.680623
0.727222 0.281329 36.292253
0.721205 0.415929 76.511023
0.714148 0.434556 72.634291
0.084464 0.486869 44.394538
0.614705 0.900189 25.817744
0.215964 0.043444 21.559574
0.726153 0.304751 44.964691
0.725019 0.429140 70.772384
0.799750 0.975335 25.817744
0.722067 0.470981 47.438371
0.699400 0.480123 38.005976
0.716279 0.356338 71.363254
0.711400 0.491556 33.861312
0.712762 0.544746 26.429662
0.097070 0.408567 76.948745
0.724045 0.372147 80.627522
0.111707 0.278841 70.568534
0.710951 0.201602 21.617019
0.724628 0.632401 25.817744
0.742261 0.339858 35.453041
0.295989 0.110477 20.575968
0.698254 0.384512 34.803169
0.116442 0.192305 29.055533
0.744840 0.494584 20.333289
