# gen=50 CA size=33
# x0..x(D-1) consensus
0.649622 0.885468 25.817744
0.826653 0.967351 25.817744
0.720559 0.394103 89.659486
0.103126 0.321472 78.999696
0.093407 0.400414 73.625650
0.720369 0.525866 30.024211
0.723098 0.402464 84.592205
0.718405 0.373238 75.797012
0.102771 0.347455 89.573130
0.713622 0.451344 58.720947
0.110905 0.215417 34.607591
0.726232 0.599951 25.817744
0.117163 0.234334 48.837630
0.686000 0.879642 25.817744
0.728570 0.229744 25.817744
0.726190 0.328260 61.923132
0.726496 0.342311 67.480874
0.721829 0.258677 30.694570
0.109538 0.296997 64.127774
0.086919 0.455790 44.668037
0.089915 0.436367 59.445738
0.723550 0.423814 74.583261
0.726396 0.281832 33.719191
0.710213 0.417091 70.152027
0.709057 0.431783 58.586186
0.081038 0.500010 38.924547
0.614705 0.900189 25.817744
0.194208 0.057622 20.382615
0.748853 0.306944 21.779349
0.746761 0.443129 24.653367
0.773396 0.984347 21.610911
0.739333 0.473782 25.817744
0.712971 0.488238 32.721472
