# Party-0 landscape F0(x) D=2
# x0 x1 value
0.000000 0.000000 17.327347
0.000000 0.010101 17.327347
0.000000 0.020202 17.327347
0.000000 0.030303 17.327347
0.000000 0.040404 17.327347
0.000000 0.050505 17.327347
0.000000 0.060606 17.327347
0.000000 0.070707 17.327347
0.000000 0.080808 17.327347
0.000000 0.090909 17.327347
0.000000 0.101010 17.327347
0.000000 0.111111 17.327347
0.000000 0.121212 17.327347
0.000000 0.131313 17.327347
0.000000 0.141414 17.327347
0.000000 0.151515 17.327347
0.000000 0.161616 17.327347
0.000000 0.171717 17.327347
0.000000 0.181818 17.327347
0.000000 0.191919 17.327347
0.000000 0.202020 17.327347
0.000000 0.212121 17.327347
0.000000 0.222222 17.327347
0.000000 0.232323 17.327347
0.000000 0.242424 17.327347
0.000000 0.252525 17.327347
0.000000 0.262626 17.327347
0.000000 0.272727 17.327347
0.000000 0.282828 17.327347
0.000000 0.292929 17.327347
0.000000 0.303030 17.327347
0.000000 0.313131 17.327347
0.000000 0.323232 17.327347
0.000000 0.333333 17.327347
0.000000 0.343434 17.327347
0.000000 0.353535 17.327347
0.000000 0.363636 17.327347
0.000000 0.373737 17.327347
0.000000 0.383838 19.626704
0.000000 0.393939 17.327347
0.000000 0.404040 20.830134
0.000000 0.414141 17.327347
0.000000 0.424242 18.609206
0.000000 0.434343 19.753097
0.000000 0.444444 19.206525
0.000000 0.454545 28.615724
0.000000 0.464646 26.317085
0.000000 0.474747 42.254977
0.000000 0.484848 45.513510
0.000000 0.494949 52.242941
0.000000 0.505051 58.474096
0.000000 0.515152 55.668940
0.000000 0.525253 49.256059
0.000000 0.535354 37.188357
0.000000 0.545455 30.976234
0.000000 0.555556 26.773375
0.000000 0.565657 23.621662
0.000000 0.575758 27.426067
0.000000 0.585859 21.737621
0.000000 0.595960 30.515657
0.000000 0.606061 22.254443
0.000000 0.616162 20.758966
0.000000 0.626263 27.721122
0.000000 0.636364 17.327347
0.000000 0.646465 26.274672
0.000000 0.656566 17.327347
0.000000 0.666667 17.327347
0.000000 0.676768 17.327347
0.000000 0.686869 17.327347
0.000000 0.696970 17.327347
0.000000 0.707071 17.327347
0.000000 0.717172 17.327347
0.000000 0.727273 17.327347
0.000000 0.737374 17.327347
0.000000 0.747475 17.327347
0.000000 0.757576 17.327347
0.000000 0.767677 17.327347
0.000000 0.777778 17.327347
0.000000 0.787879 17.327347
0.000000 0.797980 17.327347
0.000000 0.808081 17.327347
0.000000 0.818182 17.327347
0.000000 0.828283 17.327347
0.000000 0.838384 17.327347
0.000000 0.848485 17.327347
0.000000 0.858586 17.327347
0.000000 0.868687 0.062555
0.000000 0.878788 0.062555
0.000000 0.888889 0.062555
0.000000 0.898990 0.062555
0.000000 0.909091 0.062555
0.000000 0.919192 0.062555
0.000000 0.929293 0.062555
0.000000 0.939394 0.121832
0.000000 0.949495 0.462912
0.000000 0.959596 4.988326
0.000000 0.969697 1.149742
0.000000 0.979798 0.062555
0.000000 0.989899 0.062555
0.000000 1.000000 0.113581
0.010101 0.000000 17.327347
0.010101 0.010101 17.327347
0.010101 0.020202 17.327347
