# gen=100 CA size=39
# x0..x(D-1) consensus
0.649622 0.885468 25.817744
0.826653 0.967351 25.817744
0.720559 0.394103 89.659486
0.100531 0.332373 85.036294
0.098713 0.368505 86.142633
0.720369 0.525866 30.024211
0.720562 0.402598 86.200546
0.723043 0.380198 87.299147
0.102771 0.347455 89.573130
0.713622 0.451344 58.720947
0.110905 0.215417 34.607591
0.726232 0.599951 25.817744
0.117163 0.234334 48.837630
0.686000 0.879642 25.817744
0.728570 0.229744 25.817744
0.726190 0.328260 61.923132
0.730962 0.373662 80.914567
0.721829 0.258677 30.694570
0.109538 0.296997 64.127774
0.093593 0.457331 54.171252
0.089915 0.436367 59.445738
0.721254 0.415443 75.897466
0.727222 0.281329 36.292253
0.710213 0.417091 70.152027
0.714148 0.434556 72.634291
0.084034 0.481380 39.671857
0.614705 0.900189 25.817744
0.200130 0.054400 21.499469
0.726153 0.304751 44.964691
0.729611 0.434822 46.680638
0.799750 0.975335 25.817744
0.722067 0.470981 47.438371
0.715106 0.495203 36.805692
0.730302 0.346665 63.713049
0.727854 0.493319 32.360996
0.718862 0.560862 25.817744
0.093780 0.421261 73.342487
0.716490 0.363684 76.002531
0.110663 0.264997 58.736813
