# gen=10 CA size=200
# x0..x(D-1) consensus
0.615508 0.931348 89.826811
0.597456 0.944534 86.755211
0.920130 0.022614 85.019202
0.268452 0.633611 32.864775
1.000000 0.000000 31.433373
0.275683 0.462276 31.433373
0.793517 0.378169 58.450053
0.217981 0.554836 38.312483
0.011150 0.754905 31.433373
0.303454 0.682017 31.433373
0.293653 0.938953 68.781131
0.644056 0.891997 31.433373
0.677408 0.866143 31.433373
0.191669 0.576230 31.433373
0.158171 0.883737 31.433373
0.313329 0.843127 31.433373
0.603182 0.563345 31.433373
0.427723 0.941950 31.433373
0.566031 0.562625 31.433373
0.006402 0.335687 31.433373
0.386840 0.907542 31.433373
0.199398 0.418621 31.433373
0.625635 0.349047 31.433373
0.559426 0.480336 31.433373
0.853834 0.207935 31.433373
0.795936 0.454037 31.433373
0.116758 0.847869 31.433373
0.094152 0.125363 31.433373
0.390401 0.533862 31.433373
0.119751 0.000000 31.433373
0.318490 0.924115 69.720843
0.762905 0.386153 82.769627
0.256395 0.000000 31.433373
0.549432 0.938001 31.433373
0.382476 0.625070 31.433373
0.111848 0.307060 31.433373
0.000000 0.839458 31.433373
0.010029 0.262609 42.472849
0.000000 0.370539 31.433373
0.000000 0.684703 31.433373
0.143416 0.608591 31.433373
0.235211 0.593588 82.488157
0.228631 0.705283 39.862257
0.526459 0.407803 31.433373
0.421116 0.845278 31.433373
0.000000 0.801986 31.433373
0.233485 0.673687 34.742532
0.411453 0.568004 31.433373
0.557605 0.531560 31.433373
0.525847 0.666828 31.433373
0.653536 0.273895 31.433373
1.000000 0.328135 31.433373
0.125586 0.635342 31.433373
0.258718 0.601405 52.484331
0.888670 0.300321 31.433373
0.497086 0.460948 31.433373
0.374513 0.409305 31.433373
0.199097 0.699758 31.433373
0.107138 0.800387 31.433373
0.725162 0.747700 31.433373
0.376899 1.000000 31.433373
0.711494 1.000000 31.433373
0.381741 0.483239 31.433373
0.349090 0.000000 31.433373
0.064877 0.606026 31.433373
0.730130 0.053276 31.433373
0.889147 0.451460 31.433373
0.904287 0.681038 31.433373
0.429695 0.616616 31.433373
0.039228 0.434074 31.433373
0.177540 0.855258 31.433373
0.044559 0.676481 31.433373
0.028087 0.397395 31.433373
0.059449 0.295978 31.433373
0.139061 0.755291 31.433373
0.007858 0.625113 31.433373
0.414997 0.676838 31.433373
0.308772 0.937454 48.257191
1.000000 0.236828 31.433373
0.701028 0.259465 31.433373
0.161622 0.494259 31.433373
0.000000 0.716468 31.433373
0.860982 0.665387 31.433373
0.473946 0.470999 31.433373
0.063455 0.359467 31.433373
0.337086 0.883183 31.433373
0.751875 0.875296 31.433373
0.725752 0.422266 31.433373
0.143456 0.674247 31.433373
0.708821 0.965756 31.433373
