# gen=0 CA size=200
# x0..x(D-1) consensus
0.615508 0.931348 89.826811
0.593043 0.955792 75.949526
0.947817 0.016078 31.433373
0.769652 0.312819 31.433373
0.753801 0.495234 22.778499
0.275683 0.462276 31.433373
0.793517 0.378169 58.450053
0.240022 0.515778 31.433373
0.011150 0.754905 31.433373
0.303454 0.682017 31.433373
0.239938 0.952553 36.505026
0.644056 0.891997 31.433373
0.677408 0.866143 31.433373
0.271425 0.230940 27.979537
0.158171 0.883737 31.433373
0.313329 0.843127 31.433373
0.603182 0.563345 31.433373
0.427723 0.941950 31.433373
0.704513 0.654759 22.778499
0.461165 0.865900 21.756468
0.386840 0.907542 31.433373
0.479483 0.385491 22.677159
0.625635 0.349047 31.433373
0.576201 0.488310 24.162940
0.870667 0.197123 25.422911
0.795936 0.454037 31.433373
0.621251 0.141461 25.386073
0.552994 0.449907 25.800691
0.390401 0.533862 31.433373
0.076503 0.925734 25.752115
0.343535 0.931177 31.433373
0.759232 0.369617 51.518486
0.706854 0.602408 22.778499
0.520538 0.271879 22.677159
0.382476 0.625070 31.433373
0.897951 0.803241 22.327874
0.496870 0.723894 23.509349
0.698929 0.693616 22.778499
0.512613 0.363087 22.677159
0.966485 0.770255 22.327874
0.143416 0.608591 31.433373
0.289569 0.572146 31.433373
0.249349 0.712171 31.960999
0.526459 0.407803 31.433373
0.654702 0.652268 22.778499
0.273554 0.346608 27.979537
0.216927 0.673006 31.433373
0.411453 0.568004 31.433373
0.557605 0.531560 31.433373
0.525847 0.666828 31.433373
0.744582 0.623623 22.778499
0.541590 0.306022 22.677159
0.125586 0.635342 31.433373
0.271738 0.598898 38.275085
0.239980 0.734166 23.509349
0.497086 0.460948 31.433373
0.255724 0.373359 27.979537
0.199097 0.699758 31.433373
0.107138 0.800387 31.433373
0.800035 0.159189 25.386073
0.429927 0.362348 22.677159
0.528402 0.192696 23.598711
0.381741 0.483239 31.433373
0.111741 0.590721 25.184131
0.104476 0.966653 25.752115
0.730130 0.053276 31.433373
0.889147 0.451460 31.433373
0.904287 0.681038 31.433373
0.901949 0.187125 25.386073
0.039228 0.434074 31.433373
0.967885 0.933724 22.327874
0.499189 0.758552 23.509349
0.754907 0.170704 25.386073
0.059449 0.295978 31.433373
0.139061 0.755291 31.433373
0.007858 0.625113 31.433373
0.414997 0.676838 31.433373
0.309255 0.952430 31.433373
0.240905 0.258294 27.979537
0.701028 0.259465 31.433373
0.161622 0.494259 31.433373
0.153125 0.967873 25.752115
0.938444 0.743046 22.327874
0.473946 0.470999 31.433373
0.332430 0.275268 27.979537
0.337086 0.883183 31.433373
0.751875 0.875296 31.433373
0.725752 0.422266 31.433373
0.561244 0.046305 25.800691
0.708821 0.965756 31.433373
0.730541 0.578180 22.778499
0.851807 0.035840 31.433373
0.864520 0.276657 31.433373
0.497255 0.020057 23.598711
0.474608 0.120293 31.433373
0.862495 0.400757 31.433373
0.603093 0.170297 23.598711
0.413759 0.989411 31.433373
0.193291 0.309775 31.433373
0.044462 0.385976 25.184131
0.021650 0.163611 31.433373
0.769518 0.557634 22.778499
0.457298 0.087795 23.598711
0.223076 0.911360 31.433373
0.057745 0.598118 25.184131
0.870625 0.064300 31.433373
0.779967 0.665618 22.778499
0.130746 0.348087 31.433373
0.235720 0.616466 88.403917
0.882452 0.107389 25.386073
0.340891 0.312156 31.433373
0.295622 0.650264 31.433373
0.293048 0.773584 23.509349
0.153804 0.150305 31.433373
0.261082 0.894143 31.433373
0.748915 0.995103 31.433373
0.640362 0.751396 31.433373
0.156512 0.009051 31.433373
0.849106 0.866634 22.327874
0.388504 0.278492 27.979537
0.427440 0.408076 31.433373
0.342457 0.515070 31.433373
0.819731 0.929272 22.327874
0.014283 0.905303 25.752115
0.400601 0.054652 31.433373
0.160093 0.102967 31.433373
0.467492 0.011457 23.598711
0.258326 0.187347 27.979537
0.687758 0.434846 31.433373
0.342727 0.812745 23.509349
0.424656 0.044724 31.433373
0.281830 0.519880 31.433373
0.208093 0.082535 31.433373
0.606591 0.218936 23.598711
0.350156 0.204801 27.979537
0.422022 0.308172 27.979537
0.861105 0.334866 31.433373
0.631350 0.957824 33.424836
0.121253 0.467488 25.184131
0.748103 0.729113 22.778499
0.224175 0.014769 31.433373
0.581769 0.809091 31.433373
0.661101 0.089633 25.386073
0.997287 0.975839 22.327874
0.004024 0.551465 25.184131
0.190513 0.353041 27.979537
0.934813 0.873735 22.327874
0.685190 0.309918 31.433373
0.060215 0.097388 31.433373
0.499530 0.204274 23.598711
0.563678 0.602186 24.369959
0.599135 0.749868 31.433373
0.080806 0.739212 31.433373
0.868802 0.757363 22.327874
0.659811 0.511874 22.778499
0.112861 0.430865 25.184131
0.956833 0.139086 25.386073
0.831481 0.176139 25.386073
0.050741 0.259280 31.433373
0.165604 0.389185 31.433373
0.990954 0.826720 22.327874
0.935158 0.221883 25.386073
0.027003 0.815182 31.433373
0.815998 0.312768 31.433373
0.156194 0.281889 27.979537
0.504537 0.070475 31.433373
0.090244 0.237764 31.433373
0.893373 0.225964 25.386073
0.700577 0.507388 22.778499
0.272815 0.153035 31.433373
0.187580 0.787732 31.433373
0.822522 0.486545 21.660634
0.537248 0.223323 23.598711
0.922599 0.936663 22.327874
0.339630 0.363213 27.979537
0.495328 0.819300 23.509349
0.530769 0.162350 23.598711
0.251877 0.101689 31.433373
0.732590 0.362371 39.757053
0.968028 0.491850 21.660634
0.635245 0.474725 22.778499
0.911543 0.481398 21.660634
0.644650 0.173872 25.386073
0.785438 0.042647 31.433373
0.943508 0.843815 22.327874
0.226902 0.847568 31.433373
0.036997 0.045300 31.433373
0.987269 0.161003 25.386073
0.135518 0.396858 25.184131
0.037270 0.487026 25.184131
0.957744 0.380933 31.433373
0.082023 0.525464 26.479336
0.091476 0.391872 25.184131
0.874414 0.634662 21.660634
0.878251 0.593764 21.660634
0.414236 0.006223 31.433373
0.246831 0.415471 31.433373
0.410750 0.204003 27.979537
0.386940 0.850958 31.433373
0.076249 0.446904 25.184131
