# gen=50 CA size=200
# x0..x(D-1) consensus
0.615508 0.931348 89.826811
0.597456 0.944534 86.755211
0.920130 0.022614 85.019202
0.255827 0.621636 47.166561
0.279169 0.946515 64.922819
0.821272 0.356251 31.835278
0.797368 0.386456 69.786801
0.218949 0.560785 40.837736
0.235140 0.572861 60.893155
0.751418 0.381693 69.463834
0.298611 0.925789 88.361446
0.644056 0.891997 31.433373
0.552597 0.990445 50.614834
0.220356 0.617221 71.918353
0.143643 0.868557 33.271683
0.588717 0.919573 41.325493
0.719294 0.384939 37.708062
0.219068 0.966414 31.933157
0.546300 0.055231 36.347695
0.247450 0.666074 43.117306
0.273049 0.573631 32.712839
0.199398 0.418621 31.433373
0.625635 0.349047 31.433373
0.559426 0.480336 31.433373
0.853834 0.207935 31.433373
0.795936 0.454037 31.433373
0.116758 0.847869 31.433373
0.094152 0.125363 31.433373
0.390401 0.533862 31.433373
0.119751 0.000000 31.433373
0.318490 0.924115 69.720843
0.773294 0.397951 89.926664
0.256395 0.000000 31.433373
0.593043 0.955792 75.949526
0.382476 0.625070 31.433373
0.111848 0.307060 31.433373
0.000000 0.839458 31.433373
0.010029 0.262609 42.472849
0.009589 0.381968 42.194638
0.000000 0.684703 31.433373
0.143416 0.608591 31.433373
0.235211 0.593588 82.488157
0.223162 0.715883 50.052277
0.526459 0.407803 31.433373
0.421116 0.845278 31.433373
0.000000 0.801986 31.433373
0.233255 0.637766 66.561110
0.411453 0.568004 31.433373
0.557605 0.531560 31.433373
0.525847 0.666828 31.433373
0.653536 0.273895 31.433373
1.000000 0.328135 31.433373
0.125586 0.635342 31.433373
0.246657 0.604630 78.869696
0.888670 0.300321 31.433373
0.497086 0.460948 31.433373
0.374513 0.409305 31.433373
0.199097 0.699758 31.433373
0.107138 0.800387 31.433373
0.725162 0.747700 31.433373
0.376899 1.000000 31.433373
0.711494 1.000000 31.433373
0.381741 0.483239 31.433373
0.349090 0.000000 31.433373
0.064877 0.606026 31.433373
0.730130 0.053276 31.433373
0.889147 0.451460 31.433373
0.904287 0.681038 31.433373
0.429695 0.616616 31.433373
0.039228 0.434074 31.433373
0.177540 0.855258 31.433373
0.044559 0.676481 31.433373
0.028087 0.397395 31.433373
0.059449 0.295978 31.433373
0.139061 0.755291 31.433373
0.007858 0.625113 31.433373
0.414997 0.676838 31.433373
0.305016 0.926128 88.109546
1.000000 0.236828 31.433373
0.701028 0.259465 31.433373
0.161622 0.494259 31.433373
0.000000 0.716468 31.433373
0.860982 0.665387 31.433373
0.473946 0.470999 31.433373
0.063455 0.359467 31.433373
0.337086 0.883183 31.433373
0.751875 0.875296 31.433373
0.725752 0.422266 31.433373
0.143456 0.674247 31.433373
0.708821 0.965756 31.433373
