# Two-objective rank landscape D=10 (slice: x0-x1, others=0.5)
# x0 x1 value
0.000000 0.000000 9222.000000
0.000000 0.010101 9222.000000
0.000000 0.020202 9222.000000
0.000000 0.030303 9222.000000
0.000000 0.040404 9222.000000
0.000000 0.050505 9222.000000
0.000000 0.060606 9222.000000
0.000000 0.070707 9222.000000
0.000000 0.080808 9222.000000
0.000000 0.090909 9222.000000
0.000000 0.101010 9222.000000
0.000000 0.111111 9222.000000
0.000000 0.121212 9222.000000
0.000000 0.131313 9222.000000
0.000000 0.141414 9222.000000
0.000000 0.151515 9222.000000
0.000000 0.161616 9222.000000
0.000000 0.171717 9222.000000
0.000000 0.181818 7923.000000
0.000000 0.191919 7896.000000
0.000000 0.202020 7921.000000
0.000000 0.212121 9222.000000
0.000000 0.222222 9222.000000
0.000000 0.232323 9222.000000
0.000000 0.242424 9222.000000
0.000000 0.252525 9222.000000
0.000000 0.262626 9222.000000
0.000000 0.272727 9222.000000
0.000000 0.282828 9222.000000
0.000000 0.292929 9222.000000
0.000000 0.303030 9222.000000
0.000000 0.313131 7744.000000
0.000000 0.323232 7744.000000
0.000000 0.333333 7744.000000
0.000000 0.343434 7744.000000
0.000000 0.353535 7744.000000
0.000000 0.363636 7744.000000
0.000000 0.373737 7744.000000
0.000000 0.383838 7744.000000
0.000000 0.393939 7744.000000
0.000000 0.404040 7744.000000
0.000000 0.414141 7744.000000
0.000000 0.424242 7744.000000
0.000000 0.434343 7744.000000
0.000000 0.444444 7744.000000
0.000000 0.454545 7744.000000
0.000000 0.464646 7744.000000
0.000000 0.474747 2600.000000
0.000000 0.484848 2600.000000
0.000000 0.494949 2600.000000
0.000000 0.505051 2600.000000
0.000000 0.515152 2600.000000
0.000000 0.525253 2600.000000
0.000000 0.535354 2600.000000
0.000000 0.545455 2600.000000
0.000000 0.555556 2600.000000
0.000000 0.565657 2600.000000
0.000000 0.575758 2600.000000
0.000000 0.585859 2600.000000
0.000000 0.595960 2600.000000
0.000000 0.606061 2600.000000
0.000000 0.616162 2600.000000
0.000000 0.626263 2600.000000
0.000000 0.636364 2600.000000
0.000000 0.646465 2600.000000
0.000000 0.656566 2600.000000
0.000000 0.666667 2600.000000
0.000000 0.676768 2600.000000
0.000000 0.686869 2600.000000
0.000000 0.696970 2600.000000
0.000000 0.707071 2600.000000
0.000000 0.717172 2600.000000
0.000000 0.727273 2600.000000
0.000000 0.737374 2600.000000
0.000000 0.747475 2600.000000
0.000000 0.757576 2600.000000
0.000000 0.767677 2600.000000
0.000000 0.777778 2600.000000
0.000000 0.787879 2600.000000
0.000000 0.797980 2600.000000
0.000000 0.808081 2600.000000
0.000000 0.818182 2600.000000
0.000000 0.828283 2600.000000
0.000000 0.838384 2600.000000
0.000000 0.848485 2600.000000
0.000000 0.858586 2600.000000
0.000000 0.868687 2600.000000
0.000000 0.878788 2600.000000
0.000000 0.888889 2600.000000
0.000000 0.898990 2600.000000
0.000000 0.909091 2600.000000
0.000000 0.919192 2600.000000
0.000000 0.929293 2600.000000
0.000000 0.939394 2600.000000
0.000000 0.949495 2600.000000
0.000000 0.959596 2600.000000
0.000000 0.969697 2600.000000
0.000000 0.979798 2600.000000
0.000000 0.989899 2600.000000
0.000000 1.000000 2600.000000
0.010101 0.000000 9222.000000
0.010101 0.010101 9222.000000
0.010101 0.020202 9222.000000
0.010101 0.030303 9222.000000
0.010101 0.040404 9222.000000
0.010101 0.050505 9222.000000
0.010101 0.060606 9222.000000
0.010101 0.070707 9222.000000
0.010101 0.080808 9222.000000
0.010101 0.090909 9222.000000
0.010101 0.101010 9222.000000
0.010101 0.111111 9222.000000
0.010101 0.121212 9222.000000
0.010101 0.131313 9222.000000
0.010101 0.141414 9222.000000
0.010101 0.151515 9222.000000
0.010101 0.161616 9222.000000
0.010101 0.171717 9222.000000
0.010101 0.181818 7890.000000
0.010101 0.191919 7872.000000
0.010101 0.202020 7895.000000
0.010101 0.212121 7947.000000
0.010101 0.222222 9222.000000
0.010101 0.232323 9222.000000
0.010101 0.242424 9222.000000
0.010101 0.252525 9222.000000
0.010101 0.262626 9222.000000
0.010101 0.272727 9222.000000
0.010101 0.282828 9222.000000
0.010101 0.292929 9222.000000
0.010101 0.303030 9222.000000
0.010101 0.313131 7744.000000
0.010101 0.323232 7744.000000
0.010101 0.333333 7744.000000
0.010101 0.343434 7744.000000
0.010101 0.353535 7744.000000
0.010101 0.363636 7744.000000
0.010101 0.373737 7744.000000
0.010101 0.383838 7744.000000
0.010101 0.393939 7744.000000
0.010101 0.404040 7744.000000
0.010101 0.414141 7744.000000
0.010101 0.424242 7744.000000
0.010101 0.434343 7744.000000
0.010101 0.444444 7744.000000
