# gen=10 CA size=60
# x0..x(D-1) consensus
0.211427 0.739270 89.687167
0.730354 0.180613 73.557313
0.752978 0.187680 78.645967
0.211669 0.753866 81.640180
0.178729 0.235439 36.374110
0.198990 0.727114 82.757829
0.798801 0.716291 48.523303
0.221638 0.786277 39.024799
0.792159 0.690115 43.536866
0.814160 0.708497 36.425260
0.215426 0.220165 55.186176
0.636897 0.257701 31.344960
0.814254 0.772255 34.794378
0.252229 0.702152 54.888563
0.146101 0.752017 57.738874
0.209789 0.266799 44.747743
0.789368 0.769818 45.099171
0.221745 0.701320 64.075344
0.760928 0.651247 23.095340
0.214553 0.191203 55.978191
0.673180 0.194168 58.438033
0.793636 0.734419 47.688806
0.710163 0.212041 87.426764
0.202290 0.325805 26.148043
0.799051 0.794083 38.857150
0.782815 0.636266 30.517522
0.187279 0.743720 85.979290
0.788083 0.612843 24.856269
0.797523 0.821885 34.136239
0.223579 0.167375 44.118842
0.239812 0.733658 78.257894
0.665819 0.232469 55.620306
0.182853 0.204570 41.088859
0.207351 0.198067 53.370393
0.263109 0.736336 58.873163
0.274197 0.751296 44.049015
0.626725 0.222229 27.113301
0.784647 0.164801 51.977636
0.717457 0.243300 45.409093
0.309932 0.706021 26.326238
0.787982 0.850027 25.671284
0.177859 0.261644 32.408553
0.668683 0.163482 21.476392
0.133797 0.779737 41.978421
0.763040 0.164086 61.985564
0.170033 0.312159 21.105985
0.814683 0.125303 23.006170
0.101413 0.721164 20.664201
0.691195 0.225776 76.263463
0.167840 0.760587 70.203882
0.753937 0.810455 23.947281
0.835991 0.728777 26.037927
0.162221 0.718394 50.556787
0.237244 0.128260 25.349180
0.748670 0.246243 28.753166
0.824832 0.162632 25.246787
0.181314 0.791051 46.600979
0.165678 0.178016 32.516006
0.765413 0.748034 31.577275
0.779246 0.239799 22.901072
