# gen=50 CA size=93
# x0..x(D-1) consensus
0.171566 0.348218 80.375125
0.853266 0.651404 24.300073
0.039762 0.499249 33.443401
0.013449 0.203386 29.108886
0.182207 0.348837 79.103002
0.034946 0.385982 33.443401
0.125943 0.397546 80.061518
0.851815 0.782072 24.300073
0.000000 0.694176 32.789678
0.001420 0.661301 34.873526
0.008182 0.352825 29.108886
0.042403 0.403654 33.443401
0.162309 0.362866 88.982461
0.863661 0.441044 24.300073
0.004031 0.577664 40.001577
0.000000 0.243113 29.108886
0.000000 0.116112 29.108886
0.012225 0.698362 33.443401
0.036347 0.683604 33.443401
0.006813 0.495601 36.730072
0.041799 0.298970 29.108886
0.006113 0.476513 35.196915
0.000000 0.681047 33.443401
0.000000 0.859911 29.108886
0.000000 0.164402 29.108886
0.000000 0.676523 33.443401
0.005451 0.547069 38.899276
0.000000 0.304438 29.108886
0.255019 0.063380 33.403273
0.855003 0.550474 88.982513
0.862086 0.688932 24.300073
0.016085 0.436801 33.443401
0.002219 0.635745 36.758409
0.096173 0.428733 57.137011
0.000000 0.273267 29.108886
0.039954 0.459197 33.443401
0.006412 0.463684 34.353336
0.485055 0.096719 24.300073
0.274318 0.044044 33.125196
0.037497 0.531363 33.443401
0.008189 0.680848 33.443401
0.231671 0.082374 31.985166
0.031961 0.251146 29.108886
0.867859 0.474225 24.300073
0.037294 0.184118 29.108886
0.035612 0.654053 33.443401
0.863015 0.528076 73.865172
0.026546 0.130526 29.108886
0.854261 0.323397 24.300073
0.148347 0.377202 89.581025
0.227151 0.285646 35.072792
0.039341 0.589274 33.443401
0.856637 0.377738 24.300073
0.191238 0.324908 62.400863
0.000000 0.817736 29.108886
0.033232 0.412936 33.443401
0.855656 0.807803 24.300073
0.000000 0.893596 29.108886
0.549536 0.092271 24.300073
0.850307 0.571220 63.443069
0.027708 0.873732 29.108886
0.004237 0.514680 37.110003
0.034010 0.621986 33.443401
0.006707 0.688184 33.443401
0.041375 0.836708 29.108886
0.624955 0.083366 24.300073
0.018618 0.713003 32.443991
0.597473 0.082671 24.300073
0.858446 0.580265 38.838769
0.040206 0.786547 29.108886
0.683635 0.077401 21.985463
0.137723 0.379856 84.239471
0.004604 0.748828 30.403028
0.863257 0.407346 24.300073
0.225116 0.300013 46.323121
0.000000 0.707368 32.134050
0.855316 0.289609 24.300073
0.002839 0.597363 39.140911
0.000000 0.726606 31.259509
0.850363 0.744820 24.300073
0.250097 0.273848 28.982699
0.011920 0.453745 33.443401
0.000000 0.734837 30.914129
0.069332 0.445643 37.609783
0.033293 0.333353 29.108886
0.855557 0.260633 21.654911
0.006900 0.433550 32.173820
0.859874 0.609136 24.300073
0.007872 0.443113 33.125757
0.196948 0.089978 29.108886
0.106802 0.394845 47.036204
0.000000 0.767159 29.719382
0.000000 0.407258 29.221756
