# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.149232 0.231608 0.624008 72.269297 72.484248 72.269297
0.151684 0.232844 0.611872 72.735384 72.151792 72.151792
0.149141 0.229913 0.627283 72.563283 72.002738 72.002738
0.149250 0.231303 0.627765 72.270530 72.280945 72.270530
0.141937 0.225885 0.642180 71.528566 71.444845 71.444845
0.150138 0.231343 0.620594 72.588203 72.413526 72.413526
0.608051 0.775893 0.198686 64.539818 64.649018 64.539818
0.150896 0.232053 0.629433 72.427516 71.944364 71.944364
0.215653 0.672634 0.503198 64.828701 65.058247 64.828701
0.234550 0.652814 0.412015 64.224589 64.286515 64.224589
0.219139 0.674146 0.503382 65.520425 64.843761 64.843761
0.149223 0.231790 0.642411 71.850590 71.805361 71.805361
0.231135 0.656857 0.432089 64.806416 64.653512 64.653512
0.586667 0.820118 0.196426 63.684398 63.966016 63.684398
0.149941 0.230968 0.636169 72.325107 71.796452 71.796452
0.149039 0.230965 0.622574 72.396150 72.414372 72.396150
0.220568 0.670324 0.487702 65.193811 65.109402 65.109402
0.149552 0.231632 0.619839 72.409016 72.584022 72.409016
0.225672 0.661056 0.454711 64.968482 65.011443 64.968482
0.149319 0.230735 0.616977 72.606674 72.501830 72.501830
0.146093 0.229715 0.625879 71.961966 72.412622 71.961966
0.146876 0.228744 0.630784 72.253307 71.914527 71.914527
0.228301 0.666337 0.458524 65.098223 65.063361 65.063361
0.223083 0.663018 0.467665 65.185417 65.020702 65.020702
0.214605 0.674712 0.512356 64.952227 64.856709 64.856709
0.146318 0.230613 0.635671 71.624189 72.210794 71.624189
0.589206 0.818862 0.190265 63.807127 63.983404 63.807127
0.141120 0.226320 0.655199 70.959533 71.039145 70.959533
0.220452 0.662699 0.473743 65.083390 65.034894 65.034894
0.592953 0.792178 0.218122 63.988143 64.355933 63.988143
0.204243 0.672460 0.534482 64.234074 64.211294 64.211294
0.151218 0.232860 0.616440 72.554719 72.155929 72.155929
0.604775 0.779665 0.201082 64.637391 64.777007 64.637391
0.217359 0.671704 0.500495 65.198035 64.949833 64.949833
0.229018 0.672349 0.477345 64.795325 64.817574 64.795325
0.228278 0.668376 0.464863 64.995705 65.026604 64.995705
0.152122 0.231174 0.604075 72.193198 72.343577 72.193198
0.227921 0.660597 0.446764 64.877543 64.963782 64.877543
0.221984 0.661789 0.467934 65.099042 65.016778 65.016778
0.600170 0.791970 0.195063 64.378521 64.747106 64.378521
0.208856 0.649862 0.482871 64.552339 64.599546 64.552339
0.220773 0.674841 0.496974 65.026592 65.052209 65.026592
0.148677 0.230764 0.636810 72.082708 71.892042 71.892042
0.231385 0.665499 0.450688 64.875640 64.891479 64.875640
