# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.904751 0.600460 0.748955 89.056427 89.383827 89.056427
0.710733 0.475934 0.250870 89.722642 89.918101 89.722642
0.302082 0.157348 0.123527 88.570382 89.590390 88.570382
0.284107 0.873166 0.832345 89.833021 89.828928 89.828928
0.493156 0.226788 0.161206 89.132723 88.628689 88.628689
0.122242 0.388484 0.615780 88.949112 89.037792 88.949112
0.711402 0.481245 0.255697 88.841538 89.511599 88.841538
0.908618 0.938613 0.123650 89.950599 89.696490 89.696490
0.057273 0.856241 0.459077 89.361792 89.652712 89.361792
0.304226 0.160035 0.123049 89.927612 89.942042 89.927612
0.322626 0.831216 0.469280 89.019770 89.049187 89.019770
0.814707 0.942455 0.711527 89.864572 89.828962 89.828962
0.376653 0.596631 0.508576 89.523912 89.962083 89.523912
0.077028 0.765956 0.873728 89.438235 87.920645 87.920645
0.060553 0.874985 0.441410 88.406198 87.489672 87.489672
0.377480 0.595852 0.513381 89.570950 88.721968 88.721968
0.711623 0.474573 0.254836 89.977325 89.851070 89.851070
0.874297 0.311230 0.234937 89.702597 89.781242 89.702597
0.054718 0.831848 0.474062 79.323177 81.934114 79.323177
0.319273 0.832550 0.464412 89.891054 89.915686 89.891054
0.077365 0.754909 0.869215 89.875259 89.767941 89.767941
0.126104 0.382028 0.645797 86.545801 88.650391 86.545801
0.930145 0.313397 0.761334 89.948476 89.967021 89.948476
0.903537 0.598671 0.749383 89.147017 89.823414 89.147017
0.127813 0.383230 0.654270 84.797946 84.965450 84.797946
0.344333 0.815544 0.417386 72.995281 77.080109 72.995281
0.078399 0.759346 0.870878 89.915855 89.746497 89.746497
0.077565 0.755914 0.868659 89.637895 89.444444 89.444444
0.816522 0.943818 0.717014 88.984711 89.273252 88.984711
0.711428 0.474484 0.267390 88.326598 88.967382 88.326598
0.060786 0.775084 0.886657 77.920694 78.728945 77.920694
0.930551 0.310119 0.757296 87.842365 89.820738 87.842365
0.417195 0.083004 0.554426 88.176603 89.360253 88.176603
0.078167 0.758531 0.870266 89.881925 89.799316 89.799316
0.910509 0.941725 0.124928 89.950391 89.937279 89.937279
0.305655 0.161348 0.128244 89.240413 89.796635 89.240413
0.057967 0.859256 0.459850 89.203152 89.735799 89.203152
0.057341 0.864236 0.449078 89.037351 89.819134 89.037351
0.057272 0.862904 0.457652 89.855215 89.323560 89.323560
0.352565 0.805795 0.407491 65.491930 66.865998 65.491930
0.711556 0.474536 0.253829 89.970462 89.865079 89.865079
0.079255 0.760078 0.871040 89.900008 89.670736 89.670736
0.122901 0.384786 0.638913 88.294799 88.127530 88.127530
0.077254 0.746540 0.867201 89.414908 88.237618 88.237618
0.707518 0.475340 0.232266 86.106044 87.220210 86.106044
0.715152 0.473955 0.278743 85.282050 86.360506 85.282050
0.902548 0.597015 0.756557 88.850308 89.124384 88.850308
0.711345 0.473896 0.256236 89.911234 89.902218 89.902218
0.305048 0.157902 0.089889 81.511024 81.488547 81.488547
0.374066 0.596156 0.509058 88.812620 89.315602 88.812620
0.305499 0.160012 0.113847 89.373840 89.058213 89.058213
0.077715 0.749559 0.868151 89.758996 89.129880 89.129880
0.079086 0.763761 0.872319 89.619877 88.821347 88.821347
0.909005 0.941173 0.124070 89.812098 89.818516 89.812098
0.932498 0.314674 0.762383 89.856305 88.409692 88.409692
0.876382 0.311340 0.234706 89.908144 89.797523 89.797523
0.339718 0.823622 0.417680 74.157358 83.508715 74.157358
0.910223 0.940900 0.123473 89.996896 89.960031 89.960031
0.305030 0.164894 0.120721 89.660001 89.243173 89.243173
0.333409 0.821731 0.437701 84.244233 84.380072 84.244233
0.910586 0.939819 0.125198 89.926636 89.710951 89.710951
0.702905 0.477206 0.213537 77.227941 79.715215 77.227941
0.076262 0.760453 0.872168 89.515741 89.506398 89.506398
0.303742 0.835393 0.567945 54.638441 51.957582 51.957582
0.124594 0.381695 0.644390 86.924418 88.172431 86.924418
0.045711 0.786199 0.525298 51.510189 51.127756 51.127756
0.318064 0.832519 0.470118 89.517776 89.744685 89.517776
0.561550 0.211449 0.894293 87.702271 86.047436 86.047436
0.305136 0.162207 0.123710 89.915765 89.967867 89.915765
0.707271 0.472953 0.212585 78.366610 82.864346 78.366610
0.346999 0.811567 0.397382 67.224388 66.537796 66.537796
0.058362 0.862164 0.456769 89.759161 89.914810 89.759161
0.373473 0.593950 0.508317 88.662478 88.427242 88.427242
0.301096 0.843235 0.528058 69.779065 72.336048 69.779065
0.930040 0.311826 0.757775 89.466698 89.702045 89.466698
0.493206 0.231534 0.155052 84.964749 89.669031 84.964749
0.930916 0.311522 0.762910 89.091155 89.073745 89.073745
0.709321 0.473280 0.246320 89.020431 89.660984 89.020431
0.076440 0.764456 0.873978 89.533417 88.411479 88.411479
0.312939 0.830623 0.509242 76.017341 78.177490 76.017341
0.303367 0.140741 0.046663 58.895324 59.646317 58.895324
0.908689 0.939405 0.121487 89.897678 89.361585 89.361585
0.063779 0.906838 0.368499 48.992603 47.223795 47.223795
0.138319 0.371732 0.702254 68.127394 73.105822 68.127394
0.303629 0.162930 0.118224 89.457774 89.482263 89.457774
0.056814 0.768697 0.890042 75.645197 76.347900 75.645197
0.564548 0.219896 0.885865 84.181448 82.422451 82.422451
0.710244 0.474038 0.249252 89.706299 89.876273 89.706299
0.825940 0.949842 0.737462 78.572094 78.226083 78.226083
0.491898 0.227992 0.154653 87.927538 87.166314 87.166314
0.712066 0.474804 0.270219 87.848785 88.531973 87.848785
0.080111 0.757765 0.868156 89.665004 89.771767 89.665004
0.712013 0.475629 0.257064 89.763139 89.807845 89.763139
0.141598 0.362845 0.731704 58.066217 61.292789 58.066217
0.710946 0.473076 0.256607 89.744350 89.955810 89.744350
0.565668 0.263042 0.840945 45.436372 45.193251 45.193251
0.047525 0.803913 0.509339 64.325103 62.778792 62.778792
0.710840 0.476321 0.250629 89.612021 89.897196 89.612021
0.304778 0.154717 0.092235 83.378894 83.046093 83.046093
0.319561 0.832141 0.481307 88.677128 87.034096 87.034096
0.721339 0.380656 0.315659 33.106982 33.659353 33.106982
0.136831 0.372109 0.705529 67.646633 70.418723 67.646633
0.710620 0.473015 0.249590 89.660619 89.661673 89.660619
0.059415 0.873567 0.467978 85.310289 79.759109 79.759109
0.715121 0.472841 0.272500 86.994960 86.385275 86.385275
0.083830 0.755405 0.865611 88.602125 89.152144 88.602125
0.875763 0.323150 0.240392 85.411561 86.154085 85.411561
0.082237 0.757607 0.870288 88.663675 88.378757 88.378757
0.711819 0.480644 0.253224 88.643104 89.901584 88.643104
0.711234 0.474943 0.257448 89.934098 89.948170 89.934098
0.928084 0.314513 0.759863 89.721007 88.955333 88.955333
0.304562 0.157814 0.120981 89.774471 89.359129 89.359129
0.720859 0.380898 0.318507 32.903900 32.923244 32.903900
0.565857 0.220892 0.900166 84.173527 87.935027 84.173527
0.928815 0.312965 0.762226 89.691065 89.307032 89.307032
0.911705 0.945088 0.124457 89.461051 89.432342 89.432342
0.077440 0.759331 0.870871 89.700898 89.671375 89.671375
0.377808 0.592194 0.515719 88.223472 88.699736 88.223472
0.791891 0.813445 0.142010 30.051482 30.052790 30.051482
0.930175 0.314622 0.764663 89.770806 89.249571 89.249571
0.062784 0.930569 0.300605 27.745546 29.842567 27.745546
0.151271 0.339363 0.838665 33.554114 30.810069 30.810069
0.821828 0.408288 0.211466 27.029866 26.521890 26.521890
0.953085 0.298275 0.815819 49.555599 26.957268 26.957268
0.357295 0.821507 0.347209 43.213031 39.249451 39.249451
0.720800 0.357244 0.316201 32.300196 26.475978 26.475978
0.905132 0.256895 0.744016 27.385929 27.253174 27.253174
0.284161 0.100829 0.151392 45.504647 41.229982 41.229982
0.917536 0.997421 0.097421 43.791979 27.609535 27.609535
0.928813 0.292551 0.771985 58.828214 66.328760 58.828214
0.186691 0.328375 0.800915 33.561006 31.690529 31.690529
0.109179 0.769086 0.876364 51.763210 43.479241 43.479241
0.705624 0.440378 0.355292 29.300743 52.395071 29.300743
0.166510 0.392552 0.678641 28.489618 33.307712 28.489618
0.162028 0.334948 0.909690 26.956951 26.270175 26.270175
0.672820 0.452203 0.213292 34.005079 32.986730 32.986730
0.284821 0.068066 0.172225 37.989111 28.048790 28.048790
0.314903 0.141102 0.037832 41.639022 44.977672 41.639022
0.937942 0.274973 0.746079 34.706437 79.335677 34.706437
