# gen=0 CA size=200
# x0..x(D-1) consensus
0.854235 0.106285 88.880039
0.561260 0.703941 86.565253
0.054190 0.920171 31.675821
0.118379 0.878653 31.675821
0.817172 0.123182 81.385262
0.059825 0.826566 31.675821
0.649136 0.660350 43.390963
0.920824 0.149396 46.188470
0.529665 0.717834 87.966520
0.782329 0.058501 45.370285
0.435477 0.423667 29.718699
0.232894 0.189627 29.718699
0.049235 0.719443 31.675821
0.041371 0.403237 31.675821
0.866872 0.131068 82.803085
0.966228 0.090986 30.513706
0.807571 0.091843 67.487922
0.484004 0.678897 38.300652
0.376228 0.817740 31.675821
0.535975 0.233504 29.718699
0.741042 0.426668 29.718699
0.498369 0.563804 29.718699
0.397077 0.446784 29.718699
0.389487 0.532332 29.718699
0.435681 0.521677 29.718699
0.487507 0.534784 29.718699
0.280267 0.809085 29.718699
0.407548 0.498786 29.718699
0.244834 0.671919 29.718699
0.143542 0.554899 29.718699
0.135952 0.640447 29.718699
0.467775 0.500918 29.718699
0.519602 0.514025 29.718699
0.312362 0.788326 29.718699
0.439642 0.478027 29.718699
0.276928 0.651160 29.718699
0.175636 0.534140 29.718699
0.168047 0.619688 29.718699
0.283085 0.762282 29.718699
0.247651 0.625116 29.718699
0.146359 0.508097 29.718699
0.138770 0.593644 29.718699
0.733154 0.391766 29.718699
0.784980 0.404873 29.718699
0.705021 0.368875 29.718699
0.542307 0.542008 29.718699
0.656100 0.377828 29.718699
0.012519 0.379078 31.675821
0.657467 0.043755 29.718699
0.394924 0.092495 29.718699
0.753659 0.216124 29.718699
0.014579 0.882376 31.675821
0.085463 0.595321 31.675821
0.421668 0.001752 29.718699
0.886841 0.181520 57.611364
0.325682 0.136577 29.718699
0.350868 0.064061 29.718699
0.299156 0.896483 31.675821
0.835819 0.177517 53.948466
0.014090 0.028035 40.413402
0.281520 0.595359 29.718699
0.576564 0.880880 29.718699
0.339333 0.959770 29.718699
0.987651 0.259634 29.718699
0.614239 0.590729 29.718699
0.711626 0.853300 29.718699
0.524220 0.390538 29.718699
0.145486 0.042301 29.718699
0.518940 0.119556 29.718699
0.625798 0.783892 29.718699
0.053434 0.201116 31.675821
0.838576 0.743357 29.718699
0.588628 0.471561 29.718699
0.501305 0.752472 59.036496
0.706320 0.660300 38.023633
0.835653 0.635492 29.718699
0.714929 0.999696 29.718699
0.597320 0.057282 29.718699
0.346637 0.877950 31.675821
