# gen=10 CA size=39
# x0..x(D-1) consensus
0.949452 0.663344 87.347733
0.955668 0.674984 85.091515
0.253695 0.585214 78.233056
0.946855 0.610519 72.975435
0.276681 0.591072 68.945578
0.095323 0.143221 73.596176
0.952735 0.558158 52.732917
0.104181 0.079913 43.647693
0.191884 0.534279 52.403951
0.214456 0.585705 87.931410
0.244088 0.553729 69.467619
0.926583 0.556983 41.259175
0.940305 0.681435 81.253543
0.485791 0.025071 36.406101
0.281830 0.519880 26.776061
0.224175 0.014769 28.066400
0.130888 0.583622 25.983086
1.000000 0.696359 39.035573
0.986988 0.695716 65.023008
0.947643 0.450068 26.413149
1.000000 0.635776 29.227319
0.232798 0.519966 59.003703
0.896615 0.638883 28.393880
0.952638 0.697736 89.868113
0.305298 0.574340 41.523008
0.144854 0.026678 26.272693
0.208537 0.558158 72.879570
0.198995 0.574115 73.243837
0.209466 0.519186 53.631108
0.985158 0.660508 51.003211
0.043943 0.823439 29.460835
0.094221 0.109737 62.212406
0.227190 0.494517 30.113006
0.963488 0.504595 30.456144
0.933140 0.479265 25.091710
0.331064 0.585953 22.420577
0.939661 0.584933 56.253308
1.000000 0.584231 21.880956
0.896228 0.676921 28.662586
