# gen=10 CA size=37
# x0..x(D-1) consensus
0.261267 0.552842 60.419866
0.956253 0.582820 65.218870
0.951093 0.694025 89.966296
0.236072 0.588111 88.590555
0.203595 0.591703 84.988813
0.947132 0.659479 83.055388
0.230308 0.537145 70.372550
0.955728 0.610876 74.278086
0.935167 0.559029 46.443077
0.934853 0.591245 44.660978
0.926262 0.611826 53.788379
0.962885 0.638242 73.611920
0.984671 0.551729 20.916914
0.080830 0.102475 28.353312
0.220664 0.019874 21.022786
0.496836 0.026535 25.154931
0.961598 0.666910 77.786684
0.202091 0.557499 67.174983
0.993040 0.653994 39.962375
0.103522 0.076077 35.027870
0.973006 0.588989 39.203968
0.046641 0.834538 40.242492
0.216954 0.562884 79.168836
0.248333 0.517765 45.761867
0.905179 0.688365 52.013079
0.133283 0.569380 31.743144
0.176692 0.593741 67.605325
0.963627 0.526918 34.806640
0.277883 0.566583 57.589063
0.095323 0.143221 73.596176
0.985159 0.618990 32.269586
0.073175 0.134928 29.361956
0.198290 0.503362 36.331450
1.000000 0.702914 35.690080
0.281777 0.586909 57.151275
0.912731 0.637638 47.002256
0.092329 0.040814 24.465563
