# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.830161 0.883731 0.354807 89.657907 89.166606 89.166606
0.830084 0.881391 0.351825 89.421168 89.368943 89.368943
0.221639 0.111070 0.715486 87.691272 85.257142 85.257142
0.830076 0.882096 0.357214 89.958599 89.933883 89.933883
0.830453 0.881911 0.357154 89.982761 89.975052 89.975052
0.824025 0.881884 0.351539 86.731808 86.894984 86.731808
0.830243 0.881186 0.353370 89.702057 89.731104 89.702057
0.223567 0.107964 0.698940 84.510246 82.554054 82.554054
0.221502 0.110292 0.712112 88.644420 87.404994 87.404994
0.232380 0.115216 0.708641 87.144538 86.993277 86.993277
0.118062 0.000000 0.707363 11.046875 13.656892 11.046875
0.830603 0.880041 0.353941 89.886106 89.348358 89.348358
0.829069 0.882330 0.355011 89.596388 89.880989 89.596388
0.829374 0.883443 0.356941 89.798285 89.644387 89.644387
0.287768 0.528446 0.930005 9.235834 36.821099 9.235834
0.042122 0.000000 0.388475 9.235834 13.656892 9.235834
0.107001 0.444057 0.183416 9.235834 32.673985 9.235834
0.000000 0.331146 0.360588 9.235834 13.656892 9.235834
0.000000 0.000000 0.764918 9.235834 13.656892 9.235834
0.211448 0.717803 0.952617 9.235834 36.821099 9.235834
0.000000 0.000000 1.000000 9.235834 13.656892 9.235834
0.000000 0.045521 0.000000 9.235834 13.656892 9.235834
0.000000 0.365433 0.000000 9.235834 32.673985 9.235834
0.000000 0.000000 0.228143 9.235834 13.656892 9.235834
0.299537 0.884037 0.940051 9.235834 36.821099 9.235834
0.036281 0.720600 0.229210 9.235834 32.673985 9.235834
0.113702 0.073397 0.197290 9.235834 13.656892 9.235834
0.000000 0.159099 0.992104 9.235834 13.656892 9.235834
0.000000 0.723694 0.070345 9.235834 32.673985 9.235834
0.082959 0.520995 0.689601 9.235834 23.550577 9.235834
0.098390 0.126755 0.000000 9.235834 13.656892 9.235834
0.000000 0.000000 0.643679 9.235834 13.656892 9.235834
0.000000 0.000000 0.523294 9.235834 13.656892 9.235834
0.000000 0.208737 0.286457 9.235834 13.656892 9.235834
0.089739 0.851965 0.666615 9.235834 9.290792 9.235834
0.000000 0.256663 0.893487 9.235834 13.656892 9.235834
0.000000 0.217031 0.765716 9.235834 13.656892 9.235834
0.000000 0.172350 0.565898 9.235834 13.656892 9.235834
0.111094 0.353518 0.716505 9.235834 13.656892 9.235834
0.000000 0.448390 0.101988 9.235834 32.673985 9.235834
0.000000 0.174897 0.423445 9.235834 13.656892 9.235834
0.128471 0.835087 0.997191 9.235834 36.821099 9.235834
0.000000 0.111973 0.216522 9.235834 13.656892 9.235834
0.117815 0.295007 0.170724 9.235834 13.656892 9.235834
0.000000 0.214780 0.118727 9.235834 13.656892 9.235834
0.000000 0.338133 0.530797 9.235834 13.656892 9.235834
0.117863 0.295865 0.490402 9.235834 13.656892 9.235834
0.111720 0.264012 1.000000 9.235834 13.656892 9.235834
0.412326 0.774844 0.955712 9.235834 72.770149 9.235834
0.000000 0.088155 0.134018 9.235834 13.656892 9.235834
0.000000 0.319713 1.000000 9.235834 13.656892 9.235834
0.000000 0.607984 0.020465 9.235834 32.673985 9.235834
0.115136 0.178949 0.777799 9.235834 13.656892 9.235834
0.141971 0.591240 0.968414 9.235834 36.821099 9.235834
0.010333 0.348567 0.788594 9.235834 13.656892 9.235834
0.000000 0.855392 0.015243 9.235834 32.673985 9.235834
0.322358 0.638135 1.000000 9.235834 36.821099 9.235834
0.000000 0.241626 0.000000 9.235834 13.656892 9.235834
0.032827 0.695794 0.644567 9.235834 18.407333 9.235834
