# gen=50 CA size=200
# x0..x(D-1) consensus
0.164166 0.619062 53.938327
0.156225 0.656410 65.386441
0.822106 0.525305 56.448712
0.127441 0.751176 73.872612
0.883746 0.058396 29.718699
0.345355 0.913798 57.852178
0.112265 0.804854 54.198168
0.168825 0.566447 50.925167
0.117470 0.782027 63.319253
0.783799 0.588046 71.395777
0.772202 0.675669 67.997871
0.771284 0.699341 54.862516
0.160307 0.586201 63.922158
0.832919 0.504017 49.315314
0.792275 0.600814 86.046742
0.132010 0.713883 85.771596
0.774577 0.611925 71.180495
0.479022 0.628290 37.261886
0.149749 0.618067 74.657041
0.831259 0.869418 38.680963
0.812504 0.661011 50.479188
0.819577 0.492577 37.973124
0.157930 0.561248 48.320084
0.798017 0.606716 89.835229
0.132495 0.653101 78.787290
0.116753 0.797482 55.282583
0.826027 0.575648 63.804079
0.806510 0.582763 84.993474
0.116399 0.767631 60.479389
0.118016 0.643506 45.560122
0.130917 0.694575 81.709055
0.143508 0.642930 82.838401
0.792223 0.690487 47.233235
0.758123 0.722437 46.290715
0.801974 0.631813 79.535132
0.769566 0.590900 60.513765
0.153448 0.733054 58.085134
0.388361 0.893723 48.511940
0.770075 0.686698 64.261960
0.811556 0.552471 68.210390
0.822415 0.596767 67.873947
0.175893 0.516978 37.821838
0.806739 0.512480 40.842810
0.477014 0.605474 51.308472
0.178842 0.527832 38.798695
0.113213 0.677509 42.766835
0.475780 0.573650 49.397384
0.837298 0.538436 47.086094
0.760334 0.549039 32.950665
0.754124 0.735780 40.678182
0.833633 0.653788 39.669627
0.757185 0.619163 46.801287
0.139276 0.702266 87.703968
0.800405 0.929116 45.941729
0.782311 0.663646 72.428855
0.147500 0.721448 73.304271
0.755000 0.922896 33.063886
0.818168 0.695834 33.078539
0.749995 0.872331 31.058832
0.644204 0.762013 29.718699
0.791407 0.748463 30.266990
0.778493 0.525612 33.965635
0.099241 0.725242 32.375081
0.841192 0.447585 29.770175
0.965384 0.257931 29.718699
0.759966 0.192227 29.718699
0.319179 0.335190 29.718699
0.233558 0.385106 29.718699
0.109125 0.407348 29.718699
0.669542 0.740469 29.718699
0.844424 0.333004 29.718699
0.161132 0.677602 51.690709
0.247657 0.741461 29.718699
0.673951 0.655908 29.718699
0.211843 0.589577 29.718699
0.103306 0.844962 39.450997
0.071500 0.190351 29.718699
0.226188 0.049871 29.718699
0.704689 0.354270 29.718699
0.477138 0.546298 44.362030
0.259682 0.574936 29.718699
0.480501 0.586450 51.739393
0.065603 0.676062 29.718699
0.279350 0.599858 29.718699
0.122172 0.532917 29.718699
0.260870 0.943007 29.718699
1.000000 0.685814 29.718699
0.000000 0.105967 29.718699
0.547543 0.716854 29.718699
0.422438 0.564246 29.718699
0.898419 0.208249 29.718699
0.849012 0.215127 29.718699
0.157088 0.346703 29.718699
1.000000 0.236073 29.718699
0.952773 0.700077 29.718699
0.241930 0.885817 29.718699
0.710583 0.819421 29.718699
0.219545 0.763061 29.718699
0.713776 0.545327 29.718699
1.000000 0.473687 29.718699
0.561288 0.860395 29.718699
0.124118 0.616258 49.813906
0.878281 0.594552 29.718699
0.042403 0.353142 29.718699
1.000000 0.830569 29.718699
0.814266 0.617643 77.338272
0.881424 0.941511 29.718699
0.882918 0.821095 29.718699
0.883274 0.517536 29.718699
0.982375 0.658112 29.718699
0.078327 0.298970 29.718699
1.000000 0.610641 29.718699
0.078164 0.633783 29.718699
0.702203 0.635597 29.718699
0.294921 0.244533 29.718699
0.947796 0.401143 29.718699
0.255623 0.640646 29.718699
0.144169 0.664899 87.838841
0.291451 0.033522 29.718699
0.732002 0.082413 29.718699
0.790403 0.658293 69.943455
0.196231 0.421379 29.718699
0.177126 0.300188 29.718699
0.084666 0.533188 29.718699
0.832997 0.784671 29.718699
0.785566 0.636072 84.939236
0.066498 0.562407 29.718699
0.149487 0.763220 47.188455
0.763449 0.669089 57.525218
0.132165 0.762557 64.862161
0.603059 0.623064 29.718699
0.927916 0.518669 29.718699
0.241938 0.255129 29.718699
0.964578 0.366370 29.718699
0.981803 0.139909 29.718699
1.000000 0.315470 29.718699
0.086470 0.233103 29.718699
0.718589 0.722619 29.718699
0.215216 0.446377 29.718699
