# gen=300 CA size=200
# x0..x(D-1) consensus
0.150307 0.629483 80.095122
0.144407 0.661171 87.848516
0.820568 0.542265 67.545646
0.134125 0.722574 83.429850
0.883746 0.058396 29.718699
0.353958 0.908938 60.596392
0.112704 0.799996 56.514079
0.162094 0.575319 59.095176
0.123087 0.759032 72.199232
0.788547 0.602118 84.523753
0.776786 0.664945 74.300043
0.766952 0.696350 59.456280
0.155470 0.601112 69.068735
0.828846 0.532901 57.937339
0.800259 0.604065 89.583148
0.136947 0.706229 87.516144
0.790232 0.617414 88.186264
0.477191 0.606713 51.341024
0.148384 0.639619 83.295276
0.801634 0.867724 46.049293
0.792871 0.636239 83.203343
0.823682 0.527808 59.249890
0.160193 0.589010 65.360336
0.796670 0.608715 89.883602
0.140688 0.664212 88.242370
0.119661 0.771210 67.801578
0.813869 0.573070 79.415808
0.804286 0.593883 87.833599
0.131807 0.753340 70.307568
0.145273 0.636911 81.152120
0.139057 0.689942 89.744724
0.142744 0.656867 86.999211
0.791189 0.659470 68.435717
0.763390 0.713509 50.573754
0.791040 0.629260 87.611816
0.793541 0.613998 89.513017
0.133285 0.742349 75.230079
0.371469 0.900890 57.858860
0.773321 0.680524 66.801390
0.808359 0.585704 84.997782
0.810250 0.600394 83.201714
0.166477 0.552301 49.413559
0.816560 0.549177 69.646134
0.478697 0.600599 51.792674
0.164635 0.571163 58.430771
0.138679 0.677698 89.708829
0.481033 0.582992 51.341101
0.822529 0.537583 65.525291
0.798858 0.592270 85.525176
0.758686 0.720518 47.114584
0.807458 0.616065 84.797409
0.781144 0.640575 81.165335
0.137733 0.698425 88.896226
0.803461 0.934219 47.159554
0.780337 0.659413 76.986498
0.139499 0.710749 85.147045
0.787304 0.929205 44.082161
0.785771 0.644407 82.981460
0.773531 0.863803 48.518739
0.188267 0.491670 31.418735
0.768740 0.699701 56.271327
0.807449 0.580035 84.076733
0.133503 0.712465 86.726261
0.840654 0.471143 36.352070
0.821008 0.510241 46.587881
0.803147 0.567452 72.573090
0.156424 0.604878 71.523830
0.126406 0.744182 77.667988
0.815508 0.557627 75.060805
0.802759 0.609026 88.527971
0.152650 0.656684 73.409082
0.138096 0.684796 89.796218
0.175166 0.519628 38.599977
0.791274 0.590086 79.103895
0.829353 0.868691 39.527366
0.108610 0.818070 49.530896
0.144119 0.623765 74.547148
0.473949 0.569018 48.447873
0.150102 0.723842 67.699685
0.482961 0.567343 49.724091
0.803459 0.554375 63.223908
0.480299 0.587574 51.777344
0.105817 0.830434 44.975699
0.783565 0.688927 53.580441
0.801757 0.621639 85.654892
0.108245 0.810608 49.207493
0.819362 0.610385 71.218018
0.779653 0.681479 61.373461
0.132267 0.693357 83.996375
0.761379 0.705170 51.651219
0.790571 0.580401 71.640340
0.476809 0.621639 44.705009
0.131042 0.675033 79.200298
0.485499 0.552853 46.764883
0.829535 0.507911 49.817144
0.142831 0.696144 86.836509
0.812870 0.589648 81.121789
0.781846 0.673685 65.368571
0.127832 0.761626 68.176230
0.470598 0.560007 46.525907
0.752067 0.759440 33.583786
0.152630 0.616602 75.371047
0.789353 0.649988 76.803431
0.111660 0.762254 50.573073
0.780547 0.607715 78.619297
0.796157 0.613559 89.941203
0.819053 0.522224 52.475923
0.158411 0.622203 65.569744
0.821142 0.533950 61.843955
0.827222 0.497727 43.114063
0.782847 0.708283 43.273056
0.781220 0.595957 74.923898
0.381728 0.898452 50.060768
0.812804 0.615160 79.296796
0.786888 0.622751 86.161180
0.159693 0.640286 60.198138
0.152209 0.597279 65.019503
0.140600 0.672174 89.452026
0.790383 0.553871 52.864712
0.472369 0.636638 37.174502
0.782856 0.651938 80.247371
0.798755 0.678702 49.714401
0.128643 0.656172 70.669350
0.128989 0.705982 79.444667
0.828007 0.941915 34.604043
0.786332 0.630854 85.867669
0.328865 0.923931 49.535984
0.129887 0.738530 78.658950
0.775087 0.660670 72.973832
0.124927 0.748315 76.454607
0.805037 0.517521 42.245514
0.801712 0.631710 79.802058
0.141685 0.641778 81.699728
0.770882 0.617465 66.339886
0.125730 0.729037 75.785182
0.809914 0.514556 43.223304
0.797806 0.663285 60.319421
0.811595 0.541995 60.613222
0.800168 0.652037 66.479276
0.154389 0.677197 66.163943
0.824734 0.647269 49.352796
0.105603 0.843670 38.550277
0.142051 0.739658 69.115420
0.765747 0.739553 36.899915
0.831243 0.514798 53.250681
0.816787 0.489355 36.005204
0.363721 0.904020 62.318600
0.135259 0.613006 59.654766
0.473014 0.545152 43.749715
0.775414 0.582992 60.161051
0.779401 0.866823 51.565132
0.788622 0.533645 41.141931
0.161290 0.583744 63.186061
0.793667 0.699876 41.881022
0.168020 0.613863 47.631423
0.795326 0.745827 30.155788
0.833684 0.587288 51.676282
0.144642 0.791009 36.177198
0.774563 0.546131 38.900031
0.791177 0.498588 31.810981
0.120080 0.586094 30.886824
0.744841 0.669676 31.264147
0.791479 0.624708 88.689797
0.812847 0.927354 42.768345
0.886671 0.368655 29.718699
0.795863 0.061695 29.718699
0.065215 0.751723 29.718699
0.266031 0.503263 29.718699
0.892755 0.326917 29.718699
0.935251 0.438576 29.718699
0.795357 0.433353 29.718699
0.722788 0.218567 29.718699
0.755073 0.736837 41.672860
0.148963 0.633676 81.273587
0.121730 0.298831 29.718699
0.194984 0.379569 29.718699
0.199816 0.148461 29.718699
0.747774 0.153756 29.718699
0.291340 0.712920 29.718699
0.283152 0.375221 29.718699
0.407436 0.506631 29.718699
0.966384 0.479686 29.718699
0.937378 0.585268 29.718699
0.694108 0.072500 29.718699
0.822146 0.123919 29.718699
0.881234 0.732988 29.718699
1.000000 0.377273 29.718699
0.312299 0.612362 29.718699
0.930300 0.297714 29.718699
0.695087 0.393412 29.718699
0.740878 0.480944 29.718699
0.315670 0.578666 29.718699
0.815667 0.561228 76.385429
0.867859 0.165510 29.718699
0.300154 0.274446 29.718699
0.139039 0.674701 89.488600
0.301988 0.903191 29.718699
0.058721 0.592036 29.718699
0.781736 0.213971 29.718699
0.799119 0.599333 88.528660
