# gen=0 CA size=17
# x0..x(D-1) consensus
0.781736 0.213971 81.619934
0.975671 0.622753 42.078630
0.914420 0.615448 33.506052
0.889050 0.834043 87.357019
0.231671 0.304856 26.540802
0.639385 0.543930 46.543913
0.336811 0.257286 79.131862
0.221297 0.271506 22.581362
0.574267 0.217023 86.434279
0.964578 0.366370 35.740425
0.074442 0.100420 80.884179
0.348566 0.654696 75.645000
0.867499 0.049707 25.534555
0.787691 0.939106 24.889770
0.066985 0.229319 78.509651
0.742558 0.882427 34.667842
0.739954 0.642813 20.510047
