# Two-objective rank landscape D=3 (slice: x0-x1, others=0.5)
# x0 x1 value
0.000000 0.000000 61.000000
0.000000 0.010101 61.000000
0.000000 0.020202 61.000000
0.000000 0.030303 61.000000
0.000000 0.040404 61.000000
0.000000 0.050505 61.000000
0.000000 0.060606 61.000000
0.000000 0.070707 61.000000
0.000000 0.080808 61.000000
0.000000 0.090909 61.000000
0.000000 0.101010 61.000000
0.000000 0.111111 61.000000
0.000000 0.121212 61.000000
0.000000 0.131313 61.000000
0.000000 0.141414 61.000000
0.000000 0.151515 61.000000
0.000000 0.161616 61.000000
0.000000 0.171717 61.000000
0.000000 0.181818 61.000000
0.000000 0.191919 61.000000
0.000000 0.202020 61.000000
0.000000 0.212121 61.000000
0.000000 0.222222 61.000000
0.000000 0.232323 61.000000
0.000000 0.242424 61.000000
0.000000 0.252525 61.000000
0.000000 0.262626 61.000000
0.000000 0.272727 61.000000
0.000000 0.282828 61.000000
0.000000 0.292929 61.000000
0.000000 0.303030 61.000000
0.000000 0.313131 61.000000
0.000000 0.323232 61.000000
0.000000 0.333333 61.000000
0.000000 0.343434 61.000000
0.000000 0.353535 61.000000
0.000000 0.363636 432.000000
0.000000 0.373737 432.000000
0.000000 0.383838 432.000000
0.000000 0.393939 432.000000
0.000000 0.404040 432.000000
0.000000 0.414141 432.000000
0.000000 0.424242 432.000000
0.000000 0.434343 432.000000
0.000000 0.444444 432.000000
0.000000 0.454545 432.000000
0.000000 0.464646 432.000000
0.000000 0.474747 432.000000
0.000000 0.484848 432.000000
0.000000 0.494949 432.000000
0.000000 0.505051 432.000000
0.000000 0.515152 432.000000
0.000000 0.525253 432.000000
0.000000 0.535354 432.000000
0.000000 0.545455 432.000000
0.000000 0.555556 432.000000
0.000000 0.565657 432.000000
0.000000 0.575758 432.000000
0.000000 0.585859 432.000000
0.000000 0.595960 432.000000
0.000000 0.606061 432.000000
0.000000 0.616162 432.000000
0.000000 0.626263 432.000000
0.000000 0.636364 432.000000
0.000000 0.646465 432.000000
0.000000 0.656566 432.000000
0.000000 0.666667 432.000000
0.000000 0.676768 432.000000
0.000000 0.686869 432.000000
