# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.207258 0.428190 0.750878 89.888099 89.874767 89.874767
0.360634 0.458822 0.143178 89.356860 89.947559 89.356860
0.205749 0.427123 0.750492 89.621032 89.659145 89.621032
0.212131 0.426865 0.752233 89.798315 89.791032 89.791032
0.357202 0.908067 0.513386 88.699704 89.313905 88.699704
0.207876 0.430070 0.751599 89.983568 89.949583 89.949583
0.187448 0.772199 0.099792 88.465873 89.800916 88.465873
0.697168 0.505458 0.788544 89.226168 89.436619 89.226168
0.210229 0.429446 0.750387 89.947933 89.865849 89.865849
0.356051 0.908042 0.501408 89.730926 89.884752 89.730926
0.080526 0.945085 0.851367 84.723601 85.148480 84.723601
0.200202 0.768341 0.100113 86.046460 87.232474 86.046460
0.208381 0.432507 0.752735 89.566493 89.812148 89.566493
0.209068 0.429087 0.751129 89.991825 89.989475 89.989475
0.211807 0.429237 0.751095 89.951425 89.929150 89.929150
0.211569 0.430002 0.751216 89.945148 89.958066 89.945148
0.698850 0.501490 0.789447 89.910854 89.655882 89.655882
0.354637 0.907659 0.511330 89.239326 89.354413 89.239326
0.698364 0.500908 0.793640 89.594541 89.904006 89.594541
0.340749 0.484484 0.124963 78.290942 79.854792 78.290942
0.337234 0.488979 0.123761 77.471086 78.015539 77.471086
0.214249 0.430847 0.749669 89.762403 89.220162 89.220162
0.213997 0.433235 0.750601 89.388568 89.580536 89.388568
0.361056 0.459658 0.142780 89.725538 89.974068 89.725538
0.076981 0.943322 0.840862 89.378464 89.261840 89.261840
0.698411 0.496822 0.791801 89.790402 89.809511 89.790402
0.185207 0.769816 0.100878 89.579743 89.826705 89.579743
0.207536 0.429753 0.751149 89.956883 89.928341 89.928341
0.361910 0.456656 0.141665 89.470852 89.293849 89.293849
0.079485 0.950369 0.803524 76.456695 84.562833 76.456695
0.699112 0.500915 0.792727 89.366098 89.888443 89.366098
0.205263 0.427425 0.751159 89.733654 89.731527 89.731527
0.214119 0.425425 0.749431 89.448168 89.226012 89.226012
0.208736 0.427969 0.752086 89.958561 89.886854 89.886854
0.204774 0.434406 0.751809 89.395579 89.479772 89.395579
0.697868 0.503451 0.789858 89.757447 89.701507 89.701507
0.218969 0.432518 0.748933 89.019174 88.438045 88.438045
0.211220 0.428613 0.751662 89.962020 89.943130 89.943130
0.187391 0.427620 0.754323 85.809794 84.839501 84.839501
0.393114 0.427374 0.171844 64.990953 68.601431 64.990953
0.206559 0.426319 0.752647 89.727713 89.569551 89.569551
0.212604 0.428035 0.751191 89.936893 89.848769 89.848769
0.211513 0.429860 0.751662 89.943836 89.929186 89.929186
0.205115 0.430548 0.752543 89.879105 89.610137 89.610137
0.214409 0.426464 0.751512 89.741940 89.625742 89.625742
0.206670 0.431265 0.750804 89.833395 89.831040 89.831040
0.351085 0.907336 0.523765 86.164840 85.634430 85.634430
0.212067 0.431967 0.752364 89.564336 89.756630 89.564336
0.211470 0.428118 0.752273 89.884107 89.832141 89.832141
0.697658 0.498127 0.789468 89.827852 89.929403 89.827852
0.191767 0.448792 0.751174 83.047409 83.810532 83.047409
0.205528 0.428280 0.751886 89.819713 89.808544 89.808544
0.359948 0.462295 0.141199 89.868061 89.898978 89.868061
0.211553 0.431715 0.751906 89.693835 89.891548 89.693835
0.212330 0.423357 0.753986 89.121490 89.004348 89.004348
0.697662 0.499013 0.787123 89.755787 89.855093 89.755787
0.210617 0.433086 0.750739 89.578502 89.855799 89.578502
0.211113 0.426230 0.751805 89.792765 89.930427 89.792765
0.361598 0.462643 0.141690 89.908386 89.811239 89.811239
0.208560 0.434991 0.749128 89.415960 89.003082 89.003082
0.199325 0.440326 0.752638 87.224697 87.685094 87.224697
0.213656 0.432924 0.750044 89.558469 89.362744 89.362744
0.199070 0.436235 0.751970 88.982183 87.984036 87.984036
0.207399 0.428207 0.750327 89.855336 89.828897 89.828897
0.209673 0.427253 0.751318 89.862213 89.982263 89.862213
0.208377 0.431063 0.750690 89.909528 89.929627 89.909528
