# gen=200 mediating population
# x0..xd fitness
0.905177 0.452057 53.432102
0.156786 0.278688 88.952349
0.156786 0.465476 0.000000
0.423051 0.577156 0.000000
0.535203 0.500000 0.000000
0.156786 0.911631 0.000000
0.214707 0.561978 0.000000
0.160595 0.801431 0.000000
0.535203 0.278688 0.000000
0.671028 0.323480 0.000000
0.535203 0.500000 0.000000
0.095734 0.439208 0.000000
0.643600 0.524277 0.000000
0.156786 0.500000 0.000000
0.845248 0.151288 19.057071
0.532180 0.465476 0.037116
0.144703 0.892377 0.000000
0.456668 0.628659 0.000000
0.542833 0.674935 0.000046
0.710341 0.026832 0.000000
0.902491 0.465476 55.000000
0.535203 0.465476 0.067030
0.156786 0.465476 0.000000
0.535203 0.645902 65.000000
0.744151 0.497043 0.000000
0.401989 0.279027 0.000000
0.535049 0.278688 0.000000
0.184142 0.129991 0.000000
0.535203 0.500000 0.000000
0.201845 0.148184 0.000000
0.545673 0.785836 0.000000
0.911876 0.863120 0.000000
0.156786 0.482738 0.000000
0.156786 0.278688 88.952349
0.415285 0.336021 0.000000
0.858691 0.340264 37.124827
0.535203 0.465476 0.067030
0.139660 0.300169 0.000142
0.355100 0.790259 0.000000
0.734549 0.952892 0.000000
0.902491 0.465476 55.000000
0.646681 0.780325 0.000000
0.561498 0.487681 0.000000
0.623163 0.937048 0.000000
0.632621 0.095398 0.234433
0.303715 0.597806 0.000000
0.535203 0.465476 0.067030
0.970045 0.662031 0.000000
0.535203 0.645902 65.000000
0.391575 0.207121 0.000000
0.294708 0.464557 0.000000
0.902491 0.465476 55.000000
0.290698 0.405150 0.000000
0.902491 0.278688 35.976617
0.573268 0.782397 0.000000
0.350753 0.024061 0.000000
0.841151 0.982955 0.000000
0.902491 0.500000 51.483931
0.839839 0.119984 15.514118
0.780087 0.425543 0.000000
0.313439 0.849901 0.000000
0.161664 0.665786 0.000000
0.156781 0.465476 0.000000
0.710693 0.775028 0.000000
0.535203 0.278688 0.000000
0.057285 0.044652 0.000000
0.156786 0.500000 0.000000
0.537055 0.470072 0.013565
0.902491 0.465476 55.000000
0.713359 0.978957 0.000000
0.141175 0.701220 0.000000
0.316639 0.616374 0.000000
0.690308 0.041688 0.000000
0.593655 0.057357 0.000000
0.198767 0.128389 0.000000
0.090896 0.886615 0.000000
0.039702 0.521122 0.000000
0.156786 0.448214 0.000000
0.379318 0.944695 0.000000
0.921636 0.717727 0.000000
0.902491 0.465476 55.000000
0.852459 0.883038 0.000000
0.156786 0.500000 0.000000
0.535203 0.465476 0.067030
0.535203 0.645902 65.000000
0.966666 0.913215 0.000000
0.535203 0.278688 0.000000
0.334827 0.071238 0.000000
0.123136 0.865919 0.000000
0.930546 0.156316 22.507475
0.902491 0.781948 0.000000
0.156786 0.500000 0.000000
0.845647 0.069900 11.556465
0.902491 0.500000 51.483931
0.864907 0.988205 0.000000
0.077574 0.145937 0.000000
0.535203 0.465476 0.067030
0.459322 0.779372 0.000000
0.275896 0.747067 0.000000
0.406505 0.980322 0.000000
0.156786 0.465476 0.000000
0.943431 0.429843 42.742061
0.680622 0.176347 0.000000
0.535203 0.278688 0.000000
0.037835 0.870823 0.000000
0.902491 0.500000 51.483931
0.156786 0.278688 88.952349
0.900694 0.098932 17.665756
0.582547 0.067942 0.000000
0.156786 0.500000 0.000000
0.922726 0.149031 22.256222
0.902491 0.278688 35.976617
0.535049 0.465476 0.066010
0.951456 0.061841 11.572193
0.736841 0.836711 0.000000
0.282630 0.626082 0.000000
0.902491 0.500000 51.483931
0.333130 0.067383 0.000000
0.962386 0.600512 0.000000
0.491410 0.510233 0.000000
0.535203 0.645902 65.000000
0.902491 0.465476 55.000000
0.963100 0.858206 0.000000
0.535203 0.465476 0.067030
0.156786 0.500000 0.000000
0.962033 0.949358 0.000000
0.732498 0.965475 0.000000
