# gen=10 CA size=200
# x0..x(D-1) consensus
0.600313 0.756768 52.276211
0.557306 0.816384 61.613382
0.642328 0.103222 48.879880
0.257430 0.710306 57.019854
0.875787 0.645647 49.547643
0.552156 0.760416 62.751003
0.984983 0.235960 47.824019
0.911360 0.705972 49.547643
0.038951 0.841863 42.220579
0.927615 0.671160 49.547643
0.668047 0.197150 57.540608
0.530710 0.981160 48.421737
0.923262 0.565519 49.547643
0.299253 0.533169 56.412351
0.391910 0.594727 48.971936
0.291139 0.264231 85.680173
0.972632 0.778764 49.547643
0.348616 0.580332 56.455204
0.633173 0.516444 48.518919
0.541719 0.787383 65.982489
0.296090 0.757573 49.037639
0.822068 0.392679 50.529617
0.854698 0.521047 48.500226
0.566326 0.080392 48.518919
0.513942 0.727178 54.564115
0.473145 0.243167 48.518919
0.530652 0.834955 63.606331
0.787397 0.761775 48.944731
0.296755 0.584649 63.521903
0.623888 0.000000 48.518919
0.555715 0.000000 48.518919
0.521359 0.298887 50.529617
0.319862 0.654698 65.847379
0.114874 0.760634 53.648070
0.279854 0.643411 73.510781
0.536611 0.622410 50.513367
0.263755 0.541047 58.704415
0.796815 0.321287 54.864041
0.822076 0.540943 49.547643
0.396423 0.692778 53.053152
0.484071 0.153272 48.518919
0.577354 0.175523 50.529617
0.516743 0.760234 57.643604
0.832410 0.733811 49.547643
0.702538 0.719478 58.199138
0.244952 0.481013 49.010621
0.829986 0.309613 51.735282
0.798253 0.575353 49.547643
0.545278 0.943964 51.498810
0.636376 0.382203 50.529617
0.651180 0.230960 55.081145
0.839863 0.571106 49.547643
0.952710 0.607759 49.547643
0.667443 0.387267 50.529617
0.230304 0.628892 55.248753
0.523823 0.814426 61.467803
0.597235 0.492434 48.518919
0.193956 0.883586 42.858816
0.699482 0.220017 60.420324
0.703102 0.830251 54.251757
0.295962 0.668238 67.820008
0.720829 0.262684 58.703949
0.494901 0.039229 48.518919
0.580910 0.736381 54.810443
0.487123 0.932573 49.607937
0.455284 0.216953 48.518919
0.700364 0.002674 48.518919
0.656178 0.149622 53.524901
0.701203 0.198639 61.227048
0.700647 0.039972 48.518919
0.591669 0.834142 53.542891
0.659047 0.282009 50.529617
0.628554 0.193988 53.999609
0.876939 0.768044 49.547643
0.818446 0.684384 49.547643
0.598990 0.334351 50.529617
0.616483 0.296099 50.529617
0.514914 0.136245 48.518919
0.501925 0.071758 48.518919
0.707731 0.274867 55.293248
0.230838 0.664015 52.256774
0.720456 0.301767 51.241568
0.693717 0.181193 60.092958
0.323630 0.505578 51.744590
0.610490 0.160757 50.593607
0.461207 0.278334 48.518919
1.000000 0.751211 49.547643
0.440434 0.253408 48.518919
0.238894 0.585223 62.060353
0.777299 0.713971 53.646644
0.584156 0.895797 49.835233
0.944006 0.642696 49.547643
0.689220 0.152113 53.777800
0.855550 0.684589 49.547643
0.700987 0.657156 49.547643
0.678414 0.066773 48.518919
0.534711 0.025147 48.518919
0.731375 0.373048 50.529617
0.850755 0.805557 49.728240
0.590861 0.211567 51.921072
0.817372 0.769068 54.365601
0.893213 0.821393 49.547643
0.570282 0.663857 49.549088
0.537180 0.820068 66.251097
0.993285 0.615398 49.547643
0.299607 0.612009 67.114962
0.592264 0.000000 48.518919
0.635626 0.069895 48.518919
0.548504 0.216732 50.667996
0.563476 0.856979 58.077330
0.558052 0.380672 50.529617
0.511382 0.256061 50.529617
0.601451 0.222465 52.243576
0.509242 0.877169 55.999818
0.266084 0.628111 72.315360
0.932920 0.807048 49.547643
0.533569 0.874189 63.079440
0.685583 0.235676 57.892010
0.693920 0.788427 60.374327
0.272564 0.572811 63.381389
0.122517 0.884232 52.096819
0.649239 0.324944 50.529617
0.753882 0.705197 50.258489
0.349138 0.537176 52.098515
0.624527 0.354372 50.529617
0.568843 0.718487 56.182589
0.908389 0.773398 49.547643
0.776707 0.376108 50.529617
0.608415 0.261242 50.529617
1.000000 0.676099 49.547643
0.335282 0.666062 58.069428
0.793636 0.734419 54.683481
0.510674 0.000000 48.518919
0.707282 0.687115 51.486361
0.593620 0.377193 50.529617
0.800822 0.296313 56.317916
0.535133 0.918336 58.469005
0.617144 0.033460 48.518919
0.614408 0.104138 49.480449
0.096863 0.701471 49.143077
0.532570 0.072316 48.518919
0.122177 0.827421 53.397666
0.540524 0.249671 50.529617
0.537386 0.688716 61.124328
0.294260 0.496906 52.179360
0.759494 0.310802 53.711708
0.753763 0.282662 59.423048
0.542375 0.743078 64.640584
0.449603 0.359056 48.587970
0.396267 0.738581 53.356005
0.653721 0.007674 48.518919
0.508794 0.180727 48.518919
0.680577 0.359592 50.529617
0.471668 0.058544 48.518919
0.277874 0.686762 64.668611
0.519347 0.959657 52.896866
0.932866 0.293774 47.824019
0.297843 0.633064 70.281325
0.473903 0.190563 48.518919
0.524793 0.372126 50.529617
0.467359 0.317144 48.528500
0.580043 0.765840 56.370948
0.442396 0.158528 48.518919
0.443806 0.072215 48.518919
0.481479 0.114654 48.518919
0.583569 0.047804 48.518919
0.835956 0.000000 47.824019
0.869541 0.615356 49.547643
0.872117 0.169062 47.824019
0.466820 0.004263 48.518919
0.972890 0.340356 47.824019
0.814672 0.203683 47.824019
0.317799 0.622017 66.276210
0.769822 0.009829 47.824019
0.563380 0.296751 50.529617
0.534012 0.343755 50.529617
0.930908 0.175809 47.824019
0.392496 0.776460 53.785176
0.764735 0.250416 52.709225
0.880108 0.000000 47.824019
0.534634 0.673139 57.807250
0.770138 0.624556 49.547643
0.710915 0.230319 50.759564
0.852961 0.119433 47.824019
0.319062 0.687271 59.072055
0.783039 0.679216 49.773651
0.698117 0.898882 49.366651
0.830808 0.353288 50.749455
0.904920 0.629579 49.547643
0.445811 0.394099 48.518919
0.816826 0.626207 49.547643
0.240522 0.558613 61.618457
0.483271 0.336186 50.529617
0.592019 0.135792 50.529617
0.955255 0.717923 49.547643
0.781627 0.197595 47.824019
0.732858 0.064828 47.824019
0.699382 0.397242 50.529617
1.000000 0.715821 49.547643
0.566504 0.507138 48.518919
