# Two-objective rank landscape D=2
# x0 x1 value
0.000000 0.000000 2321.000000
0.000000 0.010101 2321.000000
0.000000 0.020202 2321.000000
0.000000 0.030303 2321.000000
0.000000 0.040404 2321.000000
0.000000 0.050505 2321.000000
0.000000 0.060606 2150.000000
0.000000 0.070707 356.000000
0.000000 0.080808 2099.000000
0.000000 0.090909 2321.000000
0.000000 0.101010 148.000000
0.000000 0.111111 99.000000
0.000000 0.121212 719.000000
0.000000 0.131313 2266.000000
0.000000 0.141414 2321.000000
0.000000 0.151515 2321.000000
0.000000 0.161616 2321.000000
0.000000 0.171717 2321.000000
0.000000 0.181818 2321.000000
0.000000 0.191919 2321.000000
0.000000 0.202020 2321.000000
0.000000 0.212121 2321.000000
0.000000 0.222222 2321.000000
0.000000 0.232323 2321.000000
0.000000 0.242424 2321.000000
0.000000 0.252525 2321.000000
0.000000 0.262626 2321.000000
0.000000 0.272727 2321.000000
0.000000 0.282828 2321.000000
0.000000 0.292929 2321.000000
0.000000 0.303030 2321.000000
0.000000 0.313131 2321.000000
0.000000 0.323232 2321.000000
0.000000 0.333333 2321.000000
0.000000 0.343434 2321.000000
0.000000 0.353535 2321.000000
0.000000 0.363636 2321.000000
0.000000 0.373737 2321.000000
0.000000 0.383838 2321.000000
0.000000 0.393939 2321.000000
0.000000 0.404040 2321.000000
0.000000 0.414141 2321.000000
0.000000 0.424242 2321.000000
0.000000 0.434343 2321.000000
0.000000 0.444444 2321.000000
0.000000 0.454545 2321.000000
0.000000 0.464646 2321.000000
0.000000 0.474747 2321.000000
0.000000 0.484848 2321.000000
0.000000 0.494949 2321.000000
0.000000 0.505051 639.000000
0.000000 0.515152 639.000000
0.000000 0.525253 3727.000000
0.000000 0.535354 3727.000000
0.000000 0.545455 3727.000000
0.000000 0.555556 3727.000000
0.000000 0.565657 3727.000000
0.000000 0.575758 3727.000000
0.000000 0.585859 3727.000000
0.000000 0.595960 3727.000000
0.000000 0.606061 3727.000000
0.000000 0.616162 3727.000000
0.000000 0.626263 3727.000000
0.000000 0.636364 3727.000000
0.000000 0.646465 3727.000000
0.000000 0.656566 3727.000000
0.000000 0.666667 3727.000000
0.000000 0.676768 3727.000000
0.000000 0.686869 3727.000000
0.000000 0.696970 378.000000
0.000000 0.707071 205.000000
0.000000 0.717172 118.000000
0.000000 0.727273 94.000000
0.000000 0.737374 224.000000
0.000000 0.747475 383.000000
0.000000 0.757576 564.000000
0.000000 0.767677 3727.000000
0.000000 0.777778 3727.000000
0.000000 0.787879 3727.000000
0.000000 0.797980 3727.000000
0.000000 0.808081 3727.000000
0.000000 0.818182 3727.000000
0.000000 0.828283 3727.000000
0.000000 0.838384 3727.000000
0.000000 0.848485 3727.000000
0.000000 0.858586 3727.000000
0.000000 0.868687 3727.000000
0.000000 0.878788 3727.000000
0.000000 0.888889 3727.000000
0.000000 0.898990 3727.000000
0.000000 0.909091 3727.000000
0.000000 0.919192 3727.000000
0.000000 0.929293 3727.000000
0.000000 0.939394 3727.000000
0.000000 0.949495 3727.000000
0.000000 0.959596 3727.000000
0.000000 0.969697 3727.000000
0.000000 0.979798 3727.000000
0.000000 0.989899 3727.000000
0.000000 1.000000 3727.000000
0.010101 0.000000 2321.000000
0.010101 0.010101 2321.000000
0.010101 0.020202 2321.000000
0.010101 0.030303 2321.000000
0.010101 0.040404 2321.000000
0.010101 0.050505 2321.000000
0.010101 0.060606 2321.000000
0.010101 0.070707 332.000000
0.010101 0.080808 329.000000
0.010101 0.090909 2155.000000
0.010101 0.101010 131.000000
0.010101 0.111111 87.000000
0.010101 0.121212 713.000000
0.010101 0.131313 2321.000000
0.010101 0.141414 2321.000000
0.010101 0.151515 2321.000000
0.010101 0.161616 2321.000000
0.010101 0.171717 2321.000000
0.010101 0.181818 2321.000000
0.010101 0.191919 2321.000000
0.010101 0.202020 2321.000000
0.010101 0.212121 2321.000000
0.010101 0.222222 2321.000000
0.010101 0.232323 2321.000000
0.010101 0.242424 2321.000000
0.010101 0.252525 2321.000000
0.010101 0.262626 2321.000000
0.010101 0.272727 2321.000000
0.010101 0.282828 2321.000000
0.010101 0.292929 2321.000000
0.010101 0.303030 2321.000000
0.010101 0.313131 2321.000000
0.010101 0.323232 2321.000000
0.010101 0.333333 2321.000000
0.010101 0.343434 2321.000000
0.010101 0.353535 2321.000000
0.010101 0.363636 2321.000000
0.010101 0.373737 2321.000000
0.010101 0.383838 2321.000000
0.010101 0.393939 2321.000000
0.010101 0.404040 2321.000000
0.010101 0.414141 2321.000000
0.010101 0.424242 2321.000000
0.010101 0.434343 2321.000000
0.010101 0.444444 2321.000000
0.010101 0.454545 2321.000000
0.010101 0.464646 2321.000000
0.010101 0.474747 2321.000000
0.010101 0.484848 2321.000000
0.010101 0.494949 2321.000000
0.010101 0.505051 639.000000
0.010101 0.515152 639.000000
0.010101 0.525253 3727.000000
0.010101 0.535354 3727.000000
0.010101 0.545455 3727.000000
0.010101 0.555556 3727.000000
0.010101 0.565657 3727.000000
0.010101 0.575758 3727.000000
0.010101 0.585859 3727.000000
0.010101 0.595960 3727.000000
0.010101 0.606061 3727.000000
0.010101 0.616162 3727.000000
0.010101 0.626263 3727.000000
0.010101 0.636364 3727.000000
0.010101 0.646465 3727.000000
0.010101 0.656566 3727.000000
0.010101 0.666667 3727.000000
0.010101 0.676768 3727.000000
0.010101 0.686869 3727.000000
0.010101 0.696970 313.000000
0.010101 0.707071 165.000000
0.010101 0.717172 86.000000
0.010101 0.727273 107.000000
0.010101 0.737374 236.000000
0.010101 0.747475 408.000000
0.010101 0.757576 2676.000000
0.010101 0.767677 3727.000000
0.010101 0.777778 3727.000000
0.010101 0.787879 3727.000000
0.010101 0.797980 3727.000000
0.010101 0.808081 3727.000000
0.010101 0.818182 3727.000000
0.010101 0.828283 3727.000000
0.010101 0.838384 3727.000000
0.010101 0.848485 3727.000000
0.010101 0.858586 3727.000000
0.010101 0.868687 3727.000000
0.010101 0.878788 3727.000000
0.010101 0.888889 3727.000000
0.010101 0.898990 3727.000000
0.010101 0.909091 3727.000000
0.010101 0.919192 3727.000000
0.010101 0.929293 3727.000000
0.010101 0.939394 3727.000000
0.010101 0.949495 3727.000000
0.010101 0.959596 3727.000000
0.010101 0.969697 3727.000000
0.010101 0.979798 3727.000000
0.010101 0.989899 3727.000000
0.010101 1.000000 3727.000000
0.020202 0.000000 2321.000000
0.020202 0.010101 2321.000000
0.020202 0.020202 2321.000000
0.020202 0.030303 2321.000000
0.020202 0.040404 2321.000000
0.020202 0.050505 2321.000000
0.020202 0.060606 2321.000000
0.020202 0.070707 327.000000
0.020202 0.080808 257.000000
0.020202 0.090909 2113.000000
0.020202 0.101010 121.000000
0.020202 0.111111 74.000000
0.020202 0.121212 550.000000
0.020202 0.131313 2321.000000
0.020202 0.141414 2321.000000
0.020202 0.151515 2321.000000
0.020202 0.161616 2321.000000
0.020202 0.171717 2321.000000
0.020202 0.181818 2321.000000
0.020202 0.191919 2321.000000
0.020202 0.202020 2321.000000
0.020202 0.212121 2321.000000
0.020202 0.222222 2321.000000
0.020202 0.232323 2321.000000
0.020202 0.242424 2321.000000
0.020202 0.252525 2321.000000
0.020202 0.262626 2321.000000
0.020202 0.272727 2321.000000
0.020202 0.282828 2321.000000
0.020202 0.292929 2321.000000
0.020202 0.303030 2321.000000
