# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.250398 0.722807 0.371609 89.980248 89.962079 89.962079
0.249441 0.725225 0.371463 89.988294 89.986223 89.986223
0.250738 0.724799 0.371978 89.987935 89.990488 89.987935
0.248698 0.718825 0.373067 89.856118 89.911741 89.856118
0.250166 0.721719 0.373891 89.983375 89.987510 89.983375
0.248712 0.724492 0.368040 89.933939 89.926960 89.926960
0.710965 0.577581 0.428204 85.287919 85.914660 85.287919
0.251656 0.724801 0.372325 89.960880 89.956626 89.956626
0.714307 0.566200 0.524510 84.478342 85.999377 84.478342
0.249192 0.725789 0.368887 89.947071 89.961970 89.947071
0.248078 0.720527 0.371075 89.924459 89.947140 89.924459
0.248974 0.724806 0.370946 89.987733 89.984987 89.984987
0.712954 0.570836 0.476142 89.974994 89.950000 89.950000
0.250390 0.725854 0.374170 89.962476 89.959026 89.959026
0.247723 0.721263 0.372422 89.947458 89.939881 89.939881
0.254937 0.713376 0.384700 89.280104 89.402792 89.280104
0.707463 0.584830 0.384643 74.320189 75.222945 74.320189
0.250608 0.721999 0.373830 89.988769 89.976564 89.976564
0.250995 0.726089 0.370186 89.957203 89.966790 89.957203
0.250359 0.725882 0.369323 89.961739 89.951034 89.951034
0.248722 0.726012 0.369119 89.948119 89.967132 89.948119
0.250719 0.723432 0.377533 89.918983 89.880248 89.880248
0.247980 0.721132 0.368528 89.920300 89.918878 89.918878
0.249562 0.726164 0.370882 89.967898 89.980395 89.967898
0.250265 0.722544 0.373836 89.991422 89.994797 89.991422
0.251211 0.723084 0.376399 89.948899 89.949095 89.948899
0.256220 0.717035 0.395224 88.284337 88.439626 88.284337
0.713536 0.573421 0.456812 89.067778 89.238641 89.067778
0.249396 0.722836 0.374961 89.973831 89.960426 89.960426
0.250656 0.723404 0.373061 89.994427 89.989059 89.989059
0.249656 0.719729 0.376826 89.917961 89.937258 89.917961
0.249325 0.724166 0.372936 89.991568 89.980874 89.980874
0.246810 0.722876 0.367818 89.929910 89.819821 89.819821
0.251172 0.724180 0.375548 89.973194 89.956609 89.956609
0.251490 0.729125 0.366247 89.812267 89.806851 89.806851
0.251586 0.725211 0.372391 89.962996 89.959178 89.959178
0.251559 0.725091 0.372297 89.963760 89.961099 89.961099
0.249865 0.724697 0.373270 89.988615 89.983735 89.983735
0.250009 0.724095 0.374337 89.979980 89.977610 89.977610
0.251690 0.725108 0.371879 89.955669 89.957943 89.955669
0.251006 0.723724 0.375885 89.965202 89.956550 89.956550
0.251549 0.721595 0.376358 89.935847 89.932096 89.932096
0.711978 0.569113 0.478317 89.767517 89.667143 89.667143
0.248388 0.720486 0.375187 89.932329 89.950777 89.932329
0.252026 0.720964 0.375362 89.951787 89.889102 89.889102
0.254577 0.687044 0.405819 84.454232 86.697070 84.454232
0.249189 0.721834 0.370854 89.973284 89.976200 89.973284
0.249927 0.726962 0.369607 89.940550 89.963963 89.940550
0.250641 0.726365 0.371745 89.950599 89.968432 89.950599
0.717859 0.563650 0.521097 85.811402 85.825744 85.811402
