# gen=10 CA size=33
# x0..x(D-1) consensus
0.573255 0.284361 80.575384
0.489525 0.355722 37.335496
0.370540 0.844185 79.919346
0.455996 0.784439 38.123904
0.629938 0.258561 54.076780
0.076383 0.534502 22.633310
0.093787 0.784031 26.638174
0.599488 0.277071 72.997677
0.567344 0.294057 87.769962
0.511259 0.329776 71.903753
0.015911 0.570587 22.633310
0.086651 0.767488 28.532895
0.347954 0.865578 51.896429
0.918668 0.163118 22.633310
0.913079 0.371197 22.633310
0.917151 0.218648 22.633310
0.433830 0.807302 64.537862
0.000000 0.536875 22.633310
0.512823 0.356789 25.883376
0.058888 0.570699 22.633310
0.907963 0.431031 22.633310
0.895016 0.553046 22.633310
0.404287 0.823388 87.934967
0.550916 0.300325 89.362891
0.656975 0.227327 21.332335
0.888286 0.520346 22.633310
0.444158 0.356375 29.440982
0.527127 0.311881 80.358068
0.054747 0.760803 22.212195
0.916778 0.302691 22.633310
0.312407 0.893960 20.058592
0.956721 0.912744 43.822212
0.913808 0.265183 22.633310
