# gen=50 mediating population
# x0..xd fitness
0.148382 0.214460 89.915331
0.221266 0.144752 52.410464
0.387150 0.818011 74.977881
0.106032 0.978211 31.432648
0.837199 0.359968 64.883515
0.946085 0.507609 54.996912
0.924894 0.138955 27.422590
0.843556 0.206050 45.252664
0.068874 0.714421 79.813898
0.430325 0.267749 0.000000
0.974057 0.608013 37.323918
0.513186 0.555572 0.000000
0.000000 0.703748 45.807188
0.736335 0.539359 16.810060
0.313040 0.268907 0.000000
0.130378 0.592859 43.396694
0.840717 0.273114 53.852024
0.989155 0.194098 17.148858
0.730132 0.838611 0.000000
0.148382 0.214460 89.915331
0.916048 0.552677 45.667005
0.246657 0.716679 0.000000
0.536832 0.790596 37.709662
0.138392 0.642980 43.789925
0.148382 0.714421 40.985589
0.621999 0.247885 -0.000000
0.219450 0.840161 33.849744
0.152724 0.244100 80.991356
0.136551 0.568716 38.516664
0.971629 0.456721 45.253384
0.068874 0.359968 35.004713
0.326221 0.962278 25.635847
0.690381 0.750051 0.000000
0.068874 0.507609 44.664194
0.891515 0.574817 39.989585
0.837054 0.214460 46.418427
0.644404 0.308242 -0.000000
0.137460 0.698678 46.262512
0.426484 0.301738 0.000000
0.050085 0.276447 44.029848
0.047393 0.406681 18.395560
0.005113 0.968471 26.308339
0.428569 0.876895 53.312464
0.107824 0.305774 57.833921
0.069794 0.575312 56.228455
0.521564 0.601176 0.000000
0.857688 0.827424 0.000000
0.722665 0.684534 0.000000
0.003791 0.912819 33.204810
0.395136 0.037893 0.000000
0.148382 0.214460 89.915331
0.582907 0.503415 0.000000
0.837054 0.359968 64.924321
0.682162 0.967206 0.000000
0.760819 0.327208 0.000000
0.056751 0.595973 58.841924
0.147773 0.335214 54.167020
0.245218 0.547445 0.000000
0.387150 0.818011 74.977881
0.954228 0.353235 31.916518
0.714109 0.648091 0.000000
0.882448 0.585495 37.557158
0.200311 0.101806 49.767063
0.148382 0.714421 40.985589
0.759366 0.700114 8.222908
0.561527 0.991330 4.409129
0.067908 0.810941 63.505635
0.738617 0.870516 0.000000
0.998203 0.981506 0.000000
0.968915 0.194016 22.180107
0.015394 0.133935 28.167502
0.843187 0.671443 21.709793
0.326422 0.977593 20.852168
0.837199 0.359968 64.883515
0.946085 0.507609 54.996912
0.164445 0.439961 13.655250
0.574453 0.727784 20.958009
0.161673 0.547396 26.232981
0.314496 0.621930 0.000000
0.025722 0.057515 19.750342
0.964244 0.721694 18.728394
0.188109 0.942309 9.650499
0.276999 0.300986 29.011222
0.421286 0.385040 0.000000
0.946085 0.507609 54.996912
0.144588 0.839120 37.184772
0.590548 0.566150 0.000000
0.837054 0.359968 64.924321
0.482845 0.571005 0.000000
0.809145 0.119450 33.317462
0.353974 0.835197 65.233439
0.867139 0.653516 26.564320
0.289292 0.230413 29.215042
0.924464 0.787286 0.000000
0.177153 0.233269 76.364552
0.946085 0.507609 54.996912
0.772301 0.271654 0.000000
0.467998 0.753894 46.333719
0.439487 0.642325 0.000000
0.670508 0.198779 -0.000000
0.126782 0.219934 80.665924
0.238353 0.984883 9.708752
0.260510 0.748582 36.915174
0.864919 0.673286 23.447876
0.055353 0.722769 73.001994
0.796294 0.780425 0.000000
0.896936 0.749882 0.000000
0.776866 0.423625 0.000000
0.837199 0.359968 64.883515
0.003481 0.963261 26.541024
0.925733 0.912795 0.000000
0.862095 0.215545 45.227845
0.972749 0.498320 49.940700
1.000000 0.510055 45.268598
0.044281 0.883902 48.545906
0.387150 0.818011 74.977881
0.588373 0.042234 -0.000000
0.596274 0.373675 -0.000000
