# gen=50 OSA snapshot
# x0..xd fitness
0.148382 0.214460 89.915331
0.069162 0.714421 79.955180
0.387150 0.818011 74.977881
0.836704 0.359968 64.976615
0.056565 0.803564 63.544007
0.946085 0.507609 54.996912
0.404999 0.813658 70.435612
0.156524 0.277137 71.059599
0.837199 0.288280 55.842621
0.073379 0.557529 53.115194
0.316671 0.766224 50.999601
0.198495 0.265306 63.646942
0.058482 0.861531 54.322026
0.085539 0.845454 56.226033
0.094951 0.800659 60.573988
0.076215 0.711486 76.529414
0.105596 0.766546 59.993188
0.422244 0.854353 60.404264
0.145309 0.228628 85.618548
0.125140 0.252379 75.015276
0.837199 0.383373 62.013611
0.225166 0.213969 56.939124
0.387150 0.838924 68.176703
0.447732 0.852885 56.437028
0.058954 0.836084 58.612617
0.074212 0.674511 72.750584
0.072994 0.615102 62.927152
0.148382 0.111054 59.314523
0.148382 0.140640 68.093882
0.182929 0.291967 62.584284
0.131801 0.087736 51.742804
0.830660 0.337220 61.618619
0.161829 0.226683 83.108657
0.327756 0.818011 60.665640
0.047313 0.737059 68.515166
0.868575 0.355694 56.031204
0.378212 0.797867 68.071113
0.325051 0.805970 59.501778
0.150714 0.209773 88.235053
0.059472 0.698362 74.448986
0.155662 0.188562 81.670820
0.056873 0.790014 65.723485
0.847802 0.328995 59.970742
0.141915 0.259943 76.237807
0.870415 0.320305 54.259148
0.177546 0.234879 76.010388
0.077952 0.739453 73.948031
0.375008 0.834702 68.825059
0.029263 0.682057 59.521946
0.353974 0.835197 65.233439
0.144537 0.169304 76.508717
0.072762 0.755785 72.731813
0.052676 0.769911 67.489755
0.084576 0.241993 61.487162
0.330187 0.843097 59.000090
0.822639 0.411763 57.283381
0.165350 0.327804 55.567822
0.417785 0.778486 60.097249
0.462899 0.814381 56.633307
0.067648 0.785945 67.763269
0.837054 0.420317 57.298770
0.054230 0.627908 63.463326
0.831979 0.398780 59.867149
0.441605 0.816701 61.811371
0.056526 0.680767 71.485562
0.096313 0.738264 66.051799
0.156504 0.303527 63.329881
0.148382 0.197587 84.992045
0.067662 0.685937 75.064708
0.100086 0.716975 64.791431
0.107717 0.221805 72.484573
0.055353 0.722769 73.001994
0.398950 0.765620 57.635474
0.087285 0.637990 64.198112
0.065996 0.663455 71.140277
0.080707 0.566508 54.102657
0.403026 0.799606 67.848599
0.149496 0.189106 82.455108
0.078593 0.223833 59.983807
0.130691 0.279634 69.252508
0.126782 0.219934 80.665924
0.394325 0.792114 66.350474
0.071943 0.589489 58.610590
0.153626 0.238970 82.360836
0.367273 0.818011 70.216233
0.122237 0.197270 77.744306
0.193636 0.214460 70.480377
0.197919 0.146039 60.530511
0.157280 0.156068 72.237557
0.825836 0.374774 61.385388
0.092871 0.593558 56.289963
0.374683 0.857107 61.890079
0.188631 0.175192 69.083086
0.370949 0.865729 58.940082
0.085539 0.698879 71.539918
0.046386 0.708714 68.683670
0.060276 0.645090 67.350354
0.049332 0.678488 68.414825
0.169996 0.177388 75.551142
0.042741 0.848186 53.681431
0.037340 0.725294 64.157860
0.058880 0.610959 61.594732
0.023377 0.803213 52.770853
0.163084 0.132974 64.987165
0.430206 0.816882 64.566647
0.867025 0.280672 51.767833
0.956493 0.521123 52.046620
0.161377 0.253974 76.977700
0.088379 0.212164 64.306829
0.102743 0.164264 65.449633
0.125490 0.319302 57.398490
0.375736 0.775628 60.876258
0.856679 0.401933 57.251095
0.294436 0.849311 50.391557
0.176539 0.148003 66.822415
0.111122 0.128853 60.022018
0.102945 0.256306 66.942183
0.138141 0.181828 79.399203
0.067908 0.810941 63.505635
0.035960 0.652246 60.445647
