# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.797836 0.825352 0.399745 89.955094 89.944223 89.944223
0.795066 0.827009 0.394491 89.602291 89.701825 89.602291
0.785124 0.822660 0.397395 87.316931 87.823723 87.316931
0.797404 0.826050 0.398039 89.980815 89.947208 89.947208
1.000000 0.141151 0.000000 42.414154 44.083714 42.414154
1.000000 0.312318 0.000000 42.414154 44.083714 42.414154
1.000000 0.184023 0.000000 42.414154 44.083714 42.414154
1.000000 0.000000 0.000000 42.414154 44.083714 42.414154
1.000000 0.100402 0.000000 42.414154 44.083714 42.414154
1.000000 0.260885 0.000000 42.414154 44.083714 42.414154
0.997968 0.048142 0.000000 42.414154 44.083714 42.414154
1.000000 0.371871 0.000000 42.414154 44.083714 42.414154
0.981156 0.220046 0.000000 42.414154 44.083714 42.414154
0.982264 0.344110 0.000000 42.414154 44.083714 42.414154
0.804212 0.827574 0.400520 89.315273 89.680459 89.315273
0.802812 0.822531 0.405252 89.112877 89.649261 89.112877
0.795576 0.826743 0.392618 89.250668 89.443157 89.250668
0.804696 0.823778 0.404658 89.388335 89.472434 89.388335
0.650878 0.097411 0.479021 89.202573 87.549394 87.549394
0.800208 0.826887 0.398640 89.811865 89.962374 89.811865
0.648518 0.096882 0.476627 87.628431 87.301970 87.301970
0.796898 0.824340 0.398007 89.640592 89.922727 89.640592
0.797557 0.824495 0.401270 89.799446 89.853613 89.799446
0.800429 0.826294 0.401411 89.709833 89.830549 89.709833
0.650525 0.099051 0.483758 89.334049 87.517450 87.517450
0.795412 0.832258 0.387188 86.182431 89.152165 86.182431
0.806521 0.827001 0.400985 89.354465 89.337727 89.337727
0.791502 0.825356 0.390190 88.416642 88.932954 88.416642
0.647958 0.100127 0.475754 89.707117 89.560205 89.560205
0.799667 0.827209 0.396668 89.759525 89.914736 89.759525
0.801482 0.821980 0.405400 88.657458 89.755527 88.657458
0.801064 0.826291 0.400377 89.921538 89.943875 89.921538
0.650526 0.099238 0.474144 89.078912 89.388201 89.078912
0.800208 0.825782 0.399822 89.992475 89.982445 89.982445
0.804080 0.826842 0.400153 89.687575 89.706249 89.687575
0.647916 0.097625 0.460313 79.572393 82.978734 79.572393
0.788304 0.823425 0.392155 88.349894 88.336250 88.336250
0.782928 0.829225 0.383479 85.936841 85.875620 85.875620
0.779285 0.824082 0.393344 85.904638 85.403392 85.403392
0.831021 0.823695 0.431191 76.141091 75.688763 75.688763
0.804221 0.826752 0.400382 89.687201 89.683591 89.683591
0.806584 0.824629 0.403802 89.626660 89.197912 89.197912
0.796223 0.826026 0.399443 89.775154 89.521744 89.521744
0.750923 0.831507 0.355170 66.180989 63.128895 63.128895
0.980325 0.906768 0.425145 36.410336 8.538273 8.538273
0.789719 0.828928 0.389436 88.240103 88.506015 88.240103
0.649868 0.100221 0.490613 84.047916 84.679674 84.047916
0.792697 0.826706 0.392818 89.343214 89.307972 89.307972
0.795572 0.828820 0.395383 89.113365 89.080542 89.080542
0.765528 0.831538 0.374111 80.538190 75.633103 75.633103
0.799392 0.825581 0.398239 89.929522 89.934881 89.929522
0.801638 0.822986 0.404426 89.323365 89.834098 89.323365
0.755227 0.835410 0.361169 69.909994 66.737792 66.737792
0.797270 0.824879 0.398015 89.845018 89.949956 89.845018
0.793626 0.824079 0.397364 89.375905 89.620186 89.375905
0.806240 0.828085 0.401294 88.836051 89.371581 88.836051
0.980694 0.907078 0.431579 36.410336 8.331681 8.331681
0.647386 0.100081 0.472393 89.547866 88.891597 88.891597
