# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.250376 0.724276 0.373227 89.995777 89.994053 89.994053
0.714223 0.569246 0.479364 89.961002 89.895196 89.895196
0.251200 0.723826 0.375887 89.964904 89.953007 89.953007
0.249012 0.720759 0.373227 89.947361 89.966580 89.947361
0.717131 0.566808 0.498536 88.843355 88.272971 88.272971
0.711615 0.568136 0.484681 89.263873 89.395511 89.263873
0.254471 0.728003 0.372244 89.745645 89.719347 89.719347
0.252036 0.721779 0.375617 89.952211 89.908114 89.908114
0.249110 0.727698 0.368929 89.923444 89.958118 89.923444
0.248765 0.722687 0.373593 89.982441 89.981171 89.981171
0.249840 0.721446 0.374859 89.974807 89.983114 89.974807
0.251254 0.723422 0.374125 89.985873 89.963400 89.963400
0.248939 0.722362 0.371393 89.986172 89.984868 89.984868
0.249625 0.723600 0.374055 89.985126 89.981785 89.981785
0.248896 0.726901 0.368989 89.938718 89.969619 89.938718
0.249656 0.722556 0.376205 89.952675 89.924015 89.924015
0.248497 0.719832 0.370789 89.899722 89.939103 89.899722
0.713021 0.571814 0.478714 89.921928 89.922247 89.921928
0.251812 0.724766 0.374045 89.965429 89.934755 89.934755
0.249319 0.728323 0.367769 89.891828 89.939262 89.891828
0.247140 0.719773 0.372384 89.877853 89.901054 89.877853
0.250603 0.724919 0.376458 89.914846 89.905593 89.905593
0.252742 0.728834 0.352606 88.348079 87.631674 87.631674
0.250292 0.725212 0.374872 89.953120 89.956989 89.953120
0.248670 0.721058 0.374886 89.955143 89.965520 89.955143
0.249984 0.725226 0.372329 89.984719 89.990730 89.984719
0.256196 0.718198 0.384856 89.375119 89.161744 89.161744
0.250456 0.723782 0.372800 89.996283 89.993935 89.993935
0.249393 0.722387 0.371765 89.989263 89.993125 89.989263
0.250609 0.722462 0.374232 89.985937 89.986025 89.985937
0.716636 0.565518 0.507059 87.978215 87.900305 87.900305
0.249887 0.721626 0.374462 89.980075 89.988116 89.980075
0.248764 0.721876 0.373765 89.976990 89.982624 89.976990
0.251184 0.721974 0.372193 89.962645 89.890801 89.890801
0.712780 0.570197 0.492296 88.969547 89.494920 88.969547
0.250534 0.720913 0.374474 89.968224 89.963950 89.963950
0.247770 0.720703 0.368992 89.924145 89.909376 89.909376
0.249381 0.726001 0.370037 89.970132 89.985797 89.970132
0.255008 0.735799 0.359179 89.026205 88.997622 88.997622
0.250562 0.727899 0.368824 89.893601 89.931078 89.893601
0.251509 0.726217 0.374049 89.943116 89.949807 89.943116
0.247524 0.724960 0.369631 89.960545 89.904082 89.904082
0.250196 0.723022 0.370510 89.962676 89.952918 89.952918
0.249071 0.723654 0.372066 89.995086 89.991189 89.991189
0.712096 0.571690 0.464238 89.640664 89.352573 89.352573
0.250815 0.725789 0.373331 89.964600 89.977489 89.964600
0.249625 0.723564 0.371831 89.998704 89.998107 89.998107
0.247909 0.721769 0.372609 89.955936 89.951570 89.951570
0.249486 0.721860 0.375928 89.959156 89.940114 89.940114
0.713238 0.570584 0.470393 89.878565 89.827590 89.827590
0.248944 0.721751 0.369526 89.940386 89.943217 89.940386
0.251604 0.735074 0.357187 89.101750 89.024138 89.024138
0.251062 0.737627 0.356756 88.965323 89.135211 88.965323
0.251262 0.727298 0.371266 89.907149 89.937874 89.907149
0.247474 0.719568 0.376101 89.878906 89.905085 89.878906
0.712393 0.573677 0.459018 89.340877 89.279873 89.279873
0.248595 0.719636 0.374044 89.897549 89.933242 89.897549
0.251412 0.721262 0.374885 89.966694 89.934553 89.934553
0.247377 0.725733 0.365970 89.840981 89.849158 89.840981
0.248346 0.721782 0.373892 89.965348 89.977089 89.965348
0.250339 0.724189 0.384252 89.352379 89.180497 89.180497
0.247804 0.722672 0.372712 89.953301 89.947664 89.947664
0.251876 0.721389 0.376674 89.923364 89.908390 89.908390
0.243952 0.047054 0.731697 51.746252 54.009522 51.746252
0.250486 0.718605 0.374907 89.878764 89.885599 89.878764
0.713403 0.571230 0.476828 89.987984 89.974095 89.974095
0.248987 0.725286 0.371642 89.989549 89.962308 89.962308
0.248265 0.731606 0.369294 89.705334 89.588890 89.588890
0.252808 0.723195 0.383637 89.628566 89.504791 89.504791
0.250390 0.724150 0.372240 89.995691 89.996262 89.995691
0.717472 0.563510 0.529021 84.385303 85.216707 84.385303
0.251108 0.724161 0.370463 89.960415 89.935944 89.935944
0.251792 0.725663 0.373050 89.957623 89.943557 89.943557
0.249248 0.726838 0.368878 89.938552 89.970628 89.938552
0.252475 0.726836 0.371458 89.904765 89.915914 89.904765
0.248565 0.722355 0.369859 89.972456 89.962915 89.962915
0.250298 0.720659 0.371843 89.948923 89.887429 89.887429
0.249611 0.721285 0.375562 89.962083 89.962436 89.962083
0.251030 0.727961 0.374585 89.872747 89.905611 89.872747
0.253683 0.712557 0.388910 88.894760 89.368666 88.894760
0.249669 0.725525 0.368876 89.951400 89.947749 89.947749
0.248954 0.721595 0.375295 89.971775 89.953069 89.953069
0.250658 0.722638 0.375536 89.966580 89.970814 89.966580
0.252521 0.719265 0.376914 89.888803 89.807199 89.807199
0.247963 0.721743 0.370574 89.964132 89.937948 89.937948
0.249285 0.723226 0.370379 89.982416 89.977603 89.977603
0.251787 0.724031 0.379044 89.876104 89.820812 89.820812
0.247200 0.045770 0.730915 52.073612 52.666622 52.073612
0.250384 0.713689 0.388707 89.022672 89.054170 89.022672
0.249673 0.722005 0.370519 89.956067 89.948912 89.948912
0.250366 0.723647 0.371259 89.985447 89.978810 89.978810
0.225207 0.048817 0.734444 51.994148 52.383491 51.994148
0.714222 0.568317 0.482864 89.822783 89.666719 89.666719
0.251453 0.723670 0.374313 89.981029 89.952705 89.952705
0.246040 0.725581 0.359922 89.488796 89.463543 89.463543
0.249985 0.721548 0.371244 89.958998 89.932336 89.932336
0.248320 0.719866 0.371486 89.899842 89.936741 89.899842
0.251731 0.725101 0.371986 89.954691 89.955282 89.954691
0.249446 0.704116 0.387382 88.120413 88.860725 88.120413
0.251945 0.720052 0.378665 89.839263 89.882274 89.839263
0.248909 0.721334 0.371333 89.962136 89.976734 89.962136
0.249586 0.725127 0.373028 89.983158 89.965996 89.965996
0.707202 0.585672 0.363266 67.474038 70.578131 67.474038
0.252106 0.725688 0.372383 89.938237 89.931444 89.931444
0.249507 0.720472 0.374313 89.944331 89.966262 89.944331
0.709657 0.575296 0.418262 82.423028 82.410574 82.410574
0.249341 0.727575 0.368676 89.925701 89.957873 89.925701
0.248764 0.720670 0.370736 89.938100 89.961544 89.938100
0.251305 0.721506 0.380402 89.791501 89.761351 89.761351
0.252493 0.044456 0.735474 51.328696 52.521925 51.328696
0.243705 0.047745 0.740891 50.091879 58.076476 50.091879
0.714419 0.568689 0.491921 89.497138 89.568572 89.497138
0.249041 0.722993 0.370239 89.980892 89.976361 89.976361
0.249272 0.720107 0.376878 89.922640 89.918668 89.918668
0.247864 0.720845 0.375316 89.929973 89.933268 89.929973
0.248844 0.725844 0.368849 89.943760 89.968333 89.943760
0.270153 0.751574 0.411839 82.820269 81.727766 81.727766
0.269421 0.665474 0.432847 75.826665 78.901834 75.826665
0.247880 0.722170 0.374016 89.945774 89.941626 89.941626
0.251098 0.721158 0.376415 89.933347 89.955936 89.933347
0.872620 0.981524 0.098161 17.077466 17.077466 17.077466
0.286930 1.000000 0.336171 21.369462 23.953239 21.369462
0.842340 0.067204 0.277641 35.230541 40.523246 35.230541
0.722343 0.685134 0.233172 17.223767 17.259492 17.223767
0.212923 0.870794 0.160529 32.028280 38.620499 32.028280
0.098118 0.060671 0.799077 31.622924 32.420380 31.622924
0.451224 0.143715 0.196428 17.077466 30.370406 17.077466
0.664147 0.206812 0.815478 17.077466 30.370406 17.077466
0.189375 0.411039 0.405292 19.018083 20.029338 19.018083
0.683457 0.048181 0.478011 35.230541 32.876422 32.876422
0.535371 0.410357 0.775769 17.077466 30.370406 17.077466
0.419507 0.703101 0.294194 20.586843 17.077466 17.077466
0.706657 0.061953 0.847209 35.230541 30.370406 30.370406
0.000399 0.151847 0.941616 17.077466 28.227117 17.077466
0.489641 0.491905 0.433538 17.077466 17.077466 17.077466
0.048543 0.954023 0.174221 17.077466 17.077466 17.077466
0.949618 0.571760 0.939937 58.282886 26.816334 26.816334
0.928166 0.386999 0.198439 17.077466 30.370406 17.077466
0.997753 0.581770 0.077283 17.077466 27.385051 17.077466
0.447279 0.921531 0.692815 17.077466 17.077466 17.077466
0.068262 0.814941 0.463831 17.849079 17.077466 17.077466
0.710587 0.571151 0.440231 86.150416 85.271941 85.271941
0.853496 0.121224 0.924270 30.554711 30.370406 30.370406
1.000000 0.076785 0.274357 35.230541 33.520927 33.520927
0.014276 0.025139 0.888538 31.622924 28.227117 28.227117
0.842993 0.707860 0.341558 17.077466 17.077466 17.077466
0.409002 0.794981 0.732889 17.077466 17.077466 17.077466
0.346414 0.433474 0.855520 17.077466 17.077466 17.077466
0.148752 0.014239 0.549952 31.622924 26.692660 26.692660
0.178658 0.914010 0.911932 17.077466 17.077466 17.077466
0.770712 0.342831 0.802608 17.322998 30.370406 17.322998
0.063731 0.000000 1.000000 31.622924 28.227117 28.227117
0.271107 0.541933 0.024488 17.077466 17.077466 17.077466
0.597291 0.313116 0.090227 17.077466 30.370406 17.077466
0.166314 0.555116 0.872547 17.077466 17.077466 17.077466
0.684586 0.919147 0.249539 17.077466 17.077466 17.077466
0.047784 0.589856 0.620152 17.077466 17.077466 17.077466
0.765615 0.000000 0.000000 40.316330 30.370406 30.370406
0.008580 0.870087 0.563714 17.077466 17.077466 17.077466
0.898687 0.498279 0.009566 17.077466 27.385051 17.077466
0.915998 0.479059 0.328331 17.077466 17.077466 17.077466
0.226230 0.274480 0.616396 17.077466 17.077466 17.077466
0.417828 0.190502 0.762472 17.077466 30.370406 17.077466
0.648460 0.938273 0.802680 17.077466 17.077466 17.077466
0.306100 0.227448 0.361883 17.077466 17.077466 17.077466
0.793508 0.411430 0.499323 22.180163 30.370406 22.180163
0.956573 0.237074 0.726084 17.077466 30.370406 17.077466
0.000000 0.030335 0.314039 31.622924 26.692660 26.692660
0.953776 0.460004 0.405520 17.077466 26.816334 17.077466
0.974976 0.972032 0.260450 17.077466 26.816334 17.077466
0.105469 0.964128 0.724220 17.077466 17.077466 17.077466
0.870181 0.000000 0.944943 35.230541 30.370406 30.370406
1.000000 0.000000 0.013380 35.230541 30.370406 30.370406
0.888838 0.617882 0.817265 17.077466 17.077466 17.077466
0.723486 0.547919 0.606621 61.828651 60.188537 60.188537
0.734976 0.054679 0.143018 35.230541 30.370406 30.370406
0.355897 0.441763 0.209803 17.077466 30.370406 17.077466
0.968985 0.029157 0.011897 42.553744 30.370406 30.370406
0.646016 0.000000 0.608685 35.230541 30.370406 30.370406
0.646827 0.566594 0.898723 17.077466 21.677746 17.077466
0.827999 0.053581 0.574571 35.230541 32.712456 32.712456
0.989113 0.068623 0.528760 35.230541 47.220883 35.230541
1.000000 0.000000 0.712516 35.237627 30.370406 30.370406
0.646768 0.127848 0.034278 17.077466 30.477730 17.077466
0.479522 0.000000 0.471636 31.622924 30.370406 30.370406
0.367576 0.014117 0.886483 31.622924 30.370406 30.370406
0.976534 0.641886 0.491821 17.077466 26.816334 17.077466
0.719017 0.312896 0.552928 17.077466 30.370406 17.077466
0.843957 0.033537 0.432043 36.758290 37.995549 36.758290
1.000000 0.000000 0.153581 38.322937 30.370406 30.370406
0.499126 0.703742 0.990059 17.077466 17.077466 17.077466
0.983294 0.805383 0.590629 17.077466 26.816334 17.077466
0.285548 0.908024 0.993502 17.077466 27.535512 17.077466
0.262036 0.786986 0.748942 17.077466 17.077466 17.077466
