# gen=10 OSA snapshot
# x0..xd fitness
0.297421 0.191577 89.999861
0.379505 0.845999 69.999163
0.858231 0.075005 59.999999
0.340636 0.181766 77.125204
0.639389 0.562497 54.998914
0.972652 0.468956 44.999380
0.368245 0.757513 39.045725
0.260756 0.780012 50.557865
0.341684 0.855628 39.711727
0.639389 0.468956 33.201212
0.982782 0.543059 30.555438
0.248846 0.565819 31.645617
0.959438 0.078916 30.599977
0.851252 0.187684 28.604840
0.439976 0.716506 32.684738
0.319308 0.088058 28.818409
0.330308 1.000000 32.420721
0.310878 0.252301 47.322438
0.248265 0.743743 72.695198
0.657498 0.601514 34.929819
0.851498 0.118764 35.781702
0.877398 0.043628 36.569883
0.256681 0.626102 35.964525
0.380977 1.000000 34.690977
0.426592 0.886753 37.824534
0.251068 0.703399 43.492090
0.204573 0.232491 38.577509
0.311979 0.144621 60.237583
0.361667 0.970771 36.321267
0.196098 0.898873 32.419905
0.178329 0.699866 34.689744
0.447076 0.747514 33.237919
0.311724 0.183723 87.707834
0.639719 0.600163 41.833739
0.262697 0.756254 55.869758
0.226403 0.175298 59.515580
0.416951 0.858861 39.742212
0.378329 0.715172 36.333984
0.176903 0.644663 32.468537
0.253221 0.191577 77.888208
0.249943 0.824583 40.166003
0.211273 0.562497 30.490132
0.408836 1.000000 33.836236
0.142424 0.228454 28.463644
0.242696 0.783707 57.560881
0.246081 0.671327 39.423768
0.620882 0.404112 28.942161
0.222484 0.733321 43.156654
0.643865 0.503705 35.081844
0.182373 0.217123 35.018499
0.297421 0.231227 68.028580
0.239624 0.808906 41.346306
0.374178 1.000000 34.663501
0.416504 0.237812 30.930448
0.403037 0.111492 28.717444
0.318080 0.167159 78.488715
0.900595 0.002542 31.790215
0.765188 0.069475 31.380663
0.381933 0.632831 30.620285
0.812914 0.079529 35.991908
0.379505 0.865915 65.222770
0.285727 0.617859 33.899606
0.387254 0.919446 40.073713
0.273659 0.173110 81.262616
0.379618 0.168582 50.763637
0.385663 0.816111 58.723598
0.648795 0.689888 31.078949
0.315611 0.853320 35.853650
0.207213 0.660539 36.526037
0.617500 0.516638 34.170568
0.145627 0.799100 30.221500
0.379505 0.191577 55.343633
0.197174 0.942572 29.737120
0.337906 0.928641 36.935098
0.679239 0.664313 29.859954
0.335207 0.287258 29.784785
0.246135 0.234729 53.794588
0.181346 0.166935 34.870952
0.894506 0.117963 34.702211
0.404699 0.764036 38.596190
1.000000 0.381918 28.466006
0.213931 0.857666 36.403223
0.264536 0.683081 39.621224
0.851773 0.000000 32.538097
0.618183 0.641081 32.899240
0.375172 0.227522 47.123436
0.449485 0.869018 34.843882
0.488993 0.818202 28.969738
0.242196 0.931233 32.325431
0.278146 0.093813 29.843192
0.367538 0.668123 32.943563
0.267830 0.268463 34.552864
0.407653 0.832191 42.824711
0.221969 0.978366 28.485290
0.288393 0.805450 38.126564
0.369097 0.773854 40.084049
0.329974 0.232792 61.695655
0.336113 0.886232 38.339918
0.256084 0.968302 29.540461
0.936829 0.507136 28.423774
0.189154 0.845999 34.605691
0.210792 0.199423 51.955657
0.186341 0.746361 36.601246
0.813930 0.130733 33.169634
0.353125 0.908122 39.544492
0.443434 0.192732 30.364729
0.263393 0.145081 56.777343
0.940149 0.143738 29.703612
0.445596 0.941734 33.507731
0.292324 0.567594 30.177255
0.290111 0.634610 34.572490
0.265917 0.939426 31.428745
0.788013 0.000000 30.028325
0.984968 0.409180 30.966736
0.262781 0.878254 35.920758
0.134054 0.754641 28.891902
0.335085 0.733871 35.191039
0.413154 0.618576 28.858468
0.190624 0.594138 31.149554
0.438896 0.838629 36.532284
