# gen=10 mediating population
# x0..xd fitness
0.502382 0.465112 13.266009
0.953418 0.532397 30.114777
0.297421 0.845999 35.255038
0.969337 0.152334 26.951033
0.639267 0.562497 54.994903
0.382794 0.261985 30.965173
0.617925 0.879951 19.845922
0.175735 0.183053 34.800774
0.037049 0.719780 14.465527
0.297421 0.191577 89.999861
0.498993 0.084614 17.788074
0.639389 0.191577 15.970806
0.639389 0.845999 22.153022
0.319689 0.994571 31.751923
0.858231 0.075005 59.999999
0.628251 0.825945 23.210051
0.291724 0.759697 38.710099
0.242893 0.255987 37.952922
0.297421 0.504302 25.618618
0.707822 0.998385 10.946783
0.700977 0.071209 25.180715
0.176627 0.037928 17.085412
0.089316 0.186276 23.673360
0.402073 0.580272 26.675250
0.271453 0.537326 29.119913
0.230797 0.808197 40.808760
0.156177 0.879509 29.226856
0.518584 0.866937 24.619993
0.598103 0.902614 17.739146
0.858231 0.562497 15.883275
0.450626 0.062835 18.826041
0.564364 0.334014 8.238614
0.516499 0.735911 23.607243
0.297421 0.753161 37.885779
0.941271 0.992116 9.906209
0.296773 0.145605 62.100136
0.357848 0.051711 21.770823
0.811807 0.786068 7.664734
0.004505 0.540112 6.457652
0.972652 0.468956 44.999380
0.347589 0.814827 40.086053
0.645041 0.553460 51.180204
0.940427 0.204669 24.687262
0.057738 0.003845 4.823469
0.084391 0.579319 18.340278
0.858231 0.075005 59.999999
0.619722 0.061696 17.281387
0.946901 0.086586 31.736589
0.794121 0.991014 3.177492
0.167934 0.045124 17.724071
0.233094 0.755895 61.803665
0.377924 0.870978 62.638177
0.892145 0.082787 37.559523
0.983414 0.465034 33.497421
0.328193 0.379421 14.171207
0.191589 0.870821 33.617554
0.379505 0.845999 69.999163
0.639719 0.600163 41.833739
0.657924 0.760290 26.751519
0.249925 0.338586 20.876546
0.411926 0.970196 35.502068
0.763753 0.860841 11.955359
0.858231 0.075005 59.999999
0.297421 0.191396 89.999844
0.039550 0.449629 7.617178
0.158887 0.926615 27.302960
0.289859 0.035404 19.852126
0.274582 0.872046 35.745620
0.413556 0.601645 27.718687
0.276414 0.898200 33.876179
0.840879 0.712494 10.861213
0.202133 0.019389 15.254157
0.941654 0.325304 13.022656
0.639389 0.562497 54.998914
0.404407 0.919374 39.081609
0.459951 0.412575 13.046104
0.117621 0.525039 20.095129
0.221986 0.684898 39.283378
0.516323 0.603449 18.974314
0.050340 0.275365 15.751880
0.252222 0.643460 37.321756
0.290463 0.117373 37.431873
0.449653 0.728743 32.161938
0.549536 0.092271 13.959057
0.844503 0.107687 36.725426
0.199237 0.145081 34.998735
0.858231 0.562497 15.883275
0.287080 0.756598 39.407927
0.737960 0.394922 19.850109
0.403690 0.438774 16.936296
0.385184 0.839916 67.799664
0.639389 0.845999 22.153022
0.308067 0.082749 28.026881
0.768050 0.839441 12.194753
0.163131 0.751751 33.186727
0.798740 0.499341 12.399638
0.867623 0.494950 17.814212
0.101424 0.505195 17.330489
0.896348 0.060564 36.416749
0.764567 0.489265 17.794225
0.641190 0.477703 33.702185
0.381278 0.152498 42.978382
0.454355 0.202963 29.292898
0.297421 0.845999 35.255038
0.944838 0.241348 21.100596
0.240753 0.655988 38.249048
0.259568 0.947805 30.982112
0.363478 0.877036 50.227478
0.635970 0.695650 30.876356
0.343508 0.224049 63.910793
0.297421 0.191577 89.999861
0.337636 0.658521 30.984070
0.853111 0.699756 12.818813
0.336015 0.265162 35.372998
0.519936 0.027830 9.235822
0.126345 0.836939 26.709124
0.529568 0.442307 9.575604
0.972652 0.075005 29.329865
0.907033 0.091844 35.361942
0.639389 0.191577 15.970806
0.297421 0.845999 35.255038
0.860869 0.593414 15.898172
0.297421 0.191577 89.999861
0.236816 0.691050 40.672267
0.961372 0.908413 14.149911
0.466988 0.273783 23.226261
0.276081 0.227918 68.776194
0.639389 0.562497 54.998914
0.858231 0.075005 59.999999
0.630276 0.809376 24.204562
0.369097 0.773854 40.084049
0.629442 0.101448 18.091867
0.417212 0.577328 25.946581
0.986621 0.425911 31.366820
0.353125 0.908122 39.544492
0.439834 0.638195 28.422236
0.155418 0.791733 31.750564
0.412119 0.483644 19.811921
0.059003 0.420278 8.496522
0.434430 0.755997 35.112488
0.794263 0.947759 4.880652
0.184451 0.836536 34.461948
0.798789 0.975544 3.248357
0.831265 0.196999 27.386314
0.297421 0.562497 29.497316
0.462309 0.138406 26.347777
0.977989 0.473595 40.498340
0.288162 0.760960 39.226949
0.258375 0.207768 76.695243
0.580407 0.299116 10.259535
0.122034 0.495179 19.043307
0.639389 0.562497 54.998914
0.290834 0.557164 29.578601
0.662243 0.008754 20.213271
0.351470 0.403164 14.411663
0.777431 0.273924 18.188812
0.434042 0.548379 23.225170
0.592214 0.857218 13.690680
0.312746 0.971155 32.175438
0.863313 0.082902 56.677939
0.864202 0.578910 16.593022
0.297421 0.191577 89.999861
0.417143 0.715653 34.770019
0.152047 0.642308 29.328096
0.592379 0.443783 3.164273
0.783354 0.591122 15.109545
0.468494 0.583555 22.887976
0.297421 0.753161 37.885779
0.248244 0.976518 28.999772
0.444095 0.028749 14.316275
0.297421 0.753161 37.885779
0.106150 0.382591 7.525274
0.489133 0.984314 26.442195
0.586852 0.463810 4.696917
0.682738 0.447954 28.937631
0.257051 0.322285 23.801029
0.639389 0.562497 54.998914
0.542731 0.308941 12.818877
0.018592 0.873098 10.696011
0.168694 0.592770 29.002623
0.223210 0.120395 31.929897
0.568427 0.850421 17.243192
0.297421 0.191577 89.999861
0.050306 0.573873 13.648663
0.642044 0.739981 28.310914
0.185615 0.377328 12.382309
0.379505 0.845999 69.999163
0.315870 0.799614 35.381623
0.823967 0.998622 0.729574
0.273421 0.751971 42.001287
0.054052 0.423205 8.086852
0.871459 0.702736 15.193095
0.972652 0.468956 44.999380
0.838734 0.511669 13.244017
0.762163 0.359790 9.217612
0.189462 0.855919 34.164663
0.518580 0.406772 8.564020
0.529762 0.025379 8.191442
0.966129 0.762223 20.862728
0.920555 0.936754 11.429789
0.297421 0.753161 37.885779
0.152441 0.337380 16.901143
0.353962 0.904523 39.812483
0.297421 0.191577 89.999861
0.639389 0.191577 15.970806
0.858231 0.075005 59.999999
0.379505 0.845999 69.999163
0.583776 0.907055 14.662334
0.192979 0.947889 29.099906
0.958030 0.751327 21.197466
0.934169 0.860187 15.440847
0.727078 0.370550 7.005411
0.534782 0.320870 12.227811
0.664691 0.332627 7.602389
0.236597 0.609442 34.770629
0.662859 0.613469 33.812496
0.847382 0.844115 8.256595
0.397258 0.343224 18.361279
0.123413 0.663630 26.157523
0.494292 0.139460 23.175788
0.421276 0.962074 35.204018
0.262697 0.741210 54.194970
0.188013 0.010322 13.233165
0.379505 0.845999 69.999163
