# gen=300 mediating population
# x0..xd fitness
0.297468 0.191490 90.000000
0.284495 0.715792 39.160050
0.639493 0.562500 55.000000
0.034793 0.014334 4.486013
0.297468 0.562500 29.494166
0.563000 0.769368 17.545186
0.306792 0.144443 60.592044
0.113873 0.165209 25.928343
0.297468 0.191490 90.000000
0.666714 0.067814 21.855202
0.075332 0.127377 19.757176
0.879132 0.317841 14.939409
0.461210 0.194723 28.632639
0.327141 0.279789 30.781838
0.669694 0.207560 17.493689
0.858228 0.075005 59.999999
0.410909 0.830450 40.830685
0.124236 0.478527 18.364631
0.288128 0.207965 85.193462
0.969637 0.437553 34.785456
0.123902 0.342668 14.341592
0.641702 0.088653 19.401568
0.653986 0.937970 16.676166
0.645305 0.394271 28.811570
0.250240 0.714359 50.550459
0.297468 0.191490 90.000000
0.198500 0.391254 17.876930
0.770402 0.488495 16.852619
0.225178 0.088913 27.388856
0.907798 0.766650 17.327707
0.727480 0.628491 23.781100
0.709478 0.289858 13.727886
0.813094 0.083689 35.941299
0.801293 0.653650 11.714418
0.977797 0.165363 25.466450
0.285478 0.675870 37.321911
1.000000 0.016763 25.393749
0.297468 0.191490 90.000000
0.078393 0.998350 14.788183
0.419521 0.678356 32.342134
0.377580 0.913085 41.186640
0.420452 0.658809 31.064062
0.435917 0.204680 30.825535
0.858228 0.075005 59.999999
0.892299 0.724358 17.141181
0.140801 0.360253 12.849687
0.214071 0.792448 39.899460
0.413460 0.982849 34.622133
0.493368 0.833503 28.408061
0.379505 0.845999 69.999163
0.173431 0.519822 25.180594
0.639493 0.562500 55.000000
1.000000 0.514155 29.544243
0.000875 0.220249 13.459365
0.156790 0.346758 15.768019
0.705069 0.879055 17.347085
0.123385 0.180046 27.387669
0.572006 0.818061 16.647525
0.603546 0.865096 20.090714
0.247587 0.772021 67.598814
0.584656 0.794763 14.622972
0.297468 0.191490 90.000000
0.855700 0.685620 13.485689
0.200679 0.860503 35.078242
0.869116 0.235364 23.607473
0.111625 0.679711 24.855240
0.610504 0.637732 32.198382
0.444405 0.778059 34.645478
0.808138 0.527149 11.047886
0.010121 0.341736 5.628081
0.994815 0.065603 27.148874
0.488948 0.261088 22.381855
0.281870 0.657945 36.678201
0.253277 0.452638 23.288676
0.386574 0.624363 30.001418
0.524486 0.924596 23.110996
0.858228 0.075005 59.999999
0.731198 0.840710 16.602604
0.379505 0.845999 69.999163
0.702705 0.758995 23.247381
0.713885 0.527575 26.334837
0.639493 0.562500 55.000000
0.297468 0.191490 90.000000
0.621562 0.396034 28.527535
0.931359 0.831558 16.519271
0.249476 0.786881 54.949464
0.319702 0.423221 14.760426
0.163580 0.967096 25.525348
0.117174 0.964842 20.832937
0.071039 0.347805 9.883727
0.628320 0.859998 21.243077
0.669257 0.724411 28.046312
0.196767 0.074851 23.786463
0.275831 0.252953 45.925826
0.638485 0.421642 30.447708
0.724728 0.348630 9.019662
0.125013 0.390389 13.288476
0.517177 0.681044 21.914923
0.256110 0.882648 35.805646
0.946798 0.798163 18.725541
0.279914 0.183938 87.081323
0.099334 0.818466 23.237075
0.546587 0.044701 9.247606
0.861728 0.197053 27.640335
0.969312 0.473573 42.892670
0.365271 0.814471 51.866232
0.639493 0.845999 22.153031
0.296457 0.181346 88.355556
0.693227 0.144650 22.854545
0.263318 0.497953 26.482089
0.567471 0.618730 13.264496
0.576007 0.133711 14.272611
0.856750 0.167979 30.682656
1.000000 0.242534 18.157212
0.297468 0.191490 90.000000
0.938535 0.934016 12.397276
0.215488 0.944846 30.625781
0.009265 0.781998 10.395135
0.939805 0.208576 24.363396
0.073642 0.584813 17.110394
0.858032 0.128702 34.789069
0.284821 0.081701 27.830132
0.635714 0.420642 30.368148
0.839301 0.902335 5.531274
0.297468 0.191490 90.000000
0.178146 0.135755 30.325627
