# gen=200 OSA snapshot
# x0..xd fitness
0.159740 0.266769 90.000000
0.162057 0.242566 89.841119
0.108669 0.218712 88.329994
0.158473 0.274546 89.941661
0.199143 0.177497 88.164097
0.204836 0.278177 88.780848
0.157161 0.221804 89.517238
0.126575 0.228260 89.057564
0.159740 0.193407 88.932401
0.174780 0.227724 89.497489
0.228427 0.252308 88.152834
0.207765 0.247078 88.749375
0.149657 0.264201 89.915850
0.170633 0.249382 89.838115
0.198511 0.260425 89.115210
0.193320 0.233672 89.080778
0.124952 0.221240 88.856536
0.173102 0.264586 89.854394
0.173506 0.208861 89.160465
0.152945 0.227867 89.599437
0.153182 0.185794 88.635336
0.148082 0.151142 88.176881
0.167257 0.259856 89.938716
0.186548 0.257936 89.529233
0.128152 0.178497 88.346355
0.178629 0.242575 89.625530
0.144529 0.271977 89.820355
0.140601 0.240092 89.575289
0.210569 0.192695 88.210497
0.159740 0.265166 89.998265
0.157934 0.175176 88.542757
0.174556 0.154422 88.163733
0.183863 0.202780 88.861481
0.173686 0.272906 89.837151
0.140675 0.206069 89.019661
0.159430 0.240106 89.804940
0.150078 0.259737 89.919812
0.110356 0.258542 88.756484
0.200824 0.241789 88.859167
0.152499 0.241987 89.802925
0.180462 0.172451 88.405157
0.159618 0.269693 89.995451
0.181453 0.223976 89.306854
0.161325 0.266661 89.998288
0.159740 0.253859 89.946241
0.135592 0.193512 88.720779
0.184688 0.212155 89.030180
0.199351 0.224043 88.810169
0.191026 0.270851 89.328703
0.148127 0.247696 89.806757
0.186372 0.279714 89.323301
0.156828 0.264982 89.991524
0.148191 0.159856 88.282930
0.192640 0.211727 88.798230
0.138320 0.271225 89.643083
0.171325 0.179004 88.593027
0.141272 0.253581 89.700241
0.161296 0.220339 89.472770
0.131246 0.271782 89.449687
0.214491 0.262979 88.567327
0.137382 0.282882 89.286850
0.185485 0.254211 89.539906
0.217953 0.210478 88.203804
0.127870 0.236634 89.198800
0.198960 0.279173 88.937931
0.163938 0.212086 89.302810
0.154447 0.281305 89.628391
0.190604 0.195282 88.544395
0.164913 0.251129 89.907588
0.170643 0.244378 89.771229
0.214656 0.233349 88.442783
0.156261 0.253984 89.938528
0.223416 0.279074 88.228182
0.131985 0.213140 88.917012
0.132690 0.235404 89.273815
0.181757 0.266769 89.645593
0.121014 0.183865 88.258886
0.121968 0.251390 89.046468
0.149132 0.172056 88.462575
0.106859 0.272410 88.609152
0.168721 0.206351 89.167462
0.116068 0.276929 88.767163
0.115106 0.238987 88.803628
0.214817 0.206752 88.221769
0.140728 0.262306 89.756572
0.159107 0.154042 88.228548
0.192669 0.250069 89.288446
0.168968 0.275133 89.831245
0.166433 0.266047 89.968812
0.140578 0.224939 89.317295
0.144998 0.227871 89.497286
0.181172 0.235472 89.418636
0.157294 0.202487 89.115917
0.111504 0.199569 88.326196
0.166675 0.145470 88.128795
0.150473 0.216322 89.315344
0.156374 0.249793 89.906332
0.130718 0.260094 89.386646
0.165312 0.188265 88.739372
0.134833 0.246664 89.466321
0.168008 0.196752 88.969244
0.202429 0.231573 88.698985
0.177015 0.190962 88.752433
0.148506 0.235923 89.680778
0.159740 0.227976 89.632512
0.167222 0.230972 89.606311
0.150989 0.271780 89.919726
0.185594 0.243628 89.441940
0.207634 0.214876 88.468344
0.141333 0.184838 88.613650
0.143358 0.215878 89.231762
0.159740 0.260591 89.985952
0.196478 0.202185 88.541195
0.145818 0.194380 88.843085
0.164508 0.272287 89.950184
0.124035 0.215294 88.745849
0.155538 0.268266 89.985687
0.179774 0.262182 89.731674
0.127459 0.197439 88.515407
0.133544 0.166791 88.241893
