# gen=100 mediating population
# x0..xd fitness
0.159819 0.266708 89.999991
0.020512 0.244106 87.712650
0.756858 0.721670 -0.000000
0.637682 0.902437 0.000000
0.276409 0.077777 87.520373
0.159738 0.266772 90.000000
0.552819 0.266772 65.233806
0.347106 0.433883 57.673242
0.000000 0.042945 87.146243
0.520411 0.720391 0.000000
0.235716 0.932967 0.000000
0.266073 0.492699 44.749805
0.647614 0.052854 54.830768
0.218594 0.093617 87.841345
0.124473 0.824758 0.000000
0.857314 0.007291 54.504490
0.000000 0.194536 87.454696
0.202403 0.892583 0.000000
0.150351 0.250365 89.852977
0.257347 0.501687 26.093005
0.552819 0.413534 84.995221
0.280138 0.370611 80.925549
0.879665 0.043900 54.588719
0.019509 0.038544 87.314585
0.159738 0.266774 90.000000
0.304300 0.542048 0.000000
0.398862 0.273203 59.512370
0.679569 0.366541 58.928811
0.979608 0.376974 42.221335
0.118737 0.383581 80.436513
0.965393 0.643980 12.623647
0.577354 0.306404 66.455149
0.307022 0.627890 0.000000
0.039058 0.098234 87.557961
0.000187 0.531570 -0.245702
0.143493 0.601880 0.000000
0.835315 0.793968 9.564832
0.498525 0.313024 65.966141
0.054154 0.270810 87.864687
0.333647 0.527815 2.517880
0.312082 0.859084 0.000000
0.179343 0.208400 89.062579
0.678855 0.988629 0.000000
0.087106 0.309104 87.442719
0.813985 0.864944 -0.000000
0.553676 0.087269 59.275391
0.476099 0.023298 55.600930
0.294241 0.171406 87.654887
0.543862 0.198814 62.674342
0.254814 0.611929 0.000000
0.159618 0.266779 89.999989
0.542527 0.319604 67.465338
0.824763 0.004981 54.429557
0.060283 0.924047 0.000000
0.819981 0.032721 54.411760
0.137920 0.105022 87.960704
0.872572 0.034787 54.560826
0.603921 0.425145 67.332108
0.587502 0.847254 0.000000
0.730894 0.274293 55.861890
0.297571 0.929181 0.000000
0.420303 0.797361 0.000000
0.166675 0.266771 89.965369
0.049741 0.834028 0.000000
0.500596 0.919501 0.000000
0.562069 0.270607 65.826527
0.681718 0.974414 0.000000
0.013973 0.273161 87.601883
0.579425 0.413670 70.534024
0.159618 0.266732 89.999988
