# gen=50 mediating population
# x0..xd fitness
0.924894 0.138955 54.856885
0.221266 0.144752 87.971888
0.159618 0.266732 89.999988
0.612241 0.787049 0.000000
0.536832 0.790596 0.000000
0.850787 0.465028 31.020679
0.170917 0.941577 0.000000
0.177616 0.261154 89.774659
0.966622 0.241710 53.480114
0.834003 0.482790 26.310677
0.974057 0.608013 11.608722
0.068696 0.089299 87.677896
0.443268 0.375865 63.683930
0.736335 0.539359 22.958330
1.000000 0.406712 41.467223
0.510697 0.229269 63.705790
0.840717 0.273114 52.592436
0.989155 0.194098 54.439121
0.304869 0.057540 87.329272
0.916048 0.552677 5.771239
0.246657 0.716679 0.000000
0.975115 0.295438 51.492449
0.138392 0.642980 0.000000
0.028526 0.394810 75.564540
0.553199 0.156779 61.418639
0.313040 0.268907 87.610493
0.152724 0.244100 89.812344
0.000000 0.670340 0.000000
0.544605 0.340161 68.191837
0.150764 0.053156 87.776686
0.159618 0.266732 89.999988
0.219450 0.840161 0.000000
0.326221 0.962278 0.000000
0.690381 0.750051 0.000000
0.553199 0.266732 65.228121
0.000000 0.052395 87.194843
0.000000 0.241499 87.485885
0.644404 0.308242 56.700390
0.137460 0.698678 0.000000
0.621154 0.906414 0.000000
0.426484 0.301738 61.670703
0.586186 0.541862 0.000000
0.588632 0.045296 57.655813
0.000000 0.000000 87.047486
0.737950 0.033044 54.176007
0.264138 0.278074 87.872590
0.486335 0.632185 0.000000
0.005113 0.968471 0.000000
0.521564 0.601176 0.000000
0.047393 0.406681 75.657372
0.938565 0.932960 25.923654
0.161207 0.161940 88.204257
0.395136 0.037893 53.925218
0.913656 0.087637 54.697452
0.290053 0.089682 87.532554
0.243767 0.699216 0.000000
0.857688 0.827424 12.380915
0.553199 0.413408 84.999187
0.056751 0.595973 0.000000
0.003791 0.912819 0.000000
0.738617 0.870516 -0.000000
0.682162 0.967206 0.000000
0.665835 0.000000 54.432263
0.000000 0.136944 87.371749
0.954228 0.353235 46.059998
0.714109 0.648091 0.000000
0.561527 0.991330 0.000000
0.213207 0.053381 87.703722
0.814313 0.272437 53.680883
0.156995 0.227736 89.624833
0.743394 0.542399 19.250537
0.973685 0.413408 38.093405
0.998203 0.981506 15.846340
0.968915 0.194016 54.469549
0.957225 0.861865 25.964886
0.260510 0.748582 0.000000
0.000000 0.017113 87.125026
0.224242 0.308394 87.569468
0.199059 0.976186 0.000000
0.164445 0.439961 62.729367
0.159618 0.266732 89.999988
0.317598 0.285063 87.505672
0.000000 0.274724 87.488764
0.665835 0.156779 55.661244
0.970241 0.165378 54.663409
0.421286 0.385040 62.663161
0.276999 0.300986 87.557311
0.188109 0.942309 0.000000
0.099160 0.093702 87.826148
0.157019 0.426459 65.944604
0.144588 0.839120 0.000000
0.326422 0.977593 0.000000
0.590548 0.566150 0.000000
0.470205 0.701499 0.000000
0.482845 0.571005 0.000000
0.689645 0.347993 57.086675
0.726829 0.318122 56.032066
0.867139 0.653516 6.626449
0.574453 0.727784 0.000000
0.000000 0.000000 87.047486
0.177153 0.233269 89.489916
0.924464 0.787286 19.327299
0.166675 0.413408 72.654091
0.108122 0.030733 87.573296
0.164888 0.269610 89.973908
0.475485 0.456028 62.624931
0.359808 0.312154 57.298999
0.238353 0.984883 0.000000
0.670508 0.198779 56.008937
0.116351 0.195276 88.273584
0.467998 0.753894 0.000000
0.867660 0.595594 5.636177
0.688026 0.598309 0.000000
0.086168 0.004756 87.495558
0.896936 0.749882 14.773709
0.807134 0.274974 53.958602
0.003481 0.963261 0.000000
0.925733 0.912795 24.387547
0.337762 0.053672 52.296421
0.972749 0.498320 15.460488
0.776866 0.423625 54.225470
0.044281 0.883902 0.000000
0.560194 0.811522 0.000000
0.588373 0.042234 57.748956
0.307519 0.332754 85.757778
0.239896 0.502901 39.048813
0.293313 0.870830 0.000000
0.303619 0.108309 87.460259
0.000000 0.218290 87.474652
0.166675 0.266732 89.965368
0.596274 0.373675 67.694491
0.254086 0.048854 87.498535
0.920543 0.365524 45.794183
0.395508 0.947257 0.000000
0.500481 0.185788 62.295749
0.676331 0.597302 -0.000000
0.498162 0.491601 44.582010
0.200324 0.299762 87.975233
0.828391 0.163047 54.460057
0.177761 0.241907 89.604263
0.595305 0.690666 0.000000
0.016505 0.255704 87.608504
0.973397 0.373489 43.037879
0.990913 0.809753 23.232688
0.132715 0.493224 31.172937
