# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.832114 0.879512 0.355329 89.932495 89.475989 89.475989
0.833236 0.877810 0.367428 86.913679 86.857689 86.857689
0.221639 0.111070 0.715486 87.691272 85.257142 85.257142
0.830076 0.882096 0.357214 89.958599 89.933883 89.933883
0.834847 0.878732 0.362221 88.076528 89.572869 88.076528
0.829761 0.879705 0.354969 89.869873 88.610019 88.610019
0.831133 0.881666 0.358088 89.988172 89.945701 89.945701
0.828976 0.882202 0.354352 89.488324 89.802559 89.488324
0.228332 0.110165 0.716842 89.003817 77.877944 77.877944
0.226472 0.112689 0.708240 89.821696 89.562994 89.562994
0.224644 0.111096 0.712176 89.727875 89.495867 89.495867
0.832868 0.881416 0.360974 89.451020 89.540363 89.451020
0.825301 0.887247 0.347979 84.626852 88.663511 84.626852
0.830981 0.881948 0.356796 89.989593 89.907322 89.907322
0.117401 0.000818 0.713079 10.824427 13.656892 10.824427
0.117405 0.001573 0.702978 10.901040 13.656892 10.901040
0.217352 0.106159 0.708514 85.288591 87.772430 85.288591
0.026499 0.619283 0.149029 9.235834 32.673985 9.235834
0.000000 0.461080 0.000000 9.235834 32.673985 9.235834
0.309672 0.879349 0.929025 9.235834 36.821099 9.235834
0.085382 0.788082 0.666713 9.235834 11.965724 9.235834
0.000000 0.184372 0.125538 9.235834 13.656892 9.235834
0.394904 0.671892 0.966571 9.235834 36.821099 9.235834
0.000000 0.000000 0.768276 9.235834 13.656892 9.235834
0.083571 0.179653 0.004152 9.235834 13.656892 9.235834
0.000000 0.395862 0.250391 9.235834 32.673985 9.235834
0.000000 0.202113 0.465544 9.235834 13.656892 9.235834
0.000000 0.781669 0.072189 9.235834 32.673985 9.235834
0.136897 0.478298 0.971368 9.235834 36.821099 9.235834
0.422577 0.798157 0.948862 9.235834 36.821099 9.235834
0.276495 0.712015 1.000000 9.235834 36.821099 9.235834
0.000000 0.000000 0.996362 9.235834 13.656892 9.235834
0.169161 0.772135 0.919814 9.235834 36.821099 9.235834
0.000000 0.338715 0.938019 9.235834 13.656892 9.235834
0.000000 0.000000 0.261498 9.235834 13.656892 9.235834
0.000000 0.273943 0.000000 9.235834 13.656892 9.235834
0.000000 0.649861 0.662653 9.235834 10.775380 9.235834
0.000000 0.330859 0.134677 9.235834 13.656892 9.235834
0.000000 0.220307 0.601652 9.235834 13.656892 9.235834
0.000000 0.188751 0.749349 9.235834 13.656892 9.235834
